Date,CP,B9,Longwave_Rad_AVG,RAD_SOL,TEMP_MIN,Radiative_Dif_AVG,Radiative_Direct_AVG,PPFD,Longitude,B6,Latitude,RAIN,TDN_based_ADF,B5,B8A,GEMI
2022-11-03,7.142579579,4383.0,333.1531491666667,26.51,23.8,69.67180108093059,314.93563732692195,586.1556749672419,-54.83885133,4083.0,-20.446483,0.4,59.96361871,2899.0,4411.0,-4241200.7648863895
2022-11-03,6.7873313,4476.0,333.1531491666667,26.51,23.8,69.67180108093059,314.93563732692195,586.1556749672419,-54.838971,4166.0,-20.44608067,0.4,58.16649217,2924.0,4500.0,-4208322.060758226
2022-11-03,6.7873313,4476.0,333.1531491666667,26.51,23.8,69.67180108093059,314.93563732692195,586.1556749672419,-54.838971,4166.0,-20.44608067,0.4,57.91258319,2924.0,4500.0,-4208322.060758226
2022-11-03,6.172505598,4639.0,333.1531491666667,26.51,23.8,69.67180108093059,314.93563732692195,586.1556749672419,-54.83974067,4306.0,-20.44663,0.4,56.82182351,3097.0,4693.0,-4390796.872968842
2022-11-03,6.078251733,4639.0,333.1531491666667,26.51,23.8,69.67180108093059,314.93563732692195,586.1556749672419,-54.83974067,4306.0,-20.44663,0.4,56.27132829,3097.0,4693.0,-4390796.872968842
2022-11-03,3.839783221,4532.0,333.1531491666667,26.51,23.8,69.67180108093059,314.93563732692195,586.1556749672419,-54.83919167,4318.0,-20.447129,0.4,47.95723003,3138.0,4749.0,-3753631.883638443
2022-11-03,3.74861537,4532.0,333.1531491666667,26.51,23.8,69.67180108093059,314.93563732692195,586.1556749672419,-54.83919167,4318.0,-20.447129,0.4,48.60888313,3138.0,4749.0,-3753631.883638443
2022-11-03,4.685130458,4479.0,333.1531491666667,26.51,23.8,69.67180108093059,314.93563732692195,586.1556749672419,-54.83906333,4271.0,-20.44710233,0.4,49.18051365,3173.0,4611.0,-3714986.549995005
2022-11-03,4.773529145,4479.0,333.1531491666667,26.51,23.8,69.67180108093059,314.93563732692195,586.1556749672419,-54.83906333,4271.0,-20.44710233,0.4,49.45251349,3173.0,4611.0,-3714986.549995005
2022-11-29,6.782504718,4426.0,391.7096439583332,27.7,22.5,66.86534109939583,327.07349574514546,625.8974472699589,-54.83891667,4001.0,-20.44683733,0.0,61.03904246,2937.0,4341.0,-3450027.498517885
2022-11-29,6.779123609,4426.0,391.7096439583332,27.7,22.5,66.86534109939583,327.07349574514546,625.8974472699589,-54.83891667,4001.0,-20.44683733,0.0,61.70799257,2937.0,4341.0,-3450027.498517885
2022-11-29,7.425362234,4428.0,391.7096439583332,27.7,22.5,66.86534109939583,327.07349574514546,625.8974472699589,-54.83890167,4009.0,-20.44654067,0.0,65.68387123,3099.0,4249.0,-3015207.405286889
2022-11-29,7.432772775,4428.0,391.7096439583332,27.7,22.5,66.86534109939583,327.07349574514546,625.8974472699589,-54.83890167,4009.0,-20.44654067,0.0,66.47055506,3099.0,4249.0,-3015207.405286889
2022-11-29,6.26078705,4734.0,391.7096439583332,27.7,22.5,66.86534109939583,327.07349574514546,625.8974472699589,-54.839277,4584.0,-20.44642867,0.0,59.8190781,3854.0,4880.0,-1477346.5821139591
2022-11-29,6.43966668,4734.0,391.7096439583332,27.7,22.5,66.86534109939583,327.07349574514546,625.8974472699589,-54.839277,4584.0,-20.44642867,0.0,62.53379538,3854.0,4880.0,-1477346.5821139591
2022-11-29,7.34375275,4749.0,391.7096439583332,27.7,22.5,66.86534109939583,327.07349574514546,625.8974472699589,-54.83950267,4354.0,-20.44625767,0.0,57.68945055,3485.0,4696.0,-2757071.366492579
2022-11-29,7.358432916,4749.0,391.7096439583332,27.7,22.5,66.86534109939583,327.07349574514546,625.8974472699589,-54.83950267,4354.0,-20.44625767,0.0,59.36336075,3485.0,4696.0,-2757071.366492579
2022-11-29,3.901457377,4451.0,391.7096439583332,27.7,22.5,66.86534109939583,327.07349574514546,625.8974472699589,-54.83928233,4205.0,-20.447131,0.0,50.36191709,2651.0,4704.0,-5785988.185096549
2022-11-29,3.818504215,4451.0,391.7096439583332,27.7,22.5,66.86534109939583,327.07349574514546,625.8974472699589,-54.83928233,4205.0,-20.447131,0.0,50.43848775,2651.0,4704.0,-5785988.185096549
2022-11-29,3.54200336,4448.0,391.7096439583332,27.7,22.5,66.86534109939583,327.07349574514546,625.8974472699589,-54.83914733,4032.0,-20.447028,0.0,50.05227387,2752.0,4611.0,-6147419.302758124
2022-11-29,3.366581448,4448.0,391.7096439583332,27.7,22.5,66.86534109939583,327.07349574514546,625.8974472699589,-54.83914733,4032.0,-20.447028,0.0,48.18443054,2752.0,4611.0,-6147419.302758124
2022-12-14,5.53921984,3972.0,405.4777061111111,21.85,25.7,77.26471245471528,349.57749308308246,641.18379517516,-54.83875967,3586.0,-20.44690667,3.3,56.18176664,2742.0,3827.0,-2260310.3098891904
2022-12-14,5.533699939,3972.0,405.4777061111111,21.85,25.7,77.26471245471528,349.57749308308246,641.18379517516,-54.83875967,3586.0,-20.44690667,3.3,54.18502918,2742.0,3827.0,-2260310.3098891904
2022-12-14,6.422165559,4044.0,405.4777061111111,21.85,25.7,77.26471245471528,349.57749308308246,641.18379517516,-54.838639,3741.0,-20.44702633,3.3,59.67405631,2732.0,4061.0,-3046508.356668742
2022-12-14,6.5981153,4044.0,405.4777061111111,21.85,25.7,77.26471245471528,349.57749308308246,641.18379517516,-54.838639,3741.0,-20.44702633,3.3,58.78550362,2732.0,4061.0,-3046508.356668742
2022-12-14,5.448168805,4059.0,405.4777061111111,21.85,25.7,77.26471245471528,349.57749308308246,641.18379517516,-54.83838667,3895.0,-20.44676633,3.3,55.02744909,2724.0,4278.0,-4299045.058968683
2022-12-14,5.536042496,4059.0,405.4777061111111,21.85,25.7,77.26471245471528,349.57749308308246,641.18379517516,-54.83838667,3895.0,-20.44676633,3.3,54.60297005,2724.0,4278.0,-4299045.058968683
2022-12-14,6.765042953,4189.0,405.4777061111111,21.85,25.7,77.26471245471528,349.57749308308246,641.18379517516,-54.838541,3926.0,-20.44618733,3.3,54.93817007,2709.0,4304.0,-5204808.111774741
2022-12-14,6.765042953,4189.0,405.4777061111111,21.85,25.7,77.26471245471528,349.57749308308246,641.18379517516,-54.838541,3926.0,-20.44618733,3.3,56.39175597,2709.0,4304.0,-5204808.111774741
2022-12-14,3.872089847,4096.0,405.4777061111111,21.85,25.7,77.26471245471528,349.57749308308246,641.18379517516,-54.839372,3728.0,-20.44689467,3.3,49.09963233,2663.0,4128.0,-3431458.455827732
2022-12-14,3.862433763,4096.0,405.4777061111111,21.85,25.7,77.26471245471528,349.57749308308246,641.18379517516,-54.839372,3728.0,-20.44689467,3.3,51.63133684,2663.0,4128.0,-3431458.455827732
2022-12-14,2.70729826,4051.0,405.4777061111111,21.85,25.7,77.26471245471528,349.57749308308246,641.18379517516,-54.83928167,3675.0,-20.44685567,3.3,46.51708307,2647.0,4074.0,-3166335.8131441427
2022-12-14,2.798811954,4051.0,405.4777061111111,21.85,25.7,77.26471245471528,349.57749308308246,641.18379517516,-54.83928167,3675.0,-20.44685567,3.3,46.34537039,2647.0,4074.0,-3166335.8131441427
2023-01-13,12.84745318,2234.0,406.4433280555554,23.35,21.7,109.29350616211728,18.39523833947153,257.3810235639142,-54.83970533,2255.0,-20.446494,0.6,56.04455877,1812.0,2348.0,-493437.4463275451
2023-01-13,12.94077772,2234.0,406.4433280555554,23.35,21.7,109.29350616211728,18.39523833947153,257.3810235639142,-54.83970533,2255.0,-20.446494,0.6,58.09555815,1812.0,2348.0,-493437.4463275451
2023-01-13,14.97255333,2219.0,406.4433280555554,23.35,21.7,109.29350616211728,18.39523833947153,257.3810235639142,-54.83957967,2025.0,-20.446353,0.6,56.85898933,1617.0,2064.0,-476720.05915105046
2023-01-13,15.28227408,2219.0,406.4433280555554,23.35,21.7,109.29350616211728,18.39523833947153,257.3810235639142,-54.83957967,2025.0,-20.446353,0.6,59.5808137,1617.0,2064.0,-476720.05915105046
2023-01-13,11.62889458,2984.0,406.4433280555554,23.35,21.7,109.29350616211728,18.39523833947153,257.3810235639142,-54.83886333,2888.0,-20.44649567,0.6,55.69850668,2265.0,3092.0,-869461.031972182
2023-01-13,11.85469836,2984.0,406.4433280555554,23.35,21.7,109.29350616211728,18.39523833947153,257.3810235639142,-54.83886333,2888.0,-20.44649567,0.6,57.33882079,2265.0,3092.0,-869461.031972182
2023-01-13,11.21134007,3056.0,406.4433280555554,23.35,21.7,109.29350616211728,18.39523833947153,257.3810235639142,-54.838894,3401.0,-20.446131,0.6,57.43209519,2593.0,3607.0,-2320851.7628096184
2023-01-13,11.44126471,3056.0,406.4433280555554,23.35,21.7,109.29350616211728,18.39523833947153,257.3810235639142,-54.838894,3401.0,-20.446131,0.6,57.82975226,2593.0,3607.0,-2320851.7628096184
2023-01-13,11.29850205,2181.0,406.4433280555554,23.35,21.7,109.29350616211728,18.39523833947153,257.3810235639142,-54.839732,2237.0,-20.44652533,0.6,59.53320675,1807.0,2362.0,-747263.8084926516
2023-01-13,11.50150353,2181.0,406.4433280555554,23.35,21.7,109.29350616211728,18.39523833947153,257.3810235639142,-54.839732,2237.0,-20.44652533,0.6,57.00212789,1807.0,2362.0,-747263.8084926516
2023-01-13,9.346861909,2219.0,406.4433280555554,23.35,21.7,109.29350616211728,18.39523833947153,257.3810235639142,-54.83957867,2025.0,-20.44636867,0.6,55.68850288,1617.0,2064.0,-476720.05915105046
2023-01-13,9.562553545,2219.0,406.4433280555554,23.35,21.7,109.29350616211728,18.39523833947153,257.3810235639142,-54.83957867,2025.0,-20.44636867,0.6,56.09451303,1617.0,2064.0,-476720.05915105046
2023-01-13,11.24260347,3149.0,406.4433280555554,23.35,21.7,109.29350616211728,18.39523833947153,257.3810235639142,-54.83935233,3299.0,-20.44696467,0.6,54.69502026,2369.0,3687.0,-1541167.7797918185
2023-01-13,11.46745554,3149.0,406.4433280555554,23.35,21.7,109.29350616211728,18.39523833947153,257.3810235639142,-54.83935233,3299.0,-20.44696467,0.6,53.35925066,2369.0,3687.0,-1541167.7797918185
2023-01-13,5.35946659,3173.0,406.4433280555554,23.35,21.7,109.29350616211728,18.39523833947153,257.3810235639142,-54.839212,3340.0,-20.44685833,0.6,47.85295272,2496.0,3665.0,-1616560.7822129757
2023-01-13,5.585560738,3173.0,406.4433280555554,23.35,21.7,109.29350616211728,18.39523833947153,257.3810235639142,-54.839212,3340.0,-20.44685833,0.6,48.19630659,2496.0,3665.0,-1616560.7822129757
2023-03-01,5.148421938,4011.0,400.0429107638884,22.54,22.8,70.21728011222912,296.5332367889253,593.2337029337036,-54.838468,3575.0,-20.44679533,2.5,58.18542757,2352.0,3932.0,-3866760.953033775
2023-03-01,5.37226637,4011.0,400.0429107638884,22.54,22.8,70.21728011222912,296.5332367889253,593.2337029337036,-54.838468,3575.0,-20.44679533,2.5,59.12916775,2352.0,3932.0,-3866760.953033775
2023-03-01,9.042283413,4088.0,400.0429107638884,22.54,22.8,70.21728011222912,296.5332367889253,593.2337029337036,-54.838597,3557.0,-20.447019,2.5,56.3779176,2333.0,3856.0,-3645841.0263700746
2023-03-01,9.260928448,4088.0,400.0429107638884,22.54,22.8,70.21728011222912,296.5332367889253,593.2337029337036,-54.838597,3557.0,-20.447019,2.5,57.21758825,2333.0,3856.0,-3645841.0263700746
2023-03-01,7.726366136,4180.0,400.0429107638884,22.54,22.8,70.21728011222912,296.5332367889253,593.2337029337036,-54.83859867,3688.0,-20.44614833,2.5,41.12103528,2328.0,4064.0,-4793468.190348347
2023-03-01,7.938423038,4180.0,400.0429107638884,22.54,22.8,70.21728011222912,296.5332367889253,593.2337029337036,-54.83859867,3688.0,-20.44614833,2.5,41.13311596,2328.0,4064.0,-4793468.190348347
2023-03-01,7.692826263,4109.0,400.0429107638884,22.54,22.8,70.21728011222912,296.5332367889253,593.2337029337036,-54.838516,3746.0,-20.44636533,2.5,56.59557836,2324.0,4161.0,-4854961.417563796
2023-03-01,7.922138114,4109.0,400.0429107638884,22.54,22.8,70.21728011222912,296.5332367889253,593.2337029337036,-54.838516,3746.0,-20.44636533,2.5,57.2437095,2324.0,4161.0,-4854961.417563796
2023-03-01,7.958123502,4169.0,400.0429107638884,22.54,22.8,70.21728011222912,296.5332367889253,593.2337029337036,-54.83931067,3779.0,-20.44693667,2.5,54.01985154,2139.0,4504.0,-5945726.830972044
2023-03-01,8.190470116,4169.0,400.0429107638884,22.54,22.8,70.21728011222912,296.5332367889253,593.2337029337036,-54.83931067,3779.0,-20.44693667,2.5,53.69373756,2139.0,4504.0,-5945726.830972044
2023-03-01,2.941602021,3968.0,400.0429107638884,22.54,22.8,70.21728011222912,296.5332367889253,593.2337029337036,-54.83916767,3604.0,-20.446972,2.5,52.91677388,2217.0,4196.0,-5704394.904654071
2023-03-01,3.167879099,3968.0,400.0429107638884,22.54,22.8,70.21728011222912,296.5332367889253,593.2337029337036,-54.83916767,3604.0,-20.446972,2.5,52.64853604,2217.0,4196.0,-5704394.904654071
