Date,TDN_based_ADF,B6,CP,B1,B12,B8,NDWI,GEMI,B8A,B9,Delta_days,DVI,Longitude,B11,GCI,B5
2022-11-03,49.18051365,4271.0,4.685130458,2003.0,3217.0,4436.0,0.0615862783469552,-3714986.549995005,4611.0,4479.0,4,1928.0,-54.83906333,4076.0,0.7253986775573706,3173.0
2022-11-03,49.45251349,4271.0,4.773529145,2003.0,3217.0,4436.0,0.0615862783469552,-3714986.549995005,4611.0,4479.0,4,1928.0,-54.83906333,4076.0,0.7253986775573706,3173.0
2022-11-29,61.03904246,4001.0,6.782504718,1883.0,2823.0,4048.0,0.08525,-3450027.498517885,4341.0,4426.0,5,1858.0,-54.83891667,3659.0,0.9203036053130932,2937.0
2022-11-29,61.70799257,4001.0,6.779123609,1883.0,2823.0,4048.0,0.08525,-3450027.498517885,4341.0,4426.0,5,1858.0,-54.83891667,3659.0,0.9203036053130932,2937.0
2022-11-29,65.68387123,4009.0,7.425362234,1899.0,2865.0,4254.0,0.0564395822973644,-3015207.405286889,4249.0,4428.0,5,1737.0,-54.83890167,3795.0,0.7278635255889521,3099.0
2022-11-29,66.47055506,4009.0,7.432772775,1899.0,2865.0,4254.0,0.0564395822973644,-3015207.405286889,4249.0,4428.0,5,1737.0,-54.83890167,3795.0,0.7278635255889521,3099.0
2022-11-29,59.8190781,4584.0,6.26078705,2233.0,3415.0,4642.0,0.0306230200633579,-1477346.5821139591,4880.0,4734.0,5,1216.0,-54.839277,4590.0,0.3794947994056463,3854.0
2022-11-29,62.53379538,4584.0,6.43966668,2233.0,3415.0,4642.0,0.0306230200633579,-1477346.5821139591,4880.0,4734.0,5,1216.0,-54.839277,4590.0,0.3794947994056463,3854.0
2022-11-29,57.68945055,4354.0,7.34375275,2201.0,3074.0,4522.0,0.0617228125706534,-2757071.366492579,4696.0,4749.0,5,1661.0,-54.83950267,4150.0,0.5401907356948228,3485.0
2022-11-29,59.36336075,4354.0,7.358432916,2201.0,3074.0,4522.0,0.0617228125706534,-2757071.366492579,4696.0,4749.0,5,1661.0,-54.83950267,4150.0,0.5401907356948228,3485.0
2022-11-29,50.36191709,4205.0,3.901457377,1820.0,2711.0,4492.0,0.12,-5785988.185096549,4704.0,4451.0,5,2406.0,-54.83928233,3696.0,1.2641129032258065,2651.0
2022-11-29,50.43848775,4205.0,3.818504215,1820.0,2711.0,4492.0,0.12,-5785988.185096549,4704.0,4451.0,5,2406.0,-54.83928233,3696.0,1.2641129032258065,2651.0
2022-11-29,50.05227387,4032.0,3.54200336,1845.0,2682.0,4322.0,0.1208070004861448,-6147419.302758124,4611.0,4448.0,5,2480.0,-54.83914733,3617.0,1.104186952288218,2752.0
2022-11-29,48.18443054,4032.0,3.366581448,1845.0,2682.0,4322.0,0.1208070004861448,-6147419.302758124,4611.0,4448.0,5,2480.0,-54.83914733,3617.0,1.104186952288218,2752.0
2022-12-14,56.18176664,3586.0,5.53921984,1544.0,2810.0,3581.0,0.0400869683380894,-2260310.3098891904,3827.0,3972.0,5,1504.0,-54.83875967,3532.0,0.864133263925039,2742.0
2022-12-14,54.18502918,3586.0,5.533699939,1544.0,2810.0,3581.0,0.0400869683380894,-2260310.3098891904,3827.0,3972.0,5,1504.0,-54.83875967,3532.0,0.864133263925039,2742.0
2022-12-14,59.67405631,3741.0,6.422165559,1551.0,2785.0,3806.0,0.0693877551020408,-3046508.356668742,4061.0,4044.0,5,1746.0,-54.838639,3534.0,0.9359104781281792,2732.0
2022-12-14,58.78550362,3741.0,6.5981153,1551.0,2785.0,3806.0,0.0693877551020408,-3046508.356668742,4061.0,4044.0,5,1746.0,-54.838639,3534.0,0.9359104781281792,2732.0
2022-12-14,55.02744909,3895.0,5.448168805,1510.0,2692.0,4065.0,0.0909090909090909,-4299045.058968683,4278.0,4059.0,5,2074.0,-54.83838667,3565.0,1.0034499753573187,2724.0
2022-12-14,54.60297005,3895.0,5.536042496,1510.0,2692.0,4065.0,0.0909090909090909,-4299045.058968683,4278.0,4059.0,5,2074.0,-54.83838667,3565.0,1.0034499753573187,2724.0
2022-12-14,54.93817007,3926.0,6.765042953,1479.0,2585.0,4154.0,0.0992210445664666,-5204808.111774741,4304.0,4189.0,5,2282.0,-54.838541,3527.0,1.043285784554845,2709.0
2022-12-14,56.39175597,3926.0,6.765042953,1479.0,2585.0,4154.0,0.0992210445664666,-5204808.111774741,4304.0,4189.0,5,2282.0,-54.838541,3527.0,1.043285784554845,2709.0
2022-12-14,49.09963233,3728.0,3.872089847,1554.0,2791.0,3829.0,0.0648781116986972,-3431458.455827732,4128.0,4096.0,5,1853.0,-54.839372,3625.0,0.9535714285714284,2663.0
2022-12-14,51.63133684,3728.0,3.862433763,1554.0,2791.0,3829.0,0.0648781116986972,-3431458.455827732,4128.0,4096.0,5,1853.0,-54.839372,3625.0,0.9535714285714284,2663.0
2022-12-14,46.51708307,3675.0,2.70729826,1558.0,2715.0,3695.0,0.0660735313358628,-3166335.8131441427,4074.0,4051.0,5,1780.0,-54.83928167,3569.0,0.8756345177664975,2647.0
2022-12-14,46.34537039,3675.0,2.798811954,1558.0,2715.0,3695.0,0.0660735313358628,-3166335.8131441427,4074.0,4051.0,5,1780.0,-54.83928167,3569.0,0.8756345177664975,2647.0
2023-01-13,56.04455877,2255.0,12.84745318,1353.0,1554.0,2202.0,0.0865340120314669,-493437.4463275451,2348.0,2234.0,5,703.0,-54.83970533,1974.0,0.4878378378378378,1812.0
2023-01-13,58.09555815,2255.0,12.94077772,1353.0,1554.0,2202.0,0.0865340120314669,-493437.4463275451,2348.0,2234.0,5,703.0,-54.83970533,1974.0,0.4878378378378378,1812.0
2023-01-13,56.85898933,2025.0,14.97255333,1350.0,1377.0,2097.0,0.0883205905615607,-476720.05915105046,2064.0,2219.0,5,691.0,-54.83957967,1729.0,0.45625,1617.0
2023-01-13,59.5808137,2025.0,15.28227408,1350.0,1377.0,2097.0,0.0883205905615607,-476720.05915105046,2064.0,2219.0,5,691.0,-54.83957967,1729.0,0.45625,1617.0
2023-01-13,55.69850668,2888.0,11.62889458,1541.0,2139.0,2802.0,0.0784792465992326,-869461.031972182,3092.0,2984.0,5,933.0,-54.83886333,2642.0,0.5956719817767653,2265.0
2023-01-13,57.33882079,2888.0,11.85469836,1541.0,2139.0,2802.0,0.0784792465992326,-869461.031972182,3092.0,2984.0,5,933.0,-54.83886333,2642.0,0.5956719817767653,2265.0
2023-01-13,57.43209519,3401.0,11.21134007,1496.0,2343.0,3688.0,0.0877563329312424,-2320851.7628096184,3607.0,3056.0,5,1524.0,-54.838894,3025.0,0.7437352245862885,2593.0
2023-01-13,57.82975226,3401.0,11.44126471,1496.0,2343.0,3688.0,0.0877563329312424,-2320851.7628096184,3607.0,3056.0,5,1524.0,-54.838894,3025.0,0.7437352245862885,2593.0
2023-01-13,59.53320675,2237.0,11.29850205,1330.0,1545.0,2414.0,0.0968191316461574,-747263.8084926516,2362.0,2181.0,5,865.0,-54.839732,1945.0,0.5716145833333333,1807.0
2023-01-13,57.00212789,2237.0,11.50150353,1330.0,1545.0,2414.0,0.0968191316461574,-747263.8084926516,2362.0,2181.0,5,865.0,-54.839732,1945.0,0.5716145833333333,1807.0
2023-01-13,55.68850288,2025.0,9.346861909,1350.0,1377.0,2097.0,0.0883205905615607,-476720.05915105046,2064.0,2219.0,5,691.0,-54.83957867,1729.0,0.45625,1617.0
2023-01-13,56.09451303,2025.0,9.562553545,1350.0,1377.0,2097.0,0.0883205905615607,-476720.05915105046,2064.0,2219.0,5,691.0,-54.83957867,1729.0,0.45625,1617.0
2023-01-13,54.69502026,3299.0,11.24260347,1533.0,2153.0,3151.0,0.1446755665942254,-1541167.7797918185,3687.0,3149.0,5,1242.0,-54.83935233,2755.0,0.6208847736625513,2369.0
2023-01-13,53.35925066,3299.0,11.46745554,1533.0,2153.0,3151.0,0.1446755665942254,-1541167.7797918185,3687.0,3149.0,5,1242.0,-54.83935233,2755.0,0.6208847736625513,2369.0
2023-01-13,47.85295272,3340.0,5.35946659,1560.0,2241.0,3343.0,0.1290819470117067,-1616560.7822129757,3665.0,3173.0,5,1272.0,-54.839212,2827.0,0.6157564040599324,2496.0
2023-01-13,48.19630659,3340.0,5.585560738,1560.0,2241.0,3343.0,0.1290819470117067,-1616560.7822129757,3665.0,3173.0,5,1272.0,-54.839212,2827.0,0.6157564040599324,2496.0
2023-03-01,58.18542757,3575.0,5.148421938,1295.0,2255.0,3676.0,0.1211861990305104,-3866760.953033775,3932.0,4011.0,2,1967.0,-54.838468,3082.0,1.1053837342497137,2352.0
2023-03-01,59.12916775,3575.0,5.37226637,1295.0,2255.0,3676.0,0.1211861990305104,-3866760.953033775,3932.0,4011.0,2,1967.0,-54.838468,3082.0,1.1053837342497137,2352.0
2023-03-01,56.3779176,3557.0,9.042283413,1320.0,2258.0,3582.0,0.1180052189040301,-3645841.0263700746,3856.0,4088.0,2,1910.0,-54.838597,3042.0,1.1070588235294117,2333.0
2023-03-01,57.21758825,3557.0,9.260928448,1320.0,2258.0,3582.0,0.1180052189040301,-3645841.0263700746,3856.0,4088.0,2,1910.0,-54.838597,3042.0,1.1070588235294117,2333.0
2023-03-01,41.12103528,3688.0,7.726366136,1246.0,2196.0,3820.0,0.143017859654057,-4793468.190348347,4064.0,4180.0,2,2190.0,-54.83859867,3047.0,1.208092485549133,2328.0
2023-03-01,41.13311596,3688.0,7.938423038,1246.0,2196.0,3820.0,0.143017859654057,-4793468.190348347,4064.0,4180.0,2,2190.0,-54.83859867,3047.0,1.208092485549133,2328.0
2023-03-01,56.59557836,3746.0,7.692826263,1255.0,2144.0,3808.0,0.1593758707160769,-4854961.417563796,4161.0,4109.0,2,2204.0,-54.838516,3017.0,1.2230005837711615,2324.0
2023-03-01,57.2437095,3746.0,7.922138114,1255.0,2144.0,3808.0,0.1593758707160769,-4854961.417563796,4161.0,4109.0,2,2204.0,-54.838516,3017.0,1.2230005837711615,2324.0
2023-03-01,54.01985154,3779.0,7.958123502,1303.0,2047.0,3907.0,0.2033128506545551,-5945726.830972044,4504.0,4169.0,2,2439.0,-54.83931067,2982.0,1.3353257621040049,2139.0
2023-03-01,53.69373756,3779.0,8.190470116,1303.0,2047.0,3907.0,0.2033128506545551,-5945726.830972044,4504.0,4169.0,2,2439.0,-54.83931067,2982.0,1.3353257621040049,2139.0
2023-03-01,52.91677388,3604.0,2.941602021,1313.0,2075.0,3860.0,0.1692907900236867,-5704394.904654071,4196.0,3968.0,2,2389.0,-54.83916767,2981.0,1.2935234699940583,2217.0
2023-03-01,52.64853604,3604.0,3.167879099,1313.0,2075.0,3860.0,0.1692907900236867,-5704394.904654071,4196.0,3968.0,2,2389.0,-54.83916767,2981.0,1.2935234699940583,2217.0
