Date,CP,B9,B6,B5,SampleID,Longitude,B8A,TDN_based_ADF,B7,Latitude,Delta_days,B11,GEMI,EVI,B1,B4
2022-11-29,6.779123609,4426.0,4001.0,2937.0,108,-54.83891667,4341.0,61.70799257,4189.0,-20.44683733,5,3659.0,-3450027.498517885,0.2406237049316203,1883.0,2190.0
2022-11-29,7.425362234,4428.0,4009.0,3099.0,109,-54.83890167,4249.0,65.68387123,4183.0,-20.44654067,5,3795.0,-3015207.405286889,0.2139710664800835,1899.0,2517.0
2022-11-29,7.432772775,4428.0,4009.0,3099.0,109,-54.83890167,4249.0,66.47055506,4183.0,-20.44654067,5,3795.0,-3015207.405286889,0.2139710664800835,1899.0,2517.0
2022-11-29,6.26078705,4734.0,4584.0,3854.0,110,-54.839277,4880.0,59.8190781,4789.0,-20.44642867,5,4590.0,-1477346.5821139591,0.1329577859029758,2233.0,3426.0
2022-11-29,6.43966668,4734.0,4584.0,3854.0,110,-54.839277,4880.0,62.53379538,4789.0,-20.44642867,5,4590.0,-1477346.5821139591,0.1329577859029758,2233.0,3426.0
2022-11-29,7.34375275,4749.0,4354.0,3485.0,111,-54.83950267,4696.0,57.68945055,4569.0,-20.44625767,5,4150.0,-2757071.366492579,0.1941472947953096,2201.0,2861.0
2022-11-29,7.358432916,4749.0,4354.0,3485.0,111,-54.83950267,4696.0,59.36336075,4569.0,-20.44625767,5,4150.0,-2757071.366492579,0.1941472947953096,2201.0,2861.0
2022-11-29,3.901457377,4451.0,4205.0,2651.0,112,-54.83928233,4704.0,50.36191709,4525.0,-20.447131,5,3696.0,-5785988.185096549,0.3084868502030936,1820.0,2086.0
2022-11-29,3.818504215,4451.0,4205.0,2651.0,112,-54.83928233,4704.0,50.43848775,4525.0,-20.447131,5,3696.0,-5785988.185096549,0.3084868502030936,1820.0,2086.0
2022-11-29,3.54200336,4448.0,4032.0,2752.0,113,-54.83914733,4611.0,50.05227387,4375.0,-20.447028,5,3617.0,-6147419.302758124,0.3307936914441812,1845.0,1842.0
2022-11-29,3.366581448,4448.0,4032.0,2752.0,113,-54.83914733,4611.0,48.18443054,4375.0,-20.447028,5,3617.0,-6147419.302758124,0.3307936914441812,1845.0,1842.0
2022-12-14,5.53921984,3972.0,3586.0,2742.0,123,-54.83875967,3827.0,56.18176664,3841.0,-20.44690667,5,3532.0,-2260310.3098891904,0.2025229184845253,1544.0,2077.0
2022-12-14,5.533699939,3972.0,3586.0,2742.0,123,-54.83875967,3827.0,54.18502918,3841.0,-20.44690667,5,3532.0,-2260310.3098891904,0.2025229184845253,1544.0,2077.0
2022-12-14,6.422165559,4044.0,3741.0,2732.0,124,-54.838639,4061.0,59.67405631,3922.0,-20.44702633,5,3534.0,-3046508.356668742,0.2328,1551.0,2060.0
2022-12-14,6.5981153,4044.0,3741.0,2732.0,124,-54.838639,4061.0,58.78550362,3922.0,-20.44702633,5,3534.0,-3046508.356668742,0.2328,1551.0,2060.0
2022-12-14,5.448168805,4059.0,3895.0,2724.0,125,-54.83838667,4278.0,55.02744909,4239.0,-20.44676633,5,3565.0,-4299045.058968683,0.2751626564208158,1510.0,1991.0
2022-12-14,5.536042496,4059.0,3895.0,2724.0,125,-54.83838667,4278.0,54.60297005,4239.0,-20.44676633,5,3565.0,-4299045.058968683,0.2751626564208158,1510.0,1991.0
2022-12-14,6.765042953,4189.0,3926.0,2709.0,126,-54.838541,4304.0,54.93817007,4249.0,-20.44618733,5,3527.0,-5204808.111774741,0.3059506188729433,1479.0,1872.0
2022-12-14,6.765042953,4189.0,3926.0,2709.0,126,-54.838541,4304.0,56.39175597,4249.0,-20.44618733,5,3527.0,-5204808.111774741,0.3059506188729433,1479.0,1872.0
2022-12-14,3.872089847,4096.0,3728.0,2663.0,127,-54.839372,4128.0,49.09963233,4057.0,-20.44689467,5,3625.0,-3431458.455827732,0.2494426914502945,1554.0,1976.0
2022-12-14,3.862433763,4096.0,3728.0,2663.0,127,-54.839372,4128.0,51.63133684,4057.0,-20.44689467,5,3625.0,-3431458.455827732,0.2494426914502945,1554.0,1976.0
2022-12-14,2.70729826,4051.0,3675.0,2647.0,128,-54.83928167,4074.0,46.51708307,3984.0,-20.44685567,5,3569.0,-3166335.8131441427,0.2432890492591985,1558.0,1915.0
2022-12-14,2.798811954,4051.0,3675.0,2647.0,128,-54.83928167,4074.0,46.34537039,3984.0,-20.44685567,5,3569.0,-3166335.8131441427,0.2432890492591985,1558.0,1915.0
2023-01-13,12.84745318,2234.0,2255.0,1812.0,129,-54.83970533,2348.0,56.04455877,2398.0,-20.446494,5,1974.0,-493437.4463275451,0.1112369933416035,1353.0,1499.0
2023-01-13,12.94077772,2234.0,2255.0,1812.0,129,-54.83970533,2348.0,58.09555815,2398.0,-20.446494,5,1974.0,-493437.4463275451,0.1112369933416035,1353.0,1499.0
2023-01-13,14.97255333,2219.0,2025.0,1617.0,130,-54.83957967,2064.0,56.85898933,2079.0,-20.446353,5,1729.0,-476720.05915105046,0.1116576392569515,1350.0,1406.0
2023-01-13,15.28227408,2219.0,2025.0,1617.0,130,-54.83957967,2064.0,59.5808137,2079.0,-20.446353,5,1729.0,-476720.05915105046,0.1116576392569515,1350.0,1406.0
2023-01-13,11.62889458,2984.0,2888.0,2265.0,131,-54.83886333,3092.0,55.69850668,3088.0,-20.44649567,5,2642.0,-869461.031972182,0.1349232976237303,1541.0,1869.0
2023-01-13,11.85469836,2984.0,2888.0,2265.0,131,-54.83886333,3092.0,57.33882079,3088.0,-20.44649567,5,2642.0,-869461.031972182,0.1349232976237303,1541.0,1869.0
2023-01-13,11.21134007,3056.0,3401.0,2593.0,132,-54.838894,3607.0,57.43209519,3603.0,-20.446131,5,3025.0,-2320851.7628096184,0.2017837471400728,1496.0,2164.0
2023-01-13,11.44126471,3056.0,3401.0,2593.0,132,-54.838894,3607.0,57.82975226,3603.0,-20.446131,5,3025.0,-2320851.7628096184,0.2017837471400728,1496.0,2164.0
2023-01-13,11.29850205,2181.0,2237.0,1807.0,133,-54.839732,2362.0,59.53320675,2443.0,-20.44652533,5,1945.0,-747263.8084926516,0.1340536586575417,1330.0,1549.0
2023-01-13,11.50150353,2181.0,2237.0,1807.0,133,-54.839732,2362.0,57.00212789,2443.0,-20.44652533,5,1945.0,-747263.8084926516,0.1340536586575417,1330.0,1549.0
2023-01-13,9.346861909,2219.0,2025.0,1617.0,134,-54.83957867,2064.0,55.68850288,2079.0,-20.44636867,5,1729.0,-476720.05915105046,0.1116576392569515,1350.0,1406.0
2023-01-13,9.562553545,2219.0,2025.0,1617.0,134,-54.83957867,2064.0,56.09451303,2079.0,-20.44636867,5,1729.0,-476720.05915105046,0.1116576392569515,1350.0,1406.0
2023-01-13,11.24260347,3149.0,3299.0,2369.0,135,-54.83935233,3687.0,54.69502026,3516.0,-20.44696467,5,2755.0,-1541167.7797918185,0.1751012259905485,1533.0,1909.0
2023-01-13,11.46745554,3149.0,3299.0,2369.0,135,-54.83935233,3687.0,53.35925066,3516.0,-20.44696467,5,2755.0,-1541167.7797918185,0.1751012259905485,1533.0,1909.0
2023-01-13,5.35946659,3173.0,3340.0,2496.0,136,-54.839212,3665.0,47.85295272,3515.0,-20.44685833,5,2827.0,-1616560.7822129757,0.1736433431257985,1560.0,2071.0
2023-01-13,5.585560738,3173.0,3340.0,2496.0,136,-54.839212,3665.0,48.19630659,3515.0,-20.44685833,5,2827.0,-1616560.7822129757,0.1736433431257985,1560.0,2071.0
2023-03-01,5.148421938,4011.0,3575.0,2352.0,151,-54.838468,3932.0,58.18542757,3886.0,-20.44679533,2,3082.0,-3866760.953033775,0.2766121411214112,1295.0,1709.0
2023-03-01,5.37226637,4011.0,3575.0,2352.0,151,-54.838468,3932.0,59.12916775,3886.0,-20.44679533,2,3082.0,-3866760.953033775,0.2766121411214112,1295.0,1709.0
2023-03-01,9.042283413,4088.0,3557.0,2333.0,152,-54.838597,3856.0,56.3779176,3819.0,-20.447019,2,3042.0,-3645841.0263700746,0.2713870007047537,1320.0,1672.0
2023-03-01,9.260928448,4088.0,3557.0,2333.0,152,-54.838597,3856.0,57.21758825,3819.0,-20.447019,2,3042.0,-3645841.0263700746,0.2713870007047537,1320.0,1672.0
2023-03-01,7.726366136,4180.0,3688.0,2328.0,153,-54.83859867,4064.0,41.12103528,3996.0,-20.44614833,2,3047.0,-4793468.190348347,0.308763816828333,1246.0,1630.0
2023-03-01,7.938423038,4180.0,3688.0,2328.0,153,-54.83859867,4064.0,41.13311596,3996.0,-20.44614833,2,3047.0,-4793468.190348347,0.308763816828333,1246.0,1630.0
2023-03-01,7.692826263,4109.0,3746.0,2324.0,154,-54.838516,4161.0,56.59557836,4047.0,-20.44636533,2,3017.0,-4854961.417563796,0.3120469372961218,1255.0,1604.0
2023-03-01,7.922138114,4109.0,3746.0,2324.0,154,-54.838516,4161.0,57.2437095,4047.0,-20.44636533,2,3017.0,-4854961.417563796,0.3120469372961218,1255.0,1604.0
2023-03-01,7.958123502,4169.0,3779.0,2139.0,155,-54.83931067,4504.0,54.01985154,4215.0,-20.44693667,2,2982.0,-5945726.830972044,0.3498238689171667,1303.0,1468.0
2023-03-01,8.190470116,4169.0,3779.0,2139.0,155,-54.83931067,4504.0,53.69373756,4215.0,-20.44693667,2,2982.0,-5945726.830972044,0.3498238689171667,1303.0,1468.0
2023-03-01,2.941602021,3968.0,3604.0,2217.0,156,-54.83916767,4196.0,52.91677388,3985.0,-20.446972,2,2981.0,-5704394.904654071,0.3434366087036525,1313.0,1471.0
2023-03-01,3.167879099,3968.0,3604.0,2217.0,156,-54.83916767,4196.0,52.64853604,3985.0,-20.446972,2,2981.0,-5704394.904654071,0.3434366087036525,1313.0,1471.0
