Date,CP,B9,B6,B5,SampleID,Longitude,Latitude,TDN_based_ADF,B7,GEMI,B8A,B3,B1,EVI,B11,B4
2022-11-03,11.28527577,4377.0,4132.0,2887.0,92,-54.838467,-20.446566,59.57582613,4402.0,-4171472.364146358,4511.0,2130.0,1664.0,0.2651703943679521,3831.0,2123.0
2022-11-03,11.28527577,4377.0,4132.0,2887.0,92,-54.838467,-20.446566,58.9879759,4402.0,-4171472.364146358,4511.0,2130.0,1664.0,0.2651703943679521,3831.0,2123.0
2022-11-03,6.529754381,4374.0,4131.0,2913.0,93,-54.838841,-20.44644733,54.61568769,4410.0,-4504648.805204692,4468.0,2145.0,1819.0,0.2750912219596135,3795.0,2109.0
2022-11-03,6.529754381,4374.0,4131.0,2913.0,93,-54.838841,-20.44644733,56.22993068,4410.0,-4504648.805204692,4468.0,2145.0,1819.0,0.2750912219596135,3795.0,2109.0
2022-11-03,6.245302578,4408.0,4148.0,2910.0,94,-54.838975,-20.446119,59.86944291,4412.0,-4200116.460066466,4493.0,2136.0,1964.0,0.2650935198212364,3799.0,2142.0
2022-11-03,6.15734057,4408.0,4148.0,2910.0,94,-54.838975,-20.446119,57.67164571,4412.0,-4200116.460066466,4493.0,2136.0,1964.0,0.2650935198212364,3799.0,2142.0
2022-11-03,5.846966965,4639.0,4306.0,3097.0,95,-54.83974067,-20.44663,52.42788252,4610.0,-4390796.872968842,4693.0,2405.0,2088.0,0.2599980152823261,4024.0,2370.0
2022-11-03,5.758376556,4639.0,4306.0,3097.0,95,-54.83974067,-20.44663,52.37077989,4610.0,-4390796.872968842,4693.0,2405.0,2088.0,0.2599980152823261,4024.0,2370.0
2022-11-03,8.834383197,4377.0,4132.0,2887.0,96,-54.83848333,-20.44658267,57.42872756,4402.0,-4171472.364146358,4511.0,2130.0,1664.0,0.2651703943679521,3831.0,2123.0
2022-11-03,8.909389619,4377.0,4132.0,2887.0,96,-54.83848333,-20.44658267,57.98711437,4402.0,-4171472.364146358,4511.0,2130.0,1664.0,0.2651703943679521,3831.0,2123.0
2022-11-03,7.061446936,4383.0,4083.0,2899.0,97,-54.83885133,-20.446483,63.51403535,4361.0,-4241200.7648863895,4411.0,2127.0,1799.0,0.2675658263887446,3792.0,2114.0
2022-11-03,7.142579579,4383.0,4083.0,2899.0,97,-54.83885133,-20.446483,59.96361871,4361.0,-4241200.7648863895,4411.0,2127.0,1799.0,0.2675658263887446,3792.0,2114.0
2022-11-03,6.7873313,4476.0,4166.0,2924.0,98,-54.838971,-20.44608067,58.16649217,4415.0,-4208322.060758226,4500.0,2172.0,2063.0,0.2634714546911272,3825.0,2182.0
2022-11-03,6.7873313,4476.0,4166.0,2924.0,98,-54.838971,-20.44608067,57.91258319,4415.0,-4208322.060758226,4500.0,2172.0,2063.0,0.2634714546911272,3825.0,2182.0
2022-11-03,6.172505598,4639.0,4306.0,3097.0,99,-54.83974067,-20.44663,56.82182351,4610.0,-4390796.872968842,4693.0,2405.0,2088.0,0.2599980152823261,4024.0,2370.0
2022-11-03,6.078251733,4639.0,4306.0,3097.0,99,-54.83974067,-20.44663,56.27132829,4610.0,-4390796.872968842,4693.0,2405.0,2088.0,0.2599980152823261,4024.0,2370.0
2022-11-03,3.839783221,4532.0,4318.0,3138.0,100,-54.83919167,-20.447129,47.95723003,4654.0,-3753631.883638443,4749.0,2463.0,2069.0,0.2378894857266308,4077.0,2479.0
2022-11-03,3.74861537,4532.0,4318.0,3138.0,100,-54.83919167,-20.447129,48.60888313,4654.0,-3753631.883638443,4749.0,2463.0,2069.0,0.2378894857266308,4077.0,2479.0
2022-11-03,4.685130458,4479.0,4271.0,3173.0,101,-54.83906333,-20.44710233,49.18051365,4586.0,-3714986.549995005,4611.0,2571.0,2003.0,0.2356369040635144,4076.0,2508.0
2022-11-03,4.773529145,4479.0,4271.0,3173.0,101,-54.83906333,-20.44710233,49.45251349,4586.0,-3714986.549995005,4611.0,2571.0,2003.0,0.2356369040635144,4076.0,2508.0
2022-11-16,7.012551963,3732.0,3400.0,2638.0,102,-54.8392,-20.44662033,60.82144633,3576.0,-2144566.544154253,3607.0,1841.0,1473.0,0.1980500519120955,3344.0,2067.0
2022-11-16,6.936485826,3732.0,3400.0,2638.0,102,-54.8392,-20.44662033,60.22046799,3576.0,-2144566.544154253,3607.0,1841.0,1473.0,0.1980500519120955,3344.0,2067.0
2022-11-16,6.692712603,3752.0,3468.0,2636.0,103,-54.83891567,-20.44659167,62.20618811,3660.0,-2609607.1013792614,3667.0,1885.0,1470.0,0.21868808799489,3300.0,2017.0
2022-11-16,6.689376256,3752.0,3468.0,2636.0,103,-54.83891567,-20.44659167,62.03681113,3660.0,-2609607.1013792614,3667.0,1885.0,1470.0,0.21868808799489,3300.0,2017.0
2022-11-16,7.691690092,3854.0,3565.0,2680.0,104,-54.838761,-20.44644767,61.50032705,3791.0,-3008227.7575851027,3780.0,1939.0,1460.0,0.2330761211834625,3351.0,2022.0
2022-11-16,7.77442166,3854.0,3565.0,2680.0,104,-54.838761,-20.44644767,60.80495218,3791.0,-3008227.7575851027,3780.0,1939.0,1460.0,0.2330761211834625,3351.0,2022.0
2022-11-16,10.3764658,3866.0,3602.0,2669.0,105,-54.83861,-20.44650467,61.74848091,3786.0,-3191305.716406314,3816.0,1920.0,1462.0,0.2396984655005901,3360.0,2015.0
2022-11-16,10.2700468,3866.0,3602.0,2669.0,105,-54.83861,-20.44650467,62.58858256,3786.0,-3191305.716406314,3816.0,1920.0,1462.0,0.2396984655005901,3360.0,2015.0
2022-11-16,3.764080749,3923.0,3630.0,2522.0,106,-54.839328,-20.44703067,55.21459755,3974.0,-4191903.8578543873,4105.0,1958.0,1504.0,0.2731744795279204,3463.0,1969.0
2022-11-16,3.765958096,3923.0,3630.0,2522.0,106,-54.839328,-20.44703067,50.24819078,3974.0,-4191903.8578543873,4105.0,1958.0,1504.0,0.2731744795279204,3463.0,1969.0
2022-11-16,3.313307795,3833.0,3480.0,2582.0,107,-54.839336,-20.44689767,48.22581516,3679.0,-3053481.6811614395,3776.0,1915.0,1492.0,0.2387117214556499,3414.0,1929.0
2022-11-16,3.225365994,3833.0,3480.0,2582.0,107,-54.839336,-20.44689767,47.64542383,3679.0,-3053481.6811614395,3776.0,1915.0,1492.0,0.2387117214556499,3414.0,1929.0
2022-11-29,6.782504718,4426.0,4001.0,2937.0,108,-54.83891667,-20.44683733,61.03904246,4189.0,-3450027.498517885,4341.0,2108.0,1883.0,0.2406237049316203,3659.0,2190.0
2022-11-29,6.779123609,4426.0,4001.0,2937.0,108,-54.83891667,-20.44683733,61.70799257,4189.0,-3450027.498517885,4341.0,2108.0,1883.0,0.2406237049316203,3659.0,2190.0
2022-11-29,7.425362234,4428.0,4009.0,3099.0,109,-54.83890167,-20.44654067,65.68387123,4183.0,-3015207.405286889,4249.0,2462.0,1899.0,0.2139710664800835,3795.0,2517.0
2022-11-29,7.432772775,4428.0,4009.0,3099.0,109,-54.83890167,-20.44654067,66.47055506,4183.0,-3015207.405286889,4249.0,2462.0,1899.0,0.2139710664800835,3795.0,2517.0
2022-11-29,6.26078705,4734.0,4584.0,3854.0,110,-54.839277,-20.44642867,59.8190781,4789.0,-1477346.5821139591,4880.0,3365.0,2233.0,0.1329577859029758,4590.0,3426.0
2022-11-29,6.43966668,4734.0,4584.0,3854.0,110,-54.839277,-20.44642867,62.53379538,4789.0,-1477346.5821139591,4880.0,3365.0,2233.0,0.1329577859029758,4590.0,3426.0
2022-11-29,7.34375275,4749.0,4354.0,3485.0,111,-54.83950267,-20.44625767,57.68945055,4569.0,-2757071.366492579,4696.0,2936.0,2201.0,0.1941472947953096,4150.0,2861.0
2022-11-29,7.358432916,4749.0,4354.0,3485.0,111,-54.83950267,-20.44625767,59.36336075,4569.0,-2757071.366492579,4696.0,2936.0,2201.0,0.1941472947953096,4150.0,2861.0
2022-11-29,3.901457377,4451.0,4205.0,2651.0,112,-54.83928233,-20.447131,50.36191709,4525.0,-5785988.185096549,4704.0,1984.0,1820.0,0.3084868502030936,3696.0,2086.0
2022-11-29,3.818504215,4451.0,4205.0,2651.0,112,-54.83928233,-20.447131,50.43848775,4525.0,-5785988.185096549,4704.0,1984.0,1820.0,0.3084868502030936,3696.0,2086.0
2022-11-29,3.54200336,4448.0,4032.0,2752.0,113,-54.83914733,-20.447028,50.05227387,4375.0,-6147419.302758124,4611.0,2054.0,1845.0,0.3307936914441812,3617.0,1842.0
2022-11-29,3.366581448,4448.0,4032.0,2752.0,113,-54.83914733,-20.447028,48.18443054,4375.0,-6147419.302758124,4611.0,2054.0,1845.0,0.3307936914441812,3617.0,1842.0
2022-12-14,5.53921984,3972.0,3586.0,2742.0,123,-54.83875967,-20.44690667,56.18176664,3841.0,-2260310.3098891904,3827.0,1921.0,1544.0,0.2025229184845253,3532.0,2077.0
2022-12-14,5.533699939,3972.0,3586.0,2742.0,123,-54.83875967,-20.44690667,54.18502918,3841.0,-2260310.3098891904,3827.0,1921.0,1544.0,0.2025229184845253,3532.0,2077.0
2022-12-14,6.422165559,4044.0,3741.0,2732.0,124,-54.838639,-20.44702633,59.67405631,3922.0,-3046508.356668742,4061.0,1966.0,1551.0,0.2328,3534.0,2060.0
2022-12-14,6.5981153,4044.0,3741.0,2732.0,124,-54.838639,-20.44702633,58.78550362,3922.0,-3046508.356668742,4061.0,1966.0,1551.0,0.2328,3534.0,2060.0
2022-12-14,5.448168805,4059.0,3895.0,2724.0,125,-54.83838667,-20.44676633,55.02744909,4239.0,-4299045.058968683,4278.0,2029.0,1510.0,0.2751626564208158,3565.0,1991.0
2022-12-14,5.536042496,4059.0,3895.0,2724.0,125,-54.83838667,-20.44676633,54.60297005,4239.0,-4299045.058968683,4278.0,2029.0,1510.0,0.2751626564208158,3565.0,1991.0
2022-12-14,6.765042953,4189.0,3926.0,2709.0,126,-54.838541,-20.44618733,54.93817007,4249.0,-5204808.111774741,4304.0,2033.0,1479.0,0.3059506188729433,3527.0,1872.0
2022-12-14,6.765042953,4189.0,3926.0,2709.0,126,-54.838541,-20.44618733,56.39175597,4249.0,-5204808.111774741,4304.0,2033.0,1479.0,0.3059506188729433,3527.0,1872.0
2022-12-14,3.872089847,4096.0,3728.0,2663.0,127,-54.839372,-20.44689467,49.09963233,4057.0,-3431458.455827732,4128.0,1960.0,1554.0,0.2494426914502945,3625.0,1976.0
2022-12-14,3.862433763,4096.0,3728.0,2663.0,127,-54.839372,-20.44689467,51.63133684,4057.0,-3431458.455827732,4128.0,1960.0,1554.0,0.2494426914502945,3625.0,1976.0
2022-12-14,2.70729826,4051.0,3675.0,2647.0,128,-54.83928167,-20.44685567,46.51708307,3984.0,-3166335.8131441427,4074.0,1970.0,1558.0,0.2432890492591985,3569.0,1915.0
2022-12-14,2.798811954,4051.0,3675.0,2647.0,128,-54.83928167,-20.44685567,46.34537039,3984.0,-3166335.8131441427,4074.0,1970.0,1558.0,0.2432890492591985,3569.0,1915.0
2023-01-13,12.84745318,2234.0,2255.0,1812.0,129,-54.83970533,-20.446494,56.04455877,2398.0,-493437.4463275451,2348.0,1480.0,1353.0,0.1112369933416035,1974.0,1499.0
2023-01-13,12.94077772,2234.0,2255.0,1812.0,129,-54.83970533,-20.446494,58.09555815,2398.0,-493437.4463275451,2348.0,1480.0,1353.0,0.1112369933416035,1974.0,1499.0
2023-01-13,14.97255333,2219.0,2025.0,1617.0,130,-54.83957967,-20.446353,56.85898933,2079.0,-476720.05915105046,2064.0,1440.0,1350.0,0.1116576392569515,1729.0,1406.0
2023-01-13,15.28227408,2219.0,2025.0,1617.0,130,-54.83957967,-20.446353,59.5808137,2079.0,-476720.05915105046,2064.0,1440.0,1350.0,0.1116576392569515,1729.0,1406.0
2023-01-13,11.62889458,2984.0,2888.0,2265.0,131,-54.83886333,-20.44649567,55.69850668,3088.0,-869461.031972182,3092.0,1756.0,1541.0,0.1349232976237303,2642.0,1869.0
2023-01-13,11.85469836,2984.0,2888.0,2265.0,131,-54.83886333,-20.44649567,57.33882079,3088.0,-869461.031972182,3092.0,1756.0,1541.0,0.1349232976237303,2642.0,1869.0
2023-01-13,11.21134007,3056.0,3401.0,2593.0,132,-54.838894,-20.446131,57.43209519,3603.0,-2320851.7628096184,3607.0,2115.0,1496.0,0.2017837471400728,3025.0,2164.0
2023-01-13,11.44126471,3056.0,3401.0,2593.0,132,-54.838894,-20.446131,57.82975226,3603.0,-2320851.7628096184,3607.0,2115.0,1496.0,0.2017837471400728,3025.0,2164.0
2023-01-13,11.29850205,2181.0,2237.0,1807.0,133,-54.839732,-20.44652533,59.53320675,2443.0,-747263.8084926516,2362.0,1536.0,1330.0,0.1340536586575417,1945.0,1549.0
2023-01-13,11.50150353,2181.0,2237.0,1807.0,133,-54.839732,-20.44652533,57.00212789,2443.0,-747263.8084926516,2362.0,1536.0,1330.0,0.1340536586575417,1945.0,1549.0
2023-01-13,9.346861909,2219.0,2025.0,1617.0,134,-54.83957867,-20.44636867,55.68850288,2079.0,-476720.05915105046,2064.0,1440.0,1350.0,0.1116576392569515,1729.0,1406.0
2023-01-13,9.562553545,2219.0,2025.0,1617.0,134,-54.83957867,-20.44636867,56.09451303,2079.0,-476720.05915105046,2064.0,1440.0,1350.0,0.1116576392569515,1729.0,1406.0
2023-01-13,11.24260347,3149.0,3299.0,2369.0,135,-54.83935233,-20.44696467,54.69502026,3516.0,-1541167.7797918185,3687.0,1944.0,1533.0,0.1751012259905485,2755.0,1909.0
2023-01-13,11.46745554,3149.0,3299.0,2369.0,135,-54.83935233,-20.44696467,53.35925066,3516.0,-1541167.7797918185,3687.0,1944.0,1533.0,0.1751012259905485,2755.0,1909.0
2023-01-13,5.35946659,3173.0,3340.0,2496.0,136,-54.839212,-20.44685833,47.85295272,3515.0,-1616560.7822129757,3665.0,2069.0,1560.0,0.1736433431257985,2827.0,2071.0
2023-01-13,5.585560738,3173.0,3340.0,2496.0,136,-54.839212,-20.44685833,48.19630659,3515.0,-1616560.7822129757,3665.0,2069.0,1560.0,0.1736433431257985,2827.0,2071.0
2023-03-01,5.148421938,4011.0,3575.0,2352.0,151,-54.838468,-20.44679533,58.18542757,3886.0,-3866760.953033775,3932.0,1746.0,1295.0,0.2766121411214112,3082.0,1709.0
2023-03-01,5.37226637,4011.0,3575.0,2352.0,151,-54.838468,-20.44679533,59.12916775,3886.0,-3866760.953033775,3932.0,1746.0,1295.0,0.2766121411214112,3082.0,1709.0
2023-03-01,9.042283413,4088.0,3557.0,2333.0,152,-54.838597,-20.447019,56.3779176,3819.0,-3645841.0263700746,3856.0,1700.0,1320.0,0.2713870007047537,3042.0,1672.0
2023-03-01,9.260928448,4088.0,3557.0,2333.0,152,-54.838597,-20.447019,57.21758825,3819.0,-3645841.0263700746,3856.0,1700.0,1320.0,0.2713870007047537,3042.0,1672.0
2023-03-01,7.726366136,4180.0,3688.0,2328.0,153,-54.83859867,-20.44614833,41.12103528,3996.0,-4793468.190348347,4064.0,1730.0,1246.0,0.308763816828333,3047.0,1630.0
2023-03-01,7.938423038,4180.0,3688.0,2328.0,153,-54.83859867,-20.44614833,41.13311596,3996.0,-4793468.190348347,4064.0,1730.0,1246.0,0.308763816828333,3047.0,1630.0
2023-03-01,7.692826263,4109.0,3746.0,2324.0,154,-54.838516,-20.44636533,56.59557836,4047.0,-4854961.417563796,4161.0,1713.0,1255.0,0.3120469372961218,3017.0,1604.0
2023-03-01,7.922138114,4109.0,3746.0,2324.0,154,-54.838516,-20.44636533,57.2437095,4047.0,-4854961.417563796,4161.0,1713.0,1255.0,0.3120469372961218,3017.0,1604.0
2023-03-01,7.958123502,4169.0,3779.0,2139.0,155,-54.83931067,-20.44693667,54.01985154,4215.0,-5945726.830972044,4504.0,1673.0,1303.0,0.3498238689171667,2982.0,1468.0
2023-03-01,8.190470116,4169.0,3779.0,2139.0,155,-54.83931067,-20.44693667,53.69373756,4215.0,-5945726.830972044,4504.0,1673.0,1303.0,0.3498238689171667,2982.0,1468.0
2023-03-01,2.941602021,3968.0,3604.0,2217.0,156,-54.83916767,-20.446972,52.91677388,3985.0,-5704394.904654071,4196.0,1683.0,1313.0,0.3434366087036525,2981.0,1471.0
2023-03-01,3.167879099,3968.0,3604.0,2217.0,156,-54.83916767,-20.446972,52.64853604,3985.0,-5704394.904654071,4196.0,1683.0,1313.0,0.3434366087036525,2981.0,1471.0
