Date,TDN_based_ADF,RAD_SOL,PRES_ATM,Radiative_Dif_AVG,TEMP_MIN,Radiative_Direct_AVG,TEMP_MAX,B6,HUM_REL,B1,GEMI,CP,Longitude,TP_SFC_AVG,WIND_SPD,B8
2022-11-03,48.60888313,26.51,1005.870833,69.67180108093059,23.8,314.93563732692195,32.8,4318.0,61.0,2069.0,-3753631.883638443,3.74861537,-54.83919167,12.049071812499998,22.1,4417.0
2022-11-03,49.18051365,26.51,1005.870833,69.67180108093059,23.8,314.93563732692195,32.8,4271.0,61.0,2003.0,-3714986.549995005,4.685130458,-54.83906333,12.049071812499998,22.1,4436.0
2022-11-03,49.45251349,26.51,1005.870833,69.67180108093059,23.8,314.93563732692195,32.8,4271.0,61.0,2003.0,-3714986.549995005,4.773529145,-54.83906333,12.049071812499998,22.1,4436.0
2022-11-29,61.03904246,27.7,1009.825,66.86534109939583,22.5,327.07349574514546,33.5,4001.0,51.5,1883.0,-3450027.498517885,6.782504718,-54.83891667,19.99298381944445,12.4,4048.0
2022-11-29,61.70799257,27.7,1009.825,66.86534109939583,22.5,327.07349574514546,33.5,4001.0,51.5,1883.0,-3450027.498517885,6.779123609,-54.83891667,19.99298381944445,12.4,4048.0
2022-11-29,65.68387123,27.7,1009.825,66.86534109939583,22.5,327.07349574514546,33.5,4009.0,51.5,1899.0,-3015207.405286889,7.425362234,-54.83890167,19.99298381944445,12.4,4254.0
2022-11-29,66.47055506,27.7,1009.825,66.86534109939583,22.5,327.07349574514546,33.5,4009.0,51.5,1899.0,-3015207.405286889,7.432772775,-54.83890167,19.99298381944445,12.4,4254.0
2022-11-29,59.8190781,27.7,1009.825,66.86534109939583,22.5,327.07349574514546,33.5,4584.0,51.5,2233.0,-1477346.5821139591,6.26078705,-54.839277,19.99298381944445,12.4,4642.0
2022-11-29,62.53379538,27.7,1009.825,66.86534109939583,22.5,327.07349574514546,33.5,4584.0,51.5,2233.0,-1477346.5821139591,6.43966668,-54.839277,19.99298381944445,12.4,4642.0
2022-11-29,57.68945055,27.7,1009.825,66.86534109939583,22.5,327.07349574514546,33.5,4354.0,51.5,2201.0,-2757071.366492579,7.34375275,-54.83950267,19.99298381944445,12.4,4522.0
2022-11-29,59.36336075,27.7,1009.825,66.86534109939583,22.5,327.07349574514546,33.5,4354.0,51.5,2201.0,-2757071.366492579,7.358432916,-54.83950267,19.99298381944445,12.4,4522.0
2022-11-29,50.36191709,27.7,1009.825,66.86534109939583,22.5,327.07349574514546,33.5,4205.0,51.5,1820.0,-5785988.185096549,3.901457377,-54.83928233,19.99298381944445,12.4,4492.0
2022-11-29,50.43848775,27.7,1009.825,66.86534109939583,22.5,327.07349574514546,33.5,4205.0,51.5,1820.0,-5785988.185096549,3.818504215,-54.83928233,19.99298381944445,12.4,4492.0
2022-11-29,50.05227387,27.7,1009.825,66.86534109939583,22.5,327.07349574514546,33.5,4032.0,51.5,1845.0,-6147419.302758124,3.54200336,-54.83914733,19.99298381944445,12.4,4322.0
2022-11-29,48.18443054,27.7,1009.825,66.86534109939583,22.5,327.07349574514546,33.5,4032.0,51.5,1845.0,-6147419.302758124,3.366581448,-54.83914733,19.99298381944445,12.4,4322.0
2022-12-14,56.18176664,21.85,1007.85,77.26471245471528,25.7,349.57749308308246,32.3,3586.0,69.16666667,1544.0,-2260310.3098891904,5.53921984,-54.83875967,20.95012930555556,9.5,3581.0
2022-12-14,54.18502918,21.85,1007.85,77.26471245471528,25.7,349.57749308308246,32.3,3586.0,69.16666667,1544.0,-2260310.3098891904,5.533699939,-54.83875967,20.95012930555556,9.5,3581.0
2022-12-14,59.67405631,21.85,1007.85,77.26471245471528,25.7,349.57749308308246,32.3,3741.0,69.16666667,1551.0,-3046508.356668742,6.422165559,-54.838639,20.95012930555556,9.5,3806.0
2022-12-14,58.78550362,21.85,1007.85,77.26471245471528,25.7,349.57749308308246,32.3,3741.0,69.16666667,1551.0,-3046508.356668742,6.5981153,-54.838639,20.95012930555556,9.5,3806.0
2022-12-14,55.02744909,21.85,1007.85,77.26471245471528,25.7,349.57749308308246,32.3,3895.0,69.16666667,1510.0,-4299045.058968683,5.448168805,-54.83838667,20.95012930555556,9.5,4065.0
2022-12-14,54.60297005,21.85,1007.85,77.26471245471528,25.7,349.57749308308246,32.3,3895.0,69.16666667,1510.0,-4299045.058968683,5.536042496,-54.83838667,20.95012930555556,9.5,4065.0
2022-12-14,54.93817007,21.85,1007.85,77.26471245471528,25.7,349.57749308308246,32.3,3926.0,69.16666667,1479.0,-5204808.111774741,6.765042953,-54.838541,20.95012930555556,9.5,4154.0
2022-12-14,56.39175597,21.85,1007.85,77.26471245471528,25.7,349.57749308308246,32.3,3926.0,69.16666667,1479.0,-5204808.111774741,6.765042953,-54.838541,20.95012930555556,9.5,4154.0
2022-12-14,49.09963233,21.85,1007.85,77.26471245471528,25.7,349.57749308308246,32.3,3728.0,69.16666667,1554.0,-3431458.455827732,3.872089847,-54.839372,20.95012930555556,9.5,3829.0
2022-12-14,51.63133684,21.85,1007.85,77.26471245471528,25.7,349.57749308308246,32.3,3728.0,69.16666667,1554.0,-3431458.455827732,3.862433763,-54.839372,20.95012930555556,9.5,3829.0
2022-12-14,46.51708307,21.85,1007.85,77.26471245471528,25.7,349.57749308308246,32.3,3675.0,69.16666667,1558.0,-3166335.8131441427,2.70729826,-54.83928167,20.95012930555556,9.5,3695.0
2022-12-14,46.34537039,21.85,1007.85,77.26471245471528,25.7,349.57749308308246,32.3,3675.0,69.16666667,1558.0,-3166335.8131441427,2.798811954,-54.83928167,20.95012930555556,9.5,3695.0
2023-01-13,56.04455877,23.35,1012.95,109.29350616211728,21.7,18.39523833947153,28.8,2255.0,67.58333333,1353.0,-493437.4463275451,12.84745318,-54.83970533,16.178962222222225,15.2,2202.0
2023-01-13,58.09555815,23.35,1012.95,109.29350616211728,21.7,18.39523833947153,28.8,2255.0,67.58333333,1353.0,-493437.4463275451,12.94077772,-54.83970533,16.178962222222225,15.2,2202.0
2023-01-13,56.85898933,23.35,1012.95,109.29350616211728,21.7,18.39523833947153,28.8,2025.0,67.58333333,1350.0,-476720.05915105046,14.97255333,-54.83957967,16.178962222222225,15.2,2097.0
2023-01-13,59.5808137,23.35,1012.95,109.29350616211728,21.7,18.39523833947153,28.8,2025.0,67.58333333,1350.0,-476720.05915105046,15.28227408,-54.83957967,16.178962222222225,15.2,2097.0
2023-01-13,55.69850668,23.35,1012.95,109.29350616211728,21.7,18.39523833947153,28.8,2888.0,67.58333333,1541.0,-869461.031972182,11.62889458,-54.83886333,16.178962222222225,15.2,2802.0
2023-01-13,57.33882079,23.35,1012.95,109.29350616211728,21.7,18.39523833947153,28.8,2888.0,67.58333333,1541.0,-869461.031972182,11.85469836,-54.83886333,16.178962222222225,15.2,2802.0
2023-01-13,57.43209519,23.35,1012.95,109.29350616211728,21.7,18.39523833947153,28.8,3401.0,67.58333333,1496.0,-2320851.7628096184,11.21134007,-54.838894,16.178962222222225,15.2,3688.0
2023-01-13,57.82975226,23.35,1012.95,109.29350616211728,21.7,18.39523833947153,28.8,3401.0,67.58333333,1496.0,-2320851.7628096184,11.44126471,-54.838894,16.178962222222225,15.2,3688.0
2023-01-13,59.53320675,23.35,1012.95,109.29350616211728,21.7,18.39523833947153,28.8,2237.0,67.58333333,1330.0,-747263.8084926516,11.29850205,-54.839732,16.178962222222225,15.2,2414.0
2023-01-13,57.00212789,23.35,1012.95,109.29350616211728,21.7,18.39523833947153,28.8,2237.0,67.58333333,1330.0,-747263.8084926516,11.50150353,-54.839732,16.178962222222225,15.2,2414.0
2023-01-13,55.68850288,23.35,1012.95,109.29350616211728,21.7,18.39523833947153,28.8,2025.0,67.58333333,1350.0,-476720.05915105046,9.346861909,-54.83957867,16.178962222222225,15.2,2097.0
2023-01-13,56.09451303,23.35,1012.95,109.29350616211728,21.7,18.39523833947153,28.8,2025.0,67.58333333,1350.0,-476720.05915105046,9.562553545,-54.83957867,16.178962222222225,15.2,2097.0
2023-01-13,54.69502026,23.35,1012.95,109.29350616211728,21.7,18.39523833947153,28.8,3299.0,67.58333333,1533.0,-1541167.7797918185,11.24260347,-54.83935233,16.178962222222225,15.2,3151.0
2023-01-13,53.35925066,23.35,1012.95,109.29350616211728,21.7,18.39523833947153,28.8,3299.0,67.58333333,1533.0,-1541167.7797918185,11.46745554,-54.83935233,16.178962222222225,15.2,3151.0
2023-01-13,47.85295272,23.35,1012.95,109.29350616211728,21.7,18.39523833947153,28.8,3340.0,67.58333333,1560.0,-1616560.7822129757,5.35946659,-54.839212,16.178962222222225,15.2,3343.0
2023-01-13,48.19630659,23.35,1012.95,109.29350616211728,21.7,18.39523833947153,28.8,3340.0,67.58333333,1560.0,-1616560.7822129757,5.585560738,-54.839212,16.178962222222225,15.2,3343.0
2023-03-01,58.18542757,22.54,1015.8,70.21728011222912,22.8,296.5332367889253,31.9,3575.0,75.29166667,1295.0,-3866760.953033775,5.148421938,-54.838468,19.443586319444435,12.4,3676.0
2023-03-01,59.12916775,22.54,1015.8,70.21728011222912,22.8,296.5332367889253,31.9,3575.0,75.29166667,1295.0,-3866760.953033775,5.37226637,-54.838468,19.443586319444435,12.4,3676.0
2023-03-01,56.3779176,22.54,1015.8,70.21728011222912,22.8,296.5332367889253,31.9,3557.0,75.29166667,1320.0,-3645841.0263700746,9.042283413,-54.838597,19.443586319444435,12.4,3582.0
2023-03-01,57.21758825,22.54,1015.8,70.21728011222912,22.8,296.5332367889253,31.9,3557.0,75.29166667,1320.0,-3645841.0263700746,9.260928448,-54.838597,19.443586319444435,12.4,3582.0
2023-03-01,41.12103528,22.54,1015.8,70.21728011222912,22.8,296.5332367889253,31.9,3688.0,75.29166667,1246.0,-4793468.190348347,7.726366136,-54.83859867,19.443586319444435,12.4,3820.0
2023-03-01,41.13311596,22.54,1015.8,70.21728011222912,22.8,296.5332367889253,31.9,3688.0,75.29166667,1246.0,-4793468.190348347,7.938423038,-54.83859867,19.443586319444435,12.4,3820.0
2023-03-01,56.59557836,22.54,1015.8,70.21728011222912,22.8,296.5332367889253,31.9,3746.0,75.29166667,1255.0,-4854961.417563796,7.692826263,-54.838516,19.443586319444435,12.4,3808.0
2023-03-01,57.2437095,22.54,1015.8,70.21728011222912,22.8,296.5332367889253,31.9,3746.0,75.29166667,1255.0,-4854961.417563796,7.922138114,-54.838516,19.443586319444435,12.4,3808.0
2023-03-01,54.01985154,22.54,1015.8,70.21728011222912,22.8,296.5332367889253,31.9,3779.0,75.29166667,1303.0,-5945726.830972044,7.958123502,-54.83931067,19.443586319444435,12.4,3907.0
2023-03-01,53.69373756,22.54,1015.8,70.21728011222912,22.8,296.5332367889253,31.9,3779.0,75.29166667,1303.0,-5945726.830972044,8.190470116,-54.83931067,19.443586319444435,12.4,3907.0
2023-03-01,52.91677388,22.54,1015.8,70.21728011222912,22.8,296.5332367889253,31.9,3604.0,75.29166667,1313.0,-5704394.904654071,2.941602021,-54.83916767,19.443586319444435,12.4,3860.0
2023-03-01,52.64853604,22.54,1015.8,70.21728011222912,22.8,296.5332367889253,31.9,3604.0,75.29166667,1313.0,-5704394.904654071,3.167879099,-54.83916767,19.443586319444435,12.4,3860.0
