Date,TDN_based_ADF,Radiative_Dif_AVG,RAD_SOL,TEMP_MAX,PRES_ATM,TEMP_MIN,Radiative_Direct_AVG,TP_SFC_AVG,EVAPOT,GEMI,B1,Longitude,CP,LAI,Latitude,HUM_REL
2022-08-24,53.62957861,438.8941286907015,19.27,27.0,1020.091667,14.6,0.6333306519410588,28.921796666666665,4.04,-1293793.1455460188,2235.0,-54.83844733,5.003295388,0.4205055246306449,-20.44684633,68.20833333
2022-08-24,52.82765349,438.8941286907015,19.27,27.0,1020.091667,14.6,0.6333306519410588,28.921796666666665,4.04,-1293793.1455460188,2235.0,-54.83844733,4.916400454,0.4205055246306449,-20.44684633,68.20833333
2022-08-24,52.11225514,438.8941286907015,19.27,27.0,1020.091667,14.6,0.6333306519410588,28.921796666666665,4.04,-391208.31694772793,2844.0,-54.83859467,5.826622929,0.1981669123559367,-20.446358,68.20833333
2022-08-24,51.21145046,438.8941286907015,19.27,27.0,1020.091667,14.6,0.6333306519410588,28.921796666666665,4.04,-391208.31694772793,2844.0,-54.83859467,6.002912647,0.1981669123559367,-20.446358,68.20833333
2022-08-24,52.6861468,438.8941286907015,19.27,27.0,1020.091667,14.6,0.6333306519410588,28.921796666666665,4.04,-473985.5639095682,2794.0,-54.83917867,5.088650711,0.2178991979820192,-20.446368,68.20833333
2022-08-24,51.00433329,438.8941286907015,19.27,27.0,1020.091667,14.6,0.6333306519410588,28.921796666666665,4.04,-473985.5639095682,2794.0,-54.83917867,5.014366771,0.2178991979820192,-20.446368,68.20833333
2022-08-24,45.97762787,438.8941286907015,19.27,27.0,1020.091667,14.6,0.6333306519410588,28.921796666666665,4.04,-383735.3192103711,1991.0,-54.83970767,5.082901022,0.2083822605051798,-20.44668167,68.20833333
2022-08-24,44.96619128,438.8941286907015,19.27,27.0,1020.091667,14.6,0.6333306519410588,28.921796666666665,4.04,-383735.3192103711,1991.0,-54.83970767,4.993727319,0.2083822605051798,-20.44668167,68.20833333
2022-08-24,44.42768088,438.8941286907015,19.27,27.0,1020.091667,14.6,0.6333306519410588,28.921796666666665,4.04,-540909.2085402801,2182.0,-54.83921267,2.62865625,0.2346203718417289,-20.44693833,68.20833333
2022-08-24,43.81754235,438.8941286907015,19.27,27.0,1020.091667,14.6,0.6333306519410588,28.921796666666665,4.04,-540909.2085402801,2182.0,-54.83921267,2.623412048,0.2346203718417289,-20.44693833,68.20833333
2022-08-24,43.96892452,438.8941286907015,19.27,27.0,1020.091667,14.6,0.6333306519410588,28.921796666666665,4.04,-1662664.851506538,2217.0,-54.839056,2.143874757,0.4972801653677006,-20.446994,68.20833333
2022-08-24,42.86780896,438.8941286907015,19.27,27.0,1020.091667,14.6,0.6333306519410588,28.921796666666665,4.04,-1662664.851506538,2217.0,-54.839056,2.320215403,0.4972801653677006,-20.446994,68.20833333
2022-11-03,59.57582613,69.67180108093059,26.51,32.8,1005.870833,23.8,314.93563732692195,12.049071812499998,6.71,-4171472.364146358,1664.0,-54.838467,11.28527577,0.8413864868232508,-20.446566,61.0
2022-11-03,58.9879759,69.67180108093059,26.51,32.8,1005.870833,23.8,314.93563732692195,12.049071812499998,6.71,-4171472.364146358,1664.0,-54.838467,11.28527577,0.8413864868232508,-20.446566,61.0
2022-11-03,54.61568769,69.67180108093059,26.51,32.8,1005.870833,23.8,314.93563732692195,12.049071812499998,6.71,-4504648.805204692,1819.0,-54.838841,6.529754381,0.8772800410498818,-20.44644733,61.0
2022-11-03,56.22993068,69.67180108093059,26.51,32.8,1005.870833,23.8,314.93563732692195,12.049071812499998,6.71,-4504648.805204692,1819.0,-54.838841,6.529754381,0.8772800410498818,-20.44644733,61.0
2022-11-03,59.86944291,69.67180108093059,26.51,32.8,1005.870833,23.8,314.93563732692195,12.049071812499998,6.71,-4200116.460066466,1964.0,-54.838975,6.245302578,0.8411083547132335,-20.446119,61.0
2022-11-03,57.67164571,69.67180108093059,26.51,32.8,1005.870833,23.8,314.93563732692195,12.049071812499998,6.71,-4200116.460066466,1964.0,-54.838975,6.15734057,0.8411083547132335,-20.446119,61.0
2022-11-03,52.42788252,69.67180108093059,26.51,32.8,1005.870833,23.8,314.93563732692195,12.049071812499998,6.71,-4390796.872968842,2088.0,-54.83974067,5.846966965,0.8226728192914557,-20.44663,61.0
2022-11-03,52.37077989,69.67180108093059,26.51,32.8,1005.870833,23.8,314.93563732692195,12.049071812499998,6.71,-4390796.872968842,2088.0,-54.83974067,5.758376556,0.8226728192914557,-20.44663,61.0
2022-11-03,57.42872756,69.67180108093059,26.51,32.8,1005.870833,23.8,314.93563732692195,12.049071812499998,6.71,-4171472.364146358,1664.0,-54.83848333,8.834383197,0.8413864868232508,-20.44658267,61.0
2022-11-03,57.98711437,69.67180108093059,26.51,32.8,1005.870833,23.8,314.93563732692195,12.049071812499998,6.71,-4171472.364146358,1664.0,-54.83848333,8.909389619,0.8413864868232508,-20.44658267,61.0
2022-11-03,63.51403535,69.67180108093059,26.51,32.8,1005.870833,23.8,314.93563732692195,12.049071812499998,6.71,-4241200.7648863895,1799.0,-54.83885133,7.061446936,0.8500531598744779,-20.446483,61.0
2022-11-03,59.96361871,69.67180108093059,26.51,32.8,1005.870833,23.8,314.93563732692195,12.049071812499998,6.71,-4241200.7648863895,1799.0,-54.83885133,7.142579579,0.8500531598744779,-20.446483,61.0
2022-11-03,58.16649217,69.67180108093059,26.51,32.8,1005.870833,23.8,314.93563732692195,12.049071812499998,6.71,-4208322.060758226,2063.0,-54.838971,6.7873313,0.8352397230724984,-20.44608067,61.0
2022-11-03,57.91258319,69.67180108093059,26.51,32.8,1005.870833,23.8,314.93563732692195,12.049071812499998,6.71,-4208322.060758226,2063.0,-54.838971,6.7873313,0.8352397230724984,-20.44608067,61.0
2022-11-03,56.82182351,69.67180108093059,26.51,32.8,1005.870833,23.8,314.93563732692195,12.049071812499998,6.71,-4390796.872968842,2088.0,-54.83974067,6.172505598,0.8226728192914557,-20.44663,61.0
2022-11-03,56.27132829,69.67180108093059,26.51,32.8,1005.870833,23.8,314.93563732692195,12.049071812499998,6.71,-4390796.872968842,2088.0,-54.83974067,6.078251733,0.8226728192914557,-20.44663,61.0
2022-11-03,47.95723003,69.67180108093059,26.51,32.8,1005.870833,23.8,314.93563732692195,12.049071812499998,6.71,-3753631.883638443,2069.0,-54.83919167,3.839783221,0.7426841593589505,-20.447129,61.0
2022-11-03,48.60888313,69.67180108093059,26.51,32.8,1005.870833,23.8,314.93563732692195,12.049071812499998,6.71,-3753631.883638443,2069.0,-54.83919167,3.74861537,0.7426841593589505,-20.447129,61.0
2022-11-03,49.18051365,69.67180108093059,26.51,32.8,1005.870833,23.8,314.93563732692195,12.049071812499998,6.71,-3714986.549995005,2003.0,-54.83906333,4.685130458,0.7345343189017951,-20.44710233,61.0
2022-11-03,49.45251349,69.67180108093059,26.51,32.8,1005.870833,23.8,314.93563732692195,12.049071812499998,6.71,-3714986.549995005,2003.0,-54.83906333,4.773529145,0.7345343189017951,-20.44710233,61.0
2022-11-16,60.82144633,31.683867660999987,30.24,35.1,1010.9875,20.9,459.0945610842818,17.181730145833328,7.54,-2144566.544154253,1473.0,-54.8392,7.012551963,0.5985450878179616,-20.44662033,30.29166667
2022-11-16,60.22046799,31.683867660999987,30.24,35.1,1010.9875,20.9,459.0945610842818,17.181730145833328,7.54,-2144566.544154253,1473.0,-54.8392,6.936485826,0.5985450878179616,-20.44662033,30.29166667
2022-11-16,62.20618811,31.683867660999987,30.24,35.1,1010.9875,20.9,459.0945610842818,17.181730145833328,7.54,-2609607.1013792614,1470.0,-54.83891567,6.692712603,0.6732135023655123,-20.44659167,30.29166667
2022-11-16,62.03681113,31.683867660999987,30.24,35.1,1010.9875,20.9,459.0945610842818,17.181730145833328,7.54,-2609607.1013792614,1470.0,-54.83891567,6.689376256,0.6732135023655123,-20.44659167,30.29166667
2022-11-16,61.50032705,31.683867660999987,30.24,35.1,1010.9875,20.9,459.0945610842818,17.181730145833328,7.54,-3008227.7575851027,1460.0,-54.838761,7.691690092,0.7252694064417673,-20.44644767,30.29166667
2022-11-16,60.80495218,31.683867660999987,30.24,35.1,1010.9875,20.9,459.0945610842818,17.181730145833328,7.54,-3008227.7575851027,1460.0,-54.838761,7.77442166,0.7252694064417673,-20.44644767,30.29166667
2022-11-16,61.74848091,31.683867660999987,30.24,35.1,1010.9875,20.9,459.0945610842818,17.181730145833328,7.54,-3191305.716406314,1462.0,-54.83861,10.3764658,0.7492290481811352,-20.44650467,30.29166667
2022-11-16,62.58858256,31.683867660999987,30.24,35.1,1010.9875,20.9,459.0945610842818,17.181730145833328,7.54,-3191305.716406314,1462.0,-54.83861,10.2700468,0.7492290481811352,-20.44650467,30.29166667
2022-11-16,55.21459755,31.683867660999987,30.24,35.1,1010.9875,20.9,459.0945610842818,17.181730145833328,7.54,-4191903.8578543873,1504.0,-54.839328,3.764080749,0.870345266932016,-20.44703067,30.29166667
2022-11-16,50.24819078,31.683867660999987,30.24,35.1,1010.9875,20.9,459.0945610842818,17.181730145833328,7.54,-4191903.8578543873,1504.0,-54.839328,3.765958096,0.870345266932016,-20.44703067,30.29166667
2022-11-16,48.22581516,31.683867660999987,30.24,35.1,1010.9875,20.9,459.0945610842818,17.181730145833328,7.54,-3053481.6811614395,1492.0,-54.839336,3.313307795,0.7456590082265413,-20.44689767,30.29166667
2022-11-16,47.64542383,31.683867660999987,30.24,35.1,1010.9875,20.9,459.0945610842818,17.181730145833328,7.54,-3053481.6811614395,1492.0,-54.839336,3.225365994,0.7456590082265413,-20.44689767,30.29166667
2022-11-29,61.03904246,66.86534109939583,27.7,33.5,1009.825,22.5,327.07349574514546,19.99298381944445,6.82,-3450027.498517885,1883.0,-54.83891667,6.782504718,0.7525765644426026,-20.44683733,51.5
2022-11-29,61.70799257,66.86534109939583,27.7,33.5,1009.825,22.5,327.07349574514546,19.99298381944445,6.82,-3450027.498517885,1883.0,-54.83891667,6.779123609,0.7525765644426026,-20.44683733,51.5
2022-11-29,65.68387123,66.86534109939583,27.7,33.5,1009.825,22.5,327.07349574514546,19.99298381944445,6.82,-3015207.405286889,1899.0,-54.83890167,7.425362234,0.6561473185249423,-20.44654067,51.5
2022-11-29,66.47055506,66.86534109939583,27.7,33.5,1009.825,22.5,327.07349574514546,19.99298381944445,6.82,-3015207.405286889,1899.0,-54.83890167,7.432772775,0.6561473185249423,-20.44654067,51.5
2022-11-29,59.8190781,66.86534109939583,27.7,33.5,1009.825,22.5,327.07349574514546,19.99298381944445,6.82,-1477346.5821139591,2233.0,-54.839277,6.26078705,0.3630412693969664,-20.44642867,51.5
2022-11-29,62.53379538,66.86534109939583,27.7,33.5,1009.825,22.5,327.07349574514546,19.99298381944445,6.82,-1477346.5821139591,2233.0,-54.839277,6.43966668,0.3630412693969664,-20.44642867,51.5
2022-11-29,57.68945055,66.86534109939583,27.7,33.5,1009.825,22.5,327.07349574514546,19.99298381944445,6.82,-2757071.366492579,2201.0,-54.83950267,7.34375275,0.5844249125694301,-20.44625767,51.5
2022-11-29,59.36336075,66.86534109939583,27.7,33.5,1009.825,22.5,327.07349574514546,19.99298381944445,6.82,-2757071.366492579,2201.0,-54.83950267,7.358432916,0.5844249125694301,-20.44625767,51.5
2022-11-29,50.36191709,66.86534109939583,27.7,33.5,1009.825,22.5,327.07349574514546,19.99298381944445,6.82,-5785988.185096549,1820.0,-54.83928233,3.901457377,0.9981054240347924,-20.447131,51.5
2022-11-29,50.43848775,66.86534109939583,27.7,33.5,1009.825,22.5,327.07349574514546,19.99298381944445,6.82,-5785988.185096549,1820.0,-54.83928233,3.818504215,0.9981054240347924,-20.447131,51.5
2022-11-29,50.05227387,66.86534109939583,27.7,33.5,1009.825,22.5,327.07349574514546,19.99298381944445,6.82,-6147419.302758124,1845.0,-54.83914733,3.54200336,1.0788115756450476,-20.447028,51.5
2022-11-29,48.18443054,66.86534109939583,27.7,33.5,1009.825,22.5,327.07349574514546,19.99298381944445,6.82,-6147419.302758124,1845.0,-54.83914733,3.366581448,1.0788115756450476,-20.447028,51.5
2022-12-14,56.18176664,77.26471245471528,21.85,32.3,1007.85,25.7,349.57749308308246,20.95012930555556,5.04,-2260310.3098891904,1544.0,-54.83875967,5.53921984,0.6147279190770125,-20.44690667,69.16666667
2022-12-14,54.18502918,77.26471245471528,21.85,32.3,1007.85,25.7,349.57749308308246,20.95012930555556,5.04,-2260310.3098891904,1544.0,-54.83875967,5.533699939,0.6147279190770125,-20.44690667,69.16666667
2022-12-14,59.67405631,77.26471245471528,21.85,32.3,1007.85,25.7,349.57749308308246,20.95012930555556,5.04,-3046508.356668742,1551.0,-54.838639,6.422165559,0.7242704,-20.44702633,69.16666667
2022-12-14,58.78550362,77.26471245471528,21.85,32.3,1007.85,25.7,349.57749308308246,20.95012930555556,5.04,-3046508.356668742,1551.0,-54.838639,6.5981153,0.7242704,-20.44702633,69.16666667
2022-12-14,55.02744909,77.26471245471528,21.85,32.3,1007.85,25.7,349.57749308308246,20.95012930555556,5.04,-4299045.058968683,1510.0,-54.83838667,5.448168805,0.8775384909305115,-20.44676633,69.16666667
2022-12-14,54.60297005,77.26471245471528,21.85,32.3,1007.85,25.7,349.57749308308246,20.95012930555556,5.04,-4299045.058968683,1510.0,-54.83838667,5.536042496,0.8775384909305115,-20.44676633,69.16666667
2022-12-14,54.93817007,77.26471245471528,21.85,32.3,1007.85,25.7,349.57749308308246,20.95012930555556,5.04,-5204808.111774741,1479.0,-54.838541,6.765042953,0.988929339082309,-20.44618733,69.16666667
2022-12-14,56.39175597,77.26471245471528,21.85,32.3,1007.85,25.7,349.57749308308246,20.95012930555556,5.04,-5204808.111774741,1479.0,-54.838541,6.765042953,0.988929339082309,-20.44618733,69.16666667
2022-12-14,49.09963233,77.26471245471528,21.85,32.3,1007.85,25.7,349.57749308308246,20.95012930555556,5.04,-3431458.455827732,1554.0,-54.839372,3.872089847,0.7844836576671655,-20.44689467,69.16666667
2022-12-14,51.63133684,77.26471245471528,21.85,32.3,1007.85,25.7,349.57749308308246,20.95012930555556,5.04,-3431458.455827732,1554.0,-54.839372,3.862433763,0.7844836576671655,-20.44689467,69.16666667
2022-12-14,46.51708307,77.26471245471528,21.85,32.3,1007.85,25.7,349.57749308308246,20.95012930555556,5.04,-3166335.8131441427,1558.0,-54.83928167,2.70729826,0.7622197802197802,-20.44685567,69.16666667
2022-12-14,46.34537039,77.26471245471528,21.85,32.3,1007.85,25.7,349.57749308308246,20.95012930555556,5.04,-3166335.8131441427,1558.0,-54.83928167,2.798811954,0.7622197802197802,-20.44685567,69.16666667
2023-01-13,56.04455877,109.29350616211728,23.35,28.8,1012.95,21.7,18.39523833947153,16.178962222222225,5.24,-493437.4463275451,1353.0,-54.83970533,12.84745318,0.2844554419099218,-20.446494,67.58333333
2023-01-13,58.09555815,109.29350616211728,23.35,28.8,1012.95,21.7,18.39523833947153,16.178962222222225,5.24,-493437.4463275451,1353.0,-54.83970533,12.94077772,0.2844554419099218,-20.446494,67.58333333
2023-01-13,56.85898933,109.29350616211728,23.35,28.8,1012.95,21.7,18.39523833947153,16.178962222222225,5.24,-476720.05915105046,1350.0,-54.83957967,14.97255333,0.2859773388316506,-20.446353,67.58333333
2023-01-13,59.5808137,109.29350616211728,23.35,28.8,1012.95,21.7,18.39523833947153,16.178962222222225,5.24,-476720.05915105046,1350.0,-54.83957967,15.28227408,0.2859773388316506,-20.446353,67.58333333
2023-01-13,55.69850668,109.29350616211728,23.35,28.8,1012.95,21.7,18.39523833947153,16.178962222222225,5.24,-869461.031972182,1541.0,-54.83886333,11.62889458,0.3701524908026563,-20.44649567,67.58333333
2023-01-13,57.33882079,109.29350616211728,23.35,28.8,1012.95,21.7,18.39523833947153,16.178962222222225,5.24,-869461.031972182,1541.0,-54.83886333,11.85469836,0.3701524908026563,-20.44649567,67.58333333
2023-01-13,57.43209519,109.29350616211728,23.35,28.8,1012.95,21.7,18.39523833947153,16.178962222222225,5.24,-2320851.7628096184,1496.0,-54.838894,11.21134007,0.6120535971527836,-20.446131,67.58333333
2023-01-13,57.82975226,109.29350616211728,23.35,28.8,1012.95,21.7,18.39523833947153,16.178962222222225,5.24,-2320851.7628096184,1496.0,-54.838894,11.44126471,0.6120535971527836,-20.446131,67.58333333
2023-01-13,59.53320675,109.29350616211728,23.35,28.8,1012.95,21.7,18.39523833947153,16.178962222222225,5.24,-747263.8084926516,1330.0,-54.839732,11.29850205,0.3670061370229859,-20.44652533,67.58333333
2023-01-13,57.00212789,109.29350616211728,23.35,28.8,1012.95,21.7,18.39523833947153,16.178962222222225,5.24,-747263.8084926516,1330.0,-54.839732,11.50150353,0.3670061370229859,-20.44652533,67.58333333
2023-01-13,55.68850288,109.29350616211728,23.35,28.8,1012.95,21.7,18.39523833947153,16.178962222222225,5.24,-476720.05915105046,1350.0,-54.83957867,9.346861909,0.2859773388316506,-20.44636867,67.58333333
2023-01-13,56.09451303,109.29350616211728,23.35,28.8,1012.95,21.7,18.39523833947153,16.178962222222225,5.24,-476720.05915105046,1350.0,-54.83957867,9.562553545,0.2859773388316506,-20.44636867,67.58333333
2023-01-13,54.69502026,109.29350616211728,23.35,28.8,1012.95,21.7,18.39523833947153,16.178962222222225,5.24,-1541167.7797918185,1533.0,-54.83935233,11.24260347,0.5155162356338044,-20.44696467,67.58333333
2023-01-13,53.35925066,109.29350616211728,23.35,28.8,1012.95,21.7,18.39523833947153,16.178962222222225,5.24,-1541167.7797918185,1533.0,-54.83935233,11.46745554,0.5155162356338044,-20.44696467,67.58333333
2023-01-13,47.85295272,109.29350616211728,23.35,28.8,1012.95,21.7,18.39523833947153,16.178962222222225,5.24,-1616560.7822129757,1560.0,-54.839212,5.35946659,0.5102416154291393,-20.44685833,67.58333333
2023-01-13,48.19630659,109.29350616211728,23.35,28.8,1012.95,21.7,18.39523833947153,16.178962222222225,5.24,-1616560.7822129757,1560.0,-54.839212,5.585560738,0.5102416154291393,-20.44685833,67.58333333
2023-03-01,58.18542757,70.21728011222912,22.54,31.9,1015.8,22.8,296.5332367889253,19.443586319444435,4.89,-3866760.953033775,1295.0,-54.838468,5.148421938,0.882782726577266,-20.44679533,75.29166667
2023-03-01,59.12916775,70.21728011222912,22.54,31.9,1015.8,22.8,296.5332367889253,19.443586319444435,4.89,-3866760.953033775,1295.0,-54.838468,5.37226637,0.882782726577266,-20.44679533,75.29166667
2023-03-01,56.3779176,70.21728011222912,22.54,31.9,1015.8,22.8,296.5332367889253,19.443586319444435,4.89,-3645841.0263700746,1320.0,-54.838597,9.042283413,0.8638781685497988,-20.447019,75.29166667
2023-03-01,57.21758825,70.21728011222912,22.54,31.9,1015.8,22.8,296.5332367889253,19.443586319444435,4.89,-3645841.0263700746,1320.0,-54.838597,9.260928448,0.8638781685497988,-20.447019,75.29166667
2023-03-01,41.12103528,70.21728011222912,22.54,31.9,1015.8,22.8,296.5332367889253,19.443586319444435,4.89,-4793468.190348347,1246.0,-54.83859867,7.726366136,0.9991074892849088,-20.44614833,75.29166667
2023-03-01,41.13311596,70.21728011222912,22.54,31.9,1015.8,22.8,296.5332367889253,19.443586319444435,4.89,-4793468.190348347,1246.0,-54.83859867,7.938423038,0.9991074892849088,-20.44614833,75.29166667
2023-03-01,56.59557836,70.21728011222912,22.54,31.9,1015.8,22.8,296.5332367889253,19.443586319444435,4.89,-4854961.417563796,1255.0,-54.838516,7.692826263,1.0109858191373688,-20.44636533,75.29166667
2023-03-01,57.2437095,70.21728011222912,22.54,31.9,1015.8,22.8,296.5332367889253,19.443586319444435,4.89,-4854961.417563796,1255.0,-54.838516,7.922138114,1.0109858191373688,-20.44636533,75.29166667
2023-03-01,54.01985154,70.21728011222912,22.54,31.9,1015.8,22.8,296.5332367889253,19.443586319444435,4.89,-5945726.830972044,1303.0,-54.83931067,7.958123502,1.1476627577423093,-20.44693667,75.29166667
2023-03-01,53.69373756,70.21728011222912,22.54,31.9,1015.8,22.8,296.5332367889253,19.443586319444435,4.89,-5945726.830972044,1303.0,-54.83931067,8.190470116,1.1476627577423093,-20.44693667,75.29166667
2023-03-01,52.91677388,70.21728011222912,22.54,31.9,1015.8,22.8,296.5332367889253,19.443586319444435,4.89,-5704394.904654071,1313.0,-54.83916767,2.941602021,1.124553650289815,-20.446972,75.29166667
2023-03-01,52.64853604,70.21728011222912,22.54,31.9,1015.8,22.8,296.5332367889253,19.443586319444435,4.89,-5704394.904654071,1313.0,-54.83916767,3.167879099,1.124553650289815,-20.446972,75.29166667
