Date,CP,B9,Longwave_Rad_AVG,TEMP_MIN,RAD_SOL,Radiative_Dif_AVG,Longitude,B6,PPFD,Latitude,Radiative_Direct_AVG,TDN_based_ADF,RAIN,EVAPOT,B1,B5
2022-08-24,2.320215403,5410.0,394.97662103004274,14.6,19.27,438.8941286907015,-54.839056,3045.0,1161.2302174640968,-20.446994,0.6333306519410588,42.86780896,0.0,4.04,2217.0,2707.0
2022-11-03,11.28527577,4377.0,333.1531491666667,23.8,26.51,69.67180108093059,-54.838467,4132.0,586.1556749672419,-20.446566,314.93563732692195,59.57582613,0.4,6.71,1664.0,2887.0
2022-11-03,11.28527577,4377.0,333.1531491666667,23.8,26.51,69.67180108093059,-54.838467,4132.0,586.1556749672419,-20.446566,314.93563732692195,58.9879759,0.4,6.71,1664.0,2887.0
2022-11-03,6.529754381,4374.0,333.1531491666667,23.8,26.51,69.67180108093059,-54.838841,4131.0,586.1556749672419,-20.44644733,314.93563732692195,54.61568769,0.4,6.71,1819.0,2913.0
2022-11-03,6.529754381,4374.0,333.1531491666667,23.8,26.51,69.67180108093059,-54.838841,4131.0,586.1556749672419,-20.44644733,314.93563732692195,56.22993068,0.4,6.71,1819.0,2913.0
2022-11-03,6.245302578,4408.0,333.1531491666667,23.8,26.51,69.67180108093059,-54.838975,4148.0,586.1556749672419,-20.446119,314.93563732692195,59.86944291,0.4,6.71,1964.0,2910.0
2022-11-03,6.15734057,4408.0,333.1531491666667,23.8,26.51,69.67180108093059,-54.838975,4148.0,586.1556749672419,-20.446119,314.93563732692195,57.67164571,0.4,6.71,1964.0,2910.0
2022-11-03,5.846966965,4639.0,333.1531491666667,23.8,26.51,69.67180108093059,-54.83974067,4306.0,586.1556749672419,-20.44663,314.93563732692195,52.42788252,0.4,6.71,2088.0,3097.0
2022-11-03,5.758376556,4639.0,333.1531491666667,23.8,26.51,69.67180108093059,-54.83974067,4306.0,586.1556749672419,-20.44663,314.93563732692195,52.37077989,0.4,6.71,2088.0,3097.0
2022-11-03,8.834383197,4377.0,333.1531491666667,23.8,26.51,69.67180108093059,-54.83848333,4132.0,586.1556749672419,-20.44658267,314.93563732692195,57.42872756,0.4,6.71,1664.0,2887.0
2022-11-03,8.909389619,4377.0,333.1531491666667,23.8,26.51,69.67180108093059,-54.83848333,4132.0,586.1556749672419,-20.44658267,314.93563732692195,57.98711437,0.4,6.71,1664.0,2887.0
2022-11-03,7.061446936,4383.0,333.1531491666667,23.8,26.51,69.67180108093059,-54.83885133,4083.0,586.1556749672419,-20.446483,314.93563732692195,63.51403535,0.4,6.71,1799.0,2899.0
2022-11-03,7.142579579,4383.0,333.1531491666667,23.8,26.51,69.67180108093059,-54.83885133,4083.0,586.1556749672419,-20.446483,314.93563732692195,59.96361871,0.4,6.71,1799.0,2899.0
2022-11-03,6.7873313,4476.0,333.1531491666667,23.8,26.51,69.67180108093059,-54.838971,4166.0,586.1556749672419,-20.44608067,314.93563732692195,58.16649217,0.4,6.71,2063.0,2924.0
2022-11-03,6.7873313,4476.0,333.1531491666667,23.8,26.51,69.67180108093059,-54.838971,4166.0,586.1556749672419,-20.44608067,314.93563732692195,57.91258319,0.4,6.71,2063.0,2924.0
2022-11-03,6.172505598,4639.0,333.1531491666667,23.8,26.51,69.67180108093059,-54.83974067,4306.0,586.1556749672419,-20.44663,314.93563732692195,56.82182351,0.4,6.71,2088.0,3097.0
2022-11-03,6.078251733,4639.0,333.1531491666667,23.8,26.51,69.67180108093059,-54.83974067,4306.0,586.1556749672419,-20.44663,314.93563732692195,56.27132829,0.4,6.71,2088.0,3097.0
2022-11-03,3.839783221,4532.0,333.1531491666667,23.8,26.51,69.67180108093059,-54.83919167,4318.0,586.1556749672419,-20.447129,314.93563732692195,47.95723003,0.4,6.71,2069.0,3138.0
2022-11-03,3.74861537,4532.0,333.1531491666667,23.8,26.51,69.67180108093059,-54.83919167,4318.0,586.1556749672419,-20.447129,314.93563732692195,48.60888313,0.4,6.71,2069.0,3138.0
2022-11-03,4.685130458,4479.0,333.1531491666667,23.8,26.51,69.67180108093059,-54.83906333,4271.0,586.1556749672419,-20.44710233,314.93563732692195,49.18051365,0.4,6.71,2003.0,3173.0
2022-11-03,4.773529145,4479.0,333.1531491666667,23.8,26.51,69.67180108093059,-54.83906333,4271.0,586.1556749672419,-20.44710233,314.93563732692195,49.45251349,0.4,6.71,2003.0,3173.0
2022-11-16,7.012551963,3732.0,341.9205299305555,20.9,30.24,31.683867660999987,-54.8392,3400.0,682.8265254894775,-20.44662033,459.0945610842818,60.82144633,0.0,7.54,1473.0,2638.0
2022-11-16,6.936485826,3732.0,341.9205299305555,20.9,30.24,31.683867660999987,-54.8392,3400.0,682.8265254894775,-20.44662033,459.0945610842818,60.22046799,0.0,7.54,1473.0,2638.0
2022-11-16,6.692712603,3752.0,341.9205299305555,20.9,30.24,31.683867660999987,-54.83891567,3468.0,682.8265254894775,-20.44659167,459.0945610842818,62.20618811,0.0,7.54,1470.0,2636.0
2022-11-16,6.689376256,3752.0,341.9205299305555,20.9,30.24,31.683867660999987,-54.83891567,3468.0,682.8265254894775,-20.44659167,459.0945610842818,62.03681113,0.0,7.54,1470.0,2636.0
2022-11-16,7.691690092,3854.0,341.9205299305555,20.9,30.24,31.683867660999987,-54.838761,3565.0,682.8265254894775,-20.44644767,459.0945610842818,61.50032705,0.0,7.54,1460.0,2680.0
2022-11-16,7.77442166,3854.0,341.9205299305555,20.9,30.24,31.683867660999987,-54.838761,3565.0,682.8265254894775,-20.44644767,459.0945610842818,60.80495218,0.0,7.54,1460.0,2680.0
2022-11-16,10.3764658,3866.0,341.9205299305555,20.9,30.24,31.683867660999987,-54.83861,3602.0,682.8265254894775,-20.44650467,459.0945610842818,61.74848091,0.0,7.54,1462.0,2669.0
2022-11-16,10.2700468,3866.0,341.9205299305555,20.9,30.24,31.683867660999987,-54.83861,3602.0,682.8265254894775,-20.44650467,459.0945610842818,62.58858256,0.0,7.54,1462.0,2669.0
2022-11-16,3.764080749,3923.0,341.9205299305555,20.9,30.24,31.683867660999987,-54.839328,3630.0,682.8265254894775,-20.44703067,459.0945610842818,55.21459755,0.0,7.54,1504.0,2522.0
2022-11-16,3.765958096,3923.0,341.9205299305555,20.9,30.24,31.683867660999987,-54.839328,3630.0,682.8265254894775,-20.44703067,459.0945610842818,50.24819078,0.0,7.54,1504.0,2522.0
2022-11-16,3.313307795,3833.0,341.9205299305555,20.9,30.24,31.683867660999987,-54.839336,3480.0,682.8265254894775,-20.44689767,459.0945610842818,48.22581516,0.0,7.54,1492.0,2582.0
2022-11-16,3.225365994,3833.0,341.9205299305555,20.9,30.24,31.683867660999987,-54.839336,3480.0,682.8265254894775,-20.44689767,459.0945610842818,47.64542383,0.0,7.54,1492.0,2582.0
2022-11-29,6.782504718,4426.0,391.7096439583332,22.5,27.7,66.86534109939583,-54.83891667,4001.0,625.8974472699589,-20.44683733,327.07349574514546,61.03904246,0.0,6.82,1883.0,2937.0
2022-11-29,6.779123609,4426.0,391.7096439583332,22.5,27.7,66.86534109939583,-54.83891667,4001.0,625.8974472699589,-20.44683733,327.07349574514546,61.70799257,0.0,6.82,1883.0,2937.0
2022-11-29,7.425362234,4428.0,391.7096439583332,22.5,27.7,66.86534109939583,-54.83890167,4009.0,625.8974472699589,-20.44654067,327.07349574514546,65.68387123,0.0,6.82,1899.0,3099.0
2022-11-29,7.432772775,4428.0,391.7096439583332,22.5,27.7,66.86534109939583,-54.83890167,4009.0,625.8974472699589,-20.44654067,327.07349574514546,66.47055506,0.0,6.82,1899.0,3099.0
2022-11-29,6.26078705,4734.0,391.7096439583332,22.5,27.7,66.86534109939583,-54.839277,4584.0,625.8974472699589,-20.44642867,327.07349574514546,59.8190781,0.0,6.82,2233.0,3854.0
2022-11-29,6.43966668,4734.0,391.7096439583332,22.5,27.7,66.86534109939583,-54.839277,4584.0,625.8974472699589,-20.44642867,327.07349574514546,62.53379538,0.0,6.82,2233.0,3854.0
2022-11-29,7.34375275,4749.0,391.7096439583332,22.5,27.7,66.86534109939583,-54.83950267,4354.0,625.8974472699589,-20.44625767,327.07349574514546,57.68945055,0.0,6.82,2201.0,3485.0
2022-11-29,7.358432916,4749.0,391.7096439583332,22.5,27.7,66.86534109939583,-54.83950267,4354.0,625.8974472699589,-20.44625767,327.07349574514546,59.36336075,0.0,6.82,2201.0,3485.0
2022-11-29,3.901457377,4451.0,391.7096439583332,22.5,27.7,66.86534109939583,-54.83928233,4205.0,625.8974472699589,-20.447131,327.07349574514546,50.36191709,0.0,6.82,1820.0,2651.0
2022-11-29,3.818504215,4451.0,391.7096439583332,22.5,27.7,66.86534109939583,-54.83928233,4205.0,625.8974472699589,-20.447131,327.07349574514546,50.43848775,0.0,6.82,1820.0,2651.0
2022-11-29,3.54200336,4448.0,391.7096439583332,22.5,27.7,66.86534109939583,-54.83914733,4032.0,625.8974472699589,-20.447028,327.07349574514546,50.05227387,0.0,6.82,1845.0,2752.0
2022-11-29,3.366581448,4448.0,391.7096439583332,22.5,27.7,66.86534109939583,-54.83914733,4032.0,625.8974472699589,-20.447028,327.07349574514546,48.18443054,0.0,6.82,1845.0,2752.0
2022-12-14,5.53921984,3972.0,405.4777061111111,25.7,21.85,77.26471245471528,-54.83875967,3586.0,641.18379517516,-20.44690667,349.57749308308246,56.18176664,3.3,5.04,1544.0,2742.0
2022-12-14,5.533699939,3972.0,405.4777061111111,25.7,21.85,77.26471245471528,-54.83875967,3586.0,641.18379517516,-20.44690667,349.57749308308246,54.18502918,3.3,5.04,1544.0,2742.0
2022-12-14,6.422165559,4044.0,405.4777061111111,25.7,21.85,77.26471245471528,-54.838639,3741.0,641.18379517516,-20.44702633,349.57749308308246,59.67405631,3.3,5.04,1551.0,2732.0
2022-12-14,6.5981153,4044.0,405.4777061111111,25.7,21.85,77.26471245471528,-54.838639,3741.0,641.18379517516,-20.44702633,349.57749308308246,58.78550362,3.3,5.04,1551.0,2732.0
2022-12-14,5.448168805,4059.0,405.4777061111111,25.7,21.85,77.26471245471528,-54.83838667,3895.0,641.18379517516,-20.44676633,349.57749308308246,55.02744909,3.3,5.04,1510.0,2724.0
2022-12-14,5.536042496,4059.0,405.4777061111111,25.7,21.85,77.26471245471528,-54.83838667,3895.0,641.18379517516,-20.44676633,349.57749308308246,54.60297005,3.3,5.04,1510.0,2724.0
2022-12-14,6.765042953,4189.0,405.4777061111111,25.7,21.85,77.26471245471528,-54.838541,3926.0,641.18379517516,-20.44618733,349.57749308308246,54.93817007,3.3,5.04,1479.0,2709.0
2022-12-14,6.765042953,4189.0,405.4777061111111,25.7,21.85,77.26471245471528,-54.838541,3926.0,641.18379517516,-20.44618733,349.57749308308246,56.39175597,3.3,5.04,1479.0,2709.0
2022-12-14,3.872089847,4096.0,405.4777061111111,25.7,21.85,77.26471245471528,-54.839372,3728.0,641.18379517516,-20.44689467,349.57749308308246,49.09963233,3.3,5.04,1554.0,2663.0
2022-12-14,3.862433763,4096.0,405.4777061111111,25.7,21.85,77.26471245471528,-54.839372,3728.0,641.18379517516,-20.44689467,349.57749308308246,51.63133684,3.3,5.04,1554.0,2663.0
2022-12-14,2.70729826,4051.0,405.4777061111111,25.7,21.85,77.26471245471528,-54.83928167,3675.0,641.18379517516,-20.44685567,349.57749308308246,46.51708307,3.3,5.04,1558.0,2647.0
2022-12-14,2.798811954,4051.0,405.4777061111111,25.7,21.85,77.26471245471528,-54.83928167,3675.0,641.18379517516,-20.44685567,349.57749308308246,46.34537039,3.3,5.04,1558.0,2647.0
2023-01-13,12.84745318,2234.0,406.4433280555554,21.7,23.35,109.29350616211728,-54.83970533,2255.0,257.3810235639142,-20.446494,18.39523833947153,56.04455877,0.6,5.24,1353.0,1812.0
2023-01-13,12.94077772,2234.0,406.4433280555554,21.7,23.35,109.29350616211728,-54.83970533,2255.0,257.3810235639142,-20.446494,18.39523833947153,58.09555815,0.6,5.24,1353.0,1812.0
2023-01-13,14.97255333,2219.0,406.4433280555554,21.7,23.35,109.29350616211728,-54.83957967,2025.0,257.3810235639142,-20.446353,18.39523833947153,56.85898933,0.6,5.24,1350.0,1617.0
2023-01-13,15.28227408,2219.0,406.4433280555554,21.7,23.35,109.29350616211728,-54.83957967,2025.0,257.3810235639142,-20.446353,18.39523833947153,59.5808137,0.6,5.24,1350.0,1617.0
2023-01-13,11.62889458,2984.0,406.4433280555554,21.7,23.35,109.29350616211728,-54.83886333,2888.0,257.3810235639142,-20.44649567,18.39523833947153,55.69850668,0.6,5.24,1541.0,2265.0
2023-01-13,11.85469836,2984.0,406.4433280555554,21.7,23.35,109.29350616211728,-54.83886333,2888.0,257.3810235639142,-20.44649567,18.39523833947153,57.33882079,0.6,5.24,1541.0,2265.0
2023-01-13,11.21134007,3056.0,406.4433280555554,21.7,23.35,109.29350616211728,-54.838894,3401.0,257.3810235639142,-20.446131,18.39523833947153,57.43209519,0.6,5.24,1496.0,2593.0
2023-01-13,11.44126471,3056.0,406.4433280555554,21.7,23.35,109.29350616211728,-54.838894,3401.0,257.3810235639142,-20.446131,18.39523833947153,57.82975226,0.6,5.24,1496.0,2593.0
2023-01-13,11.29850205,2181.0,406.4433280555554,21.7,23.35,109.29350616211728,-54.839732,2237.0,257.3810235639142,-20.44652533,18.39523833947153,59.53320675,0.6,5.24,1330.0,1807.0
2023-01-13,11.50150353,2181.0,406.4433280555554,21.7,23.35,109.29350616211728,-54.839732,2237.0,257.3810235639142,-20.44652533,18.39523833947153,57.00212789,0.6,5.24,1330.0,1807.0
2023-01-13,9.346861909,2219.0,406.4433280555554,21.7,23.35,109.29350616211728,-54.83957867,2025.0,257.3810235639142,-20.44636867,18.39523833947153,55.68850288,0.6,5.24,1350.0,1617.0
2023-01-13,9.562553545,2219.0,406.4433280555554,21.7,23.35,109.29350616211728,-54.83957867,2025.0,257.3810235639142,-20.44636867,18.39523833947153,56.09451303,0.6,5.24,1350.0,1617.0
2023-01-13,11.24260347,3149.0,406.4433280555554,21.7,23.35,109.29350616211728,-54.83935233,3299.0,257.3810235639142,-20.44696467,18.39523833947153,54.69502026,0.6,5.24,1533.0,2369.0
2023-01-13,11.46745554,3149.0,406.4433280555554,21.7,23.35,109.29350616211728,-54.83935233,3299.0,257.3810235639142,-20.44696467,18.39523833947153,53.35925066,0.6,5.24,1533.0,2369.0
2023-01-13,5.35946659,3173.0,406.4433280555554,21.7,23.35,109.29350616211728,-54.839212,3340.0,257.3810235639142,-20.44685833,18.39523833947153,47.85295272,0.6,5.24,1560.0,2496.0
2023-01-13,5.585560738,3173.0,406.4433280555554,21.7,23.35,109.29350616211728,-54.839212,3340.0,257.3810235639142,-20.44685833,18.39523833947153,48.19630659,0.6,5.24,1560.0,2496.0
2023-03-01,5.148421938,4011.0,400.0429107638884,22.8,22.54,70.21728011222912,-54.838468,3575.0,593.2337029337036,-20.44679533,296.5332367889253,58.18542757,2.5,4.89,1295.0,2352.0
2023-03-01,5.37226637,4011.0,400.0429107638884,22.8,22.54,70.21728011222912,-54.838468,3575.0,593.2337029337036,-20.44679533,296.5332367889253,59.12916775,2.5,4.89,1295.0,2352.0
2023-03-01,9.042283413,4088.0,400.0429107638884,22.8,22.54,70.21728011222912,-54.838597,3557.0,593.2337029337036,-20.447019,296.5332367889253,56.3779176,2.5,4.89,1320.0,2333.0
2023-03-01,9.260928448,4088.0,400.0429107638884,22.8,22.54,70.21728011222912,-54.838597,3557.0,593.2337029337036,-20.447019,296.5332367889253,57.21758825,2.5,4.89,1320.0,2333.0
2023-03-01,7.726366136,4180.0,400.0429107638884,22.8,22.54,70.21728011222912,-54.83859867,3688.0,593.2337029337036,-20.44614833,296.5332367889253,41.12103528,2.5,4.89,1246.0,2328.0
2023-03-01,7.938423038,4180.0,400.0429107638884,22.8,22.54,70.21728011222912,-54.83859867,3688.0,593.2337029337036,-20.44614833,296.5332367889253,41.13311596,2.5,4.89,1246.0,2328.0
2023-03-01,7.692826263,4109.0,400.0429107638884,22.8,22.54,70.21728011222912,-54.838516,3746.0,593.2337029337036,-20.44636533,296.5332367889253,56.59557836,2.5,4.89,1255.0,2324.0
2023-03-01,7.922138114,4109.0,400.0429107638884,22.8,22.54,70.21728011222912,-54.838516,3746.0,593.2337029337036,-20.44636533,296.5332367889253,57.2437095,2.5,4.89,1255.0,2324.0
2023-03-01,7.958123502,4169.0,400.0429107638884,22.8,22.54,70.21728011222912,-54.83931067,3779.0,593.2337029337036,-20.44693667,296.5332367889253,54.01985154,2.5,4.89,1303.0,2139.0
2023-03-01,8.190470116,4169.0,400.0429107638884,22.8,22.54,70.21728011222912,-54.83931067,3779.0,593.2337029337036,-20.44693667,296.5332367889253,53.69373756,2.5,4.89,1303.0,2139.0
2023-03-01,2.941602021,3968.0,400.0429107638884,22.8,22.54,70.21728011222912,-54.83916767,3604.0,593.2337029337036,-20.446972,296.5332367889253,52.91677388,2.5,4.89,1313.0,2217.0
2023-03-01,3.167879099,3968.0,400.0429107638884,22.8,22.54,70.21728011222912,-54.83916767,3604.0,593.2337029337036,-20.446972,296.5332367889253,52.64853604,2.5,4.89,1313.0,2217.0
