Date,TDN_based_ADF,CP,B12,GEMI,B6,Longitude,B1,B8A,B5,EVI,Latitude,NDWI,B8,SampleID,LAI,B4
2022-11-29,61.03904246,6.782504718,2823.0,-3450027.498517885,4001.0,-54.83891667,1883.0,4341.0,2937.0,0.2406237049316203,-20.44683733,0.08525,4048.0,108,0.7525765644426026,2190.0
2022-11-29,61.70799257,6.779123609,2823.0,-3450027.498517885,4001.0,-54.83891667,1883.0,4341.0,2937.0,0.2406237049316203,-20.44683733,0.08525,4048.0,108,0.7525765644426026,2190.0
2022-11-29,65.68387123,7.425362234,2865.0,-3015207.405286889,4009.0,-54.83890167,1899.0,4249.0,3099.0,0.2139710664800835,-20.44654067,0.0564395822973644,4254.0,109,0.6561473185249423,2517.0
2022-11-29,66.47055506,7.432772775,2865.0,-3015207.405286889,4009.0,-54.83890167,1899.0,4249.0,3099.0,0.2139710664800835,-20.44654067,0.0564395822973644,4254.0,109,0.6561473185249423,2517.0
2022-11-29,59.8190781,6.26078705,3415.0,-1477346.5821139591,4584.0,-54.839277,2233.0,4880.0,3854.0,0.1329577859029758,-20.44642867,0.0306230200633579,4642.0,110,0.3630412693969664,3426.0
2022-11-29,62.53379538,6.43966668,3415.0,-1477346.5821139591,4584.0,-54.839277,2233.0,4880.0,3854.0,0.1329577859029758,-20.44642867,0.0306230200633579,4642.0,110,0.3630412693969664,3426.0
2022-11-29,57.68945055,7.34375275,3074.0,-2757071.366492579,4354.0,-54.83950267,2201.0,4696.0,3485.0,0.1941472947953096,-20.44625767,0.0617228125706534,4522.0,111,0.5844249125694301,2861.0
2022-11-29,59.36336075,7.358432916,3074.0,-2757071.366492579,4354.0,-54.83950267,2201.0,4696.0,3485.0,0.1941472947953096,-20.44625767,0.0617228125706534,4522.0,111,0.5844249125694301,2861.0
2022-11-29,50.36191709,3.901457377,2711.0,-5785988.185096549,4205.0,-54.83928233,1820.0,4704.0,2651.0,0.3084868502030936,-20.447131,0.12,4492.0,112,0.9981054240347924,2086.0
2022-11-29,50.43848775,3.818504215,2711.0,-5785988.185096549,4205.0,-54.83928233,1820.0,4704.0,2651.0,0.3084868502030936,-20.447131,0.12,4492.0,112,0.9981054240347924,2086.0
2022-11-29,50.05227387,3.54200336,2682.0,-6147419.302758124,4032.0,-54.83914733,1845.0,4611.0,2752.0,0.3307936914441812,-20.447028,0.1208070004861448,4322.0,113,1.0788115756450476,1842.0
2022-11-29,48.18443054,3.366581448,2682.0,-6147419.302758124,4032.0,-54.83914733,1845.0,4611.0,2752.0,0.3307936914441812,-20.447028,0.1208070004861448,4322.0,113,1.0788115756450476,1842.0
2022-12-08,58.98983715,8.878789887,2825.0,-1961227.617956485,3584.0,-54.838885,1439.0,3814.0,2823.0,0.1863091375256657,-20.44665567,0.0432166301969365,3577.0,114,0.5560664595678585,2176.0
2022-12-08,59.28834045,8.816358815,2825.0,-1961227.617956485,3584.0,-54.838885,1439.0,3814.0,2823.0,0.1863091375256657,-20.44665567,0.0432166301969365,3577.0,114,0.5560664595678585,2176.0
2022-12-08,64.99296178,7.284470086,2878.0,-2394552.224573777,3680.0,-54.83908933,1423.0,3918.0,2884.0,0.2036756347101175,-20.44636967,0.0494174367215749,3740.0,115,0.6188984463812051,2192.0
2022-12-08,63.44974869,7.206412371,2878.0,-2394552.224573777,3680.0,-54.83908933,1423.0,3918.0,2884.0,0.2036756347101175,-20.44636967,0.0494174367215749,3740.0,115,0.6188984463812051,2192.0
2022-12-08,59.84674958,8.86746866,2727.0,-2847411.664953376,3744.0,-54.83929367,1423.0,4010.0,2851.0,0.2244179491815658,-20.446281,0.0696185649506535,3781.0,116,0.6939441401389052,2093.0
2022-12-08,59.99212514,9.040313642,2727.0,-2847411.664953376,3744.0,-54.83929367,1423.0,4010.0,2851.0,0.2244179491815658,-20.446281,0.0696185649506535,3781.0,116,0.6939441401389052,2093.0
2022-12-08,58.29646835,8.854434332,2735.0,-4749838.008439312,4049.0,-54.83992233,1439.0,4407.0,2954.0,0.2853552542017906,-20.44641533,0.0923286652621142,4215.0,117,0.9144153097020784,2035.0
2022-12-08,55.37073983,8.845606381,2735.0,-4749838.008439312,4049.0,-54.83992233,1439.0,4407.0,2954.0,0.2853552542017906,-20.44641533,0.0923286652621142,4215.0,117,0.9144153097020784,2035.0
2022-12-08,61.11751275,8.174209225,2825.0,-1961227.617956485,3584.0,-54.83886033,1439.0,3814.0,2823.0,0.1863091375256657,-20.44666267,0.0432166301969365,3577.0,118,0.5560664595678585,2176.0
2022-12-08,60.64693166,8.238356607,2825.0,-1961227.617956485,3584.0,-54.83886033,1439.0,3814.0,2823.0,0.1863091375256657,-20.44666267,0.0432166301969365,3577.0,118,0.5560664595678585,2176.0
2022-12-08,59.63300601,6.632659458,2878.0,-2394552.224573777,3680.0,-54.839064,1423.0,3918.0,2884.0,0.2036756347101175,-20.44637167,0.0494174367215749,3740.0,119,0.6188984463812051,2192.0
2022-12-08,59.52127029,6.728998863,2878.0,-2394552.224573777,3680.0,-54.839064,1423.0,3918.0,2884.0,0.2036756347101175,-20.44637167,0.0494174367215749,3740.0,119,0.6188984463812051,2192.0
2022-12-08,58.68149409,6.947032966,2727.0,-2847411.664953376,3744.0,-54.83935133,1423.0,4010.0,2851.0,0.2244179491815658,-20.446239,0.0696185649506535,3781.0,120,0.6939441401389052,2093.0
2022-12-08,57.85210608,7.116821456,2727.0,-2847411.664953376,3744.0,-54.83935133,1423.0,4010.0,2851.0,0.2244179491815658,-20.446239,0.0696185649506535,3781.0,120,0.6939441401389052,2093.0
2022-12-08,48.38306772,3.102356296,2630.0,-4041765.8847310287,3758.0,-54.83932433,1478.0,4239.0,2680.0,0.2697996157602687,-20.44699367,0.0840046029919447,3959.0,121,0.8581350098206523,1948.0
2022-12-08,46.71547257,3.099263219,2630.0,-4041765.8847310287,3758.0,-54.83932433,1478.0,4239.0,2680.0,0.2697996157602687,-20.44699367,0.0840046029919447,3959.0,121,0.8581350098206523,1948.0
2022-12-08,50.01197029,3.18962694,2648.0,-3177027.42264626,3656.0,-54.839234,1469.0,4053.0,2740.0,0.2407507426411018,-20.44686533,0.0744962884411452,3763.0,122,0.7530361868755063,1980.0
2022-12-08,50.27605839,3.096383937,2648.0,-3177027.42264626,3656.0,-54.839234,1469.0,4053.0,2740.0,0.2407507426411018,-20.44686533,0.0744962884411452,3763.0,122,0.7530361868755063,1980.0
2022-12-14,56.18176664,5.53921984,2810.0,-2260310.3098891904,3586.0,-54.83875967,1544.0,3827.0,2742.0,0.2025229184845253,-20.44690667,0.0400869683380894,3581.0,123,0.6147279190770125,2077.0
2022-12-14,54.18502918,5.533699939,2810.0,-2260310.3098891904,3586.0,-54.83875967,1544.0,3827.0,2742.0,0.2025229184845253,-20.44690667,0.0400869683380894,3581.0,123,0.6147279190770125,2077.0
2022-12-14,59.67405631,6.422165559,2785.0,-3046508.356668742,3741.0,-54.838639,1551.0,4061.0,2732.0,0.2328,-20.44702633,0.0693877551020408,3806.0,124,0.7242704,2060.0
2022-12-14,58.78550362,6.5981153,2785.0,-3046508.356668742,3741.0,-54.838639,1551.0,4061.0,2732.0,0.2328,-20.44702633,0.0693877551020408,3806.0,124,0.7242704,2060.0
2022-12-14,55.02744909,5.448168805,2692.0,-4299045.058968683,3895.0,-54.83838667,1510.0,4278.0,2724.0,0.2751626564208158,-20.44676633,0.0909090909090909,4065.0,125,0.8775384909305115,1991.0
2022-12-14,54.60297005,5.536042496,2692.0,-4299045.058968683,3895.0,-54.83838667,1510.0,4278.0,2724.0,0.2751626564208158,-20.44676633,0.0909090909090909,4065.0,125,0.8775384909305115,1991.0
2022-12-14,54.93817007,6.765042953,2585.0,-5204808.111774741,3926.0,-54.838541,1479.0,4304.0,2709.0,0.3059506188729433,-20.44618733,0.0992210445664666,4154.0,126,0.988929339082309,1872.0
2022-12-14,56.39175597,6.765042953,2585.0,-5204808.111774741,3926.0,-54.838541,1479.0,4304.0,2709.0,0.3059506188729433,-20.44618733,0.0992210445664666,4154.0,126,0.988929339082309,1872.0
2022-12-14,49.09963233,3.872089847,2791.0,-3431458.455827732,3728.0,-54.839372,1554.0,4128.0,2663.0,0.2494426914502945,-20.44689467,0.0648781116986972,3829.0,127,0.7844836576671655,1976.0
2022-12-14,51.63133684,3.862433763,2791.0,-3431458.455827732,3728.0,-54.839372,1554.0,4128.0,2663.0,0.2494426914502945,-20.44689467,0.0648781116986972,3829.0,127,0.7844836576671655,1976.0
2022-12-14,46.51708307,2.70729826,2715.0,-3166335.8131441427,3675.0,-54.83928167,1558.0,4074.0,2647.0,0.2432890492591985,-20.44685567,0.0660735313358628,3695.0,128,0.7622197802197802,1915.0
2022-12-14,46.34537039,2.798811954,2715.0,-3166335.8131441427,3675.0,-54.83928167,1558.0,4074.0,2647.0,0.2432890492591985,-20.44685567,0.0660735313358628,3695.0,128,0.7622197802197802,1915.0
2023-01-13,56.04455877,12.84745318,1554.0,-493437.4463275451,2255.0,-54.83970533,1353.0,2348.0,1812.0,0.1112369933416035,-20.446494,0.0865340120314669,2202.0,129,0.2844554419099218,1499.0
2023-01-13,58.09555815,12.94077772,1554.0,-493437.4463275451,2255.0,-54.83970533,1353.0,2348.0,1812.0,0.1112369933416035,-20.446494,0.0865340120314669,2202.0,129,0.2844554419099218,1499.0
2023-01-13,56.85898933,14.97255333,1377.0,-476720.05915105046,2025.0,-54.83957967,1350.0,2064.0,1617.0,0.1116576392569515,-20.446353,0.0883205905615607,2097.0,130,0.2859773388316506,1406.0
2023-01-13,59.5808137,15.28227408,1377.0,-476720.05915105046,2025.0,-54.83957967,1350.0,2064.0,1617.0,0.1116576392569515,-20.446353,0.0883205905615607,2097.0,130,0.2859773388316506,1406.0
2023-01-13,55.69850668,11.62889458,2139.0,-869461.031972182,2888.0,-54.83886333,1541.0,3092.0,2265.0,0.1349232976237303,-20.44649567,0.0784792465992326,2802.0,131,0.3701524908026563,1869.0
2023-01-13,57.33882079,11.85469836,2139.0,-869461.031972182,2888.0,-54.83886333,1541.0,3092.0,2265.0,0.1349232976237303,-20.44649567,0.0784792465992326,2802.0,131,0.3701524908026563,1869.0
2023-01-13,57.43209519,11.21134007,2343.0,-2320851.7628096184,3401.0,-54.838894,1496.0,3607.0,2593.0,0.2017837471400728,-20.446131,0.0877563329312424,3688.0,132,0.6120535971527836,2164.0
2023-01-13,57.82975226,11.44126471,2343.0,-2320851.7628096184,3401.0,-54.838894,1496.0,3607.0,2593.0,0.2017837471400728,-20.446131,0.0877563329312424,3688.0,132,0.6120535971527836,2164.0
2023-01-13,59.53320675,11.29850205,1545.0,-747263.8084926516,2237.0,-54.839732,1330.0,2362.0,1807.0,0.1340536586575417,-20.44652533,0.0968191316461574,2414.0,133,0.3670061370229859,1549.0
2023-01-13,57.00212789,11.50150353,1545.0,-747263.8084926516,2237.0,-54.839732,1330.0,2362.0,1807.0,0.1340536586575417,-20.44652533,0.0968191316461574,2414.0,133,0.3670061370229859,1549.0
2023-01-13,55.68850288,9.346861909,1377.0,-476720.05915105046,2025.0,-54.83957867,1350.0,2064.0,1617.0,0.1116576392569515,-20.44636867,0.0883205905615607,2097.0,134,0.2859773388316506,1406.0
2023-01-13,56.09451303,9.562553545,1377.0,-476720.05915105046,2025.0,-54.83957867,1350.0,2064.0,1617.0,0.1116576392569515,-20.44636867,0.0883205905615607,2097.0,134,0.2859773388316506,1406.0
2023-01-13,54.69502026,11.24260347,2153.0,-1541167.7797918185,3299.0,-54.83935233,1533.0,3687.0,2369.0,0.1751012259905485,-20.44696467,0.1446755665942254,3151.0,135,0.5155162356338044,1909.0
2023-01-13,53.35925066,11.46745554,2153.0,-1541167.7797918185,3299.0,-54.83935233,1533.0,3687.0,2369.0,0.1751012259905485,-20.44696467,0.1446755665942254,3151.0,135,0.5155162356338044,1909.0
2023-01-13,47.85295272,5.35946659,2241.0,-1616560.7822129757,3340.0,-54.839212,1560.0,3665.0,2496.0,0.1736433431257985,-20.44685833,0.1290819470117067,3343.0,136,0.5102416154291393,2071.0
2023-01-13,48.19630659,5.585560738,2241.0,-1616560.7822129757,3340.0,-54.839212,1560.0,3665.0,2496.0,0.1736433431257985,-20.44685833,0.1290819470117067,3343.0,136,0.5102416154291393,2071.0
2023-01-26,58.77634488,3.447456816,2640.0,-3067467.141301536,3556.0,-54.83952667,1368.0,3901.0,2437.0,0.2434550608637652,-20.44685033,0.0689135498013426,3587.0,137,0.7628204102051026,1835.0
2023-01-26,59.110245,3.657080001,2640.0,-3067467.141301536,3556.0,-54.83952667,1368.0,3901.0,2437.0,0.2434550608637652,-20.44685033,0.0689135498013426,3587.0,137,0.7628204102051026,1835.0
2023-01-26,57.14413797,16.57818832,2739.0,-3398182.7564807227,3553.0,-54.83962267,1362.0,3889.0,2488.0,0.2545526830184095,-20.446771,0.0550732501356484,3687.0,138,0.8029716071606056,1843.0
2023-01-26,58.31329542,16.77561367,2739.0,-3398182.7564807227,3553.0,-54.83962267,1362.0,3889.0,2488.0,0.2545526830184095,-20.446771,0.0550732501356484,3687.0,138,0.8029716071606056,1843.0
2023-01-26,56.95634528,13.26584631,2509.0,-4654386.009577642,3655.0,-54.839911,1340.0,4075.0,2455.0,0.3004734057365636,-20.44642167,0.0924932975871313,3863.0,139,0.9691127819548871,1705.0
2023-01-26,56.84824079,13.50900461,2509.0,-4654386.009577642,3655.0,-54.839911,1340.0,4075.0,2455.0,0.3004734057365636,-20.44642167,0.0924932975871313,3863.0,139,0.9691127819548871,1705.0
2023-01-26,53.52079449,9.902765451,2527.0,-2118274.0499746394,3285.0,-54.83849533,1327.0,3563.0,2410.0,0.2044116986387528,-20.44655667,0.0563296768455381,3324.0,140,0.6215615256750078,1868.0
2023-01-26,54.0620363,10.0975357,2527.0,-2118274.0499746394,3285.0,-54.83849533,1327.0,3563.0,2410.0,0.2044116986387528,-20.44655667,0.0563296768455381,3324.0,140,0.6215615256750078,1868.0
2023-01-26,50.8555267,8.133570108,2412.0,-3925961.6024687146,3548.0,-54.83928367,1376.0,3968.0,2247.0,0.2842440999988527,-20.44692833,0.1025284801333703,3585.0,141,0.9103951537958492,1603.0
2023-01-26,50.334203,8.364747374,2412.0,-3925961.6024687146,3548.0,-54.83928367,1376.0,3968.0,2247.0,0.2842440999988527,-20.44692833,0.1025284801333703,3585.0,141,0.9103951537958492,1603.0
2023-01-26,43.50167265,4.490763208,2221.0,-4118469.196806854,3526.0,-54.839109,1383.0,4042.0,2231.0,0.2923757619053106,-20.44700333,0.1287349902261938,3597.0,142,0.9398155065734138,1567.0
2023-01-26,45.48467853,4.710600171,2221.0,-4118469.196806854,3526.0,-54.839109,1383.0,4042.0,2231.0,0.2923757619053106,-20.44700333,0.1287349902261938,3597.0,142,0.9398155065734138,1567.0
2023-02-09,60.29195187,4.43303538,2779.0,-3796334.8601711895,3792.0,-54.83937133,1566.0,4146.0,2694.0,0.2581484307118486,-20.44632067,0.0615798233260786,3986.0,143,0.8159810223154683,2037.0
2023-02-09,59.44089187,4.660370528,2779.0,-3796334.8601711895,3792.0,-54.83937133,1566.0,4146.0,2694.0,0.2581484307118486,-20.44632067,0.0615798233260786,3986.0,143,0.8159810223154683,2037.0
2023-02-09,62.52238446,10.85289099,2671.0,-4319803.638920925,3856.0,-54.838811,1603.0,4286.0,2699.0,0.275752849048195,-20.44605,0.0830069488313329,4070.0,144,0.8796738078563696,1991.0
2023-02-09,62.38942954,11.09797836,2671.0,-4319803.638920925,3856.0,-54.838811,1603.0,4286.0,2699.0,0.275752849048195,-20.44605,0.0830069488313329,4070.0,144,0.8796738078563696,1991.0
2023-02-09,62.29979832,13.6417341,2791.0,-3711092.348142299,3863.0,-54.83939967,1573.0,4147.0,2701.0,0.2548429416307832,-20.44667067,0.0662038822470754,3979.0,145,0.8040217628201738,2052.0
2023-02-09,61.49124123,13.8898481,2791.0,-3711092.348142299,3863.0,-54.83939967,1573.0,4147.0,2701.0,0.2548429416307832,-20.44667067,0.0662038822470754,3979.0,145,0.8040217628201738,2052.0
2023-02-09,59.02257787,10.53047164,2664.0,-4715019.023974152,3920.0,-54.838672,1621.0,4328.0,2686.0,0.2898999498147416,-20.447191,0.1023942944472745,4101.0,146,0.9308580184297354,1929.0
2023-02-09,57.89106252,10.7569334,2664.0,-4715019.023974152,3920.0,-54.838672,1621.0,4328.0,2686.0,0.2898999498147416,-20.447191,0.1023942944472745,4101.0,146,0.9308580184297354,1929.0
2023-02-09,48.84696466,7.419596669,2779.0,-3796334.8601711895,3792.0,-54.83936433,1566.0,4146.0,2694.0,0.2581484307118486,-20.446287,0.0615798233260786,3986.0,147,0.8159810223154683,2037.0
2023-02-09,48.30937213,7.651712077,2779.0,-3796334.8601711895,3792.0,-54.83936433,1566.0,4146.0,2694.0,0.2581484307118486,-20.446287,0.0615798233260786,3986.0,147,0.8159810223154683,2037.0
2023-02-09,60.66950702,11.17514965,2729.0,-4053844.867356313,3824.0,-54.838828,1616.0,4264.0,2721.0,0.2668001992390763,-20.446057,0.0758168285606156,4031.0,148,0.8472831208469781,2017.0
2023-02-09,60.63537099,11.408907,2729.0,-4053844.867356313,3824.0,-54.838828,1616.0,4264.0,2721.0,0.2668001992390763,-20.446057,0.0758168285606156,4031.0,148,0.8472831208469781,2017.0
2023-02-09,55.58708859,11.12614408,2387.0,-6829810.403742749,4065.0,-54.839176,1648.0,4774.0,2548.0,0.3558709171504187,-20.447006,0.1595822200631527,4305.0,149,1.169540978250215,1691.0
2023-02-09,55.13794577,11.22846452,2387.0,-6829810.403742749,4065.0,-54.839176,1648.0,4774.0,2548.0,0.3558709171504187,-20.447006,0.1595822200631527,4305.0,149,1.169540978250215,1691.0
2023-02-09,47.91061496,4.206732732,2442.0,-6028971.994833862,3867.0,-54.83910367,1624.0,4532.0,2551.0,0.3335252642671678,-20.446971,0.1354127520982087,4207.0,150,1.0886944061186132,1751.0
2023-02-09,47.01575914,4.438551173,2442.0,-6028971.994833862,3867.0,-54.83910367,1624.0,4532.0,2551.0,0.3335252642671678,-20.446971,0.1354127520982087,4207.0,150,1.0886944061186132,1751.0
2023-03-01,58.18542757,5.148421938,2255.0,-3866760.953033775,3575.0,-54.838468,1295.0,3932.0,2352.0,0.2766121411214112,-20.44679533,0.1211861990305104,3676.0,151,0.882782726577266,1709.0
2023-03-01,59.12916775,5.37226637,2255.0,-3866760.953033775,3575.0,-54.838468,1295.0,3932.0,2352.0,0.2766121411214112,-20.44679533,0.1211861990305104,3676.0,151,0.882782726577266,1709.0
2023-03-01,56.3779176,9.042283413,2258.0,-3645841.0263700746,3557.0,-54.838597,1320.0,3856.0,2333.0,0.2713870007047537,-20.447019,0.1180052189040301,3582.0,152,0.8638781685497988,1672.0
2023-03-01,57.21758825,9.260928448,2258.0,-3645841.0263700746,3557.0,-54.838597,1320.0,3856.0,2333.0,0.2713870007047537,-20.447019,0.1180052189040301,3582.0,152,0.8638781685497988,1672.0
2023-03-01,41.12103528,7.726366136,2196.0,-4793468.190348347,3688.0,-54.83859867,1246.0,4064.0,2328.0,0.308763816828333,-20.44614833,0.143017859654057,3820.0,153,0.9991074892849088,1630.0
2023-03-01,41.13311596,7.938423038,2196.0,-4793468.190348347,3688.0,-54.83859867,1246.0,4064.0,2328.0,0.308763816828333,-20.44614833,0.143017859654057,3820.0,153,0.9991074892849088,1630.0
2023-03-01,56.59557836,7.692826263,2144.0,-4854961.417563796,3746.0,-54.838516,1255.0,4161.0,2324.0,0.3120469372961218,-20.44636533,0.1593758707160769,3808.0,154,1.0109858191373688,1604.0
2023-03-01,57.2437095,7.922138114,2144.0,-4854961.417563796,3746.0,-54.838516,1255.0,4161.0,2324.0,0.3120469372961218,-20.44636533,0.1593758707160769,3808.0,154,1.0109858191373688,1604.0
2023-03-01,54.01985154,7.958123502,2047.0,-5945726.830972044,3779.0,-54.83931067,1303.0,4504.0,2139.0,0.3498238689171667,-20.44693667,0.2033128506545551,3907.0,155,1.1476627577423093,1468.0
2023-03-01,53.69373756,8.190470116,2047.0,-5945726.830972044,3779.0,-54.83931067,1303.0,4504.0,2139.0,0.3498238689171667,-20.44693667,0.2033128506545551,3907.0,155,1.1476627577423093,1468.0
2023-03-01,52.91677388,2.941602021,2075.0,-5704394.904654071,3604.0,-54.83916767,1313.0,4196.0,2217.0,0.3434366087036525,-20.446972,0.1692907900236867,3860.0,156,1.124553650289815,1471.0
2023-03-01,52.64853604,3.167879099,2075.0,-5704394.904654071,3604.0,-54.83916767,1313.0,4196.0,2217.0,0.3434366087036525,-20.446972,0.1692907900236867,3860.0,156,1.124553650289815,1471.0
