START_DATE,FINAL_DATE,PERIOD,AMOUNT_DAYS,ANIMAL,START_WEIGHT,FINAL_WEIGHT,ADG,ADS,SUP_TIME,SUP_TOTAL,TOTAL_TIME,TOTAL_ATTENDANCE,TOTAL_DAYS,TOTAL_TIME (6-12h),TOTAL_ATTENDANCE (6-12h),TOTAL_DAYS (6-12h),TOTAL_TIME (12-18h),TOTAL_ATTENDANCE (12-18h),TOTAL_DAYS (12-18h),TOTAL_TIME (18-00h),TOTAL_ATTENDANCE (18-00h),TOTAL_DAYS (18-00h),TOTAL_TIME (6-8h),TOTAL_ATTENDANCE (6-8h),TOTAL_DAYS (6-8h),TOTAL_TIME (12-14h),TOTAL_ATTENDANCE (12-14h),TOTAL_DAYS (12-14h),TOTAL_TIME (18-20h),TOTAL_ATTENDANCE (18-20h),TOTAL_DAYS (18-20h),TOTAL_TIME_SPRING (09/23-12/21),TOTAL_ATTENDANCE_SPRING (09/23-12/21),TOTAL_DAYS_SPRING (09/23-12/21),TOTAL_TIME_SUMMER (12/22-03/20),TOTAL_ATTENDANCE_SUMMER (12/22-03/20),TOTAL_DAYS_SUMMER (12/22-03/20),TOTAL_TIME_AUTUMN (03/23-06/21),TOTAL_ATTENDANCE_AUTUMN (03/23-06/21),TOTAL_DAYS_AUTUMN (03/23-06/21),TOTAL_TIME_WINTER (06/22-09/22),TOTAL_ATTENDANCE_WINTER (06/22-09/22),TOTAL_DAYS_WINTER (06/22-09/22),BAND1,BAND2,BAND3,BAND4,BAND5,BAND6,BAND7,BAND8,BAND8A,BAND9,BAND11,BAND12,NDVI_INDEX,NDWI_INDEX,EVI_INDEX,LAI_INDEX,DVI_INDEX,GCI_INDEX,GEMI_INDEX,SAVI_INDEX,TEMP_AVG,RAIN_SUM,RAIN_AVG,RAD_SOL_SUM,RAD_SOL_AVG,EVAPOT,HUM_REL_AVG,PRES_ATM_AVG
2023-02-16,2023-03-07,3,19,20,246,255,"0,500",200.0,"6, 12, 18",5200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798.7674070909868,1803.799871849637,2105.2914352840667,1968.346326356258,2602.8175993165314,3775.104335753951,4079.876868859462,3874.6624305852197,4175.083831695857,4263.994980777445,3198.8183468603165,2502.4657197778724,0.3331599494620705,0.13333323953481424,0.25977409791594297,0.8218626862598817,1906.3161042289619,0.8910933547022374,-3766135.4358840836,0.4996960513194309,24.434352850000003,160.40000495,8.0200002475,409.0899999999999,20.454499999999996,83.59609319999998,80.25242498333333,964.0952210416666
2023-02-16,2023-03-07,3,19,21,237,249,"0,667",200.0,"6, 12, 18",5200.0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1798.7674070909868,1803.799871849637,2105.2914352840667,1968.346326356258,2602.8175993165314,3775.104335753951,4079.876868859462,3874.6624305852197,4175.083831695857,4263.994980777445,3198.8183468603165,2502.4657197778724,0.3331599494620705,0.13333323953481424,0.25977409791594297,0.8218626862598817,1906.3161042289619,0.8910933547022374,-3766135.4358840836,0.4996960513194309,24.434352850000003,160.40000495,8.0200002475,409.0899999999999,20.454499999999996,83.59609319999998,80.25242498333333,964.0952210416666
2023-02-16,2023-03-07,3,19,22,298,318,"1,111",200.0,"6, 12, 18",5200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798.7674070909868,1803.799871849637,2105.2914352840667,1968.346326356258,2602.8175993165314,3775.104335753951,4079.876868859462,3874.6624305852197,4175.083831695857,4263.994980777445,3198.8183468603165,2502.4657197778724,0.3331599494620705,0.13333323953481424,0.25977409791594297,0.8218626862598817,1906.3161042289619,0.8910933547022374,-3766135.4358840836,0.4996960513194309,24.434352850000003,160.40000495,8.0200002475,409.0899999999999,20.454499999999996,83.59609319999998,80.25242498333333,964.0952210416666
2023-02-16,2023-03-07,3,19,23,292,298,"0,333",200.0,"6, 12, 18",5200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798.7674070909868,1803.799871849637,2105.2914352840667,1968.346326356258,2602.8175993165314,3775.104335753951,4079.876868859462,3874.6624305852197,4175.083831695857,4263.994980777445,3198.8183468603165,2502.4657197778724,0.3331599494620705,0.13333323953481424,0.25977409791594297,0.8218626862598817,1906.3161042289619,0.8910933547022374,-3766135.4358840836,0.4996960513194309,24.434352850000003,160.40000495,8.0200002475,409.0899999999999,20.454499999999996,83.59609319999998,80.25242498333333,964.0952210416666
2023-02-16,2023-03-07,3,19,24,240,250,"0,556",200.0,"6, 12, 18",5200.0,224,2,1,224,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,2,1,0,0,0,0,0,0,1798.7674070909868,1803.799871849637,2105.2914352840667,1968.346326356258,2602.8175993165314,3775.104335753951,4079.876868859462,3874.6624305852197,4175.083831695857,4263.994980777445,3198.8183468603165,2502.4657197778724,0.3331599494620705,0.13333323953481424,0.25977409791594297,0.8218626862598817,1906.3161042289619,0.8910933547022374,-3766135.4358840836,0.4996960513194309,24.434352850000003,160.40000495,8.0200002475,409.0899999999999,20.454499999999996,83.59609319999998,80.25242498333333,964.0952210416666
2023-02-16,2023-03-07,3,19,25,248,265,"0,944",200.0,"6, 12, 18",5200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798.7674070909868,1803.799871849637,2105.2914352840667,1968.346326356258,2602.8175993165314,3775.104335753951,4079.876868859462,3874.6624305852197,4175.083831695857,4263.994980777445,3198.8183468603165,2502.4657197778724,0.3331599494620705,0.13333323953481424,0.25977409791594297,0.8218626862598817,1906.3161042289619,0.8910933547022374,-3766135.4358840836,0.4996960513194309,24.434352850000003,160.40000495,8.0200002475,409.0899999999999,20.454499999999996,83.59609319999998,80.25242498333333,964.0952210416666
2023-02-16,2023-03-07,3,19,26,260,271,"0,611",200.0,"6, 12, 18",5200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798.7674070909868,1803.799871849637,2105.2914352840667,1968.346326356258,2602.8175993165314,3775.104335753951,4079.876868859462,3874.6624305852197,4175.083831695857,4263.994980777445,3198.8183468603165,2502.4657197778724,0.3331599494620705,0.13333323953481424,0.25977409791594297,0.8218626862598817,1906.3161042289619,0.8910933547022374,-3766135.4358840836,0.4996960513194309,24.434352850000003,160.40000495,8.0200002475,409.0899999999999,20.454499999999996,83.59609319999998,80.25242498333333,964.0952210416666
2023-02-16,2023-03-07,3,19,27,281,288,"0,389",200.0,"6, 12, 18",5200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798.7674070909868,1803.799871849637,2105.2914352840667,1968.346326356258,2602.8175993165314,3775.104335753951,4079.876868859462,3874.6624305852197,4175.083831695857,4263.994980777445,3198.8183468603165,2502.4657197778724,0.3331599494620705,0.13333323953481424,0.25977409791594297,0.8218626862598817,1906.3161042289619,0.8910933547022374,-3766135.4358840836,0.4996960513194309,24.434352850000003,160.40000495,8.0200002475,409.0899999999999,20.454499999999996,83.59609319999998,80.25242498333333,964.0952210416666
2023-03-07,2023-03-21,4,14,1,348,368,"1,429",285.7142857142857,"6, 12, 18",7428.571428571428,1152,19,3,473,6,2,305,9,3,374,4,2,0,0,0,0,0,0,374,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2784.383881532109,2716.673358963406,2926.125872134415,2715.0155204328635,3423.687882671223,4481.987184963691,4743.856044425459,4539.601879538659,4849.471308557597,5984.297736010252,3691.3877260430017,2849.0464189092977,0.2744434166396336,0.13770969246610007,0.2311269752253439,0.7182173963652945,1824.5863591057953,0.6886228444720844,-4081181.767773043,0.41163390020281126,23.808832800000005,140.0999992,9.339999946666667,259.15999999999997,17.27733333333333,52.110843200000005,83.56380107777777,963.8397370555557
2023-03-07,2023-03-21,4,14,2,230,250,"1,429",285.7142857142857,"6, 12, 18",7428.571428571428,1386,11,4,732,3,3,547,6,2,107,2,2,0,0,0,0,0,0,107,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2784.383881532109,2716.673358963406,2926.125872134415,2715.0155204328635,3423.687882671223,4481.987184963691,4743.856044425459,4539.601879538659,4849.471308557597,5984.297736010252,3691.3877260430017,2849.0464189092977,0.2744434166396336,0.13770969246610007,0.2311269752253439,0.7182173963652945,1824.5863591057953,0.6886228444720844,-4081181.767773043,0.41163390020281126,23.808832800000005,140.0999992,9.339999946666667,259.15999999999997,17.27733333333333,52.110843200000005,83.56380107777777,963.8397370555557
2023-03-07,2023-03-21,4,14,3,308,329,"1,500",285.7142857142857,"6, 12, 18",7428.571428571428,2584,14,4,1237,6,3,1123,6,2,224,2,2,0,0,0,107,1,1,224,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2784.383881532109,2716.673358963406,2926.125872134415,2715.0155204328635,3423.687882671223,4481.987184963691,4743.856044425459,4539.601879538659,4849.471308557597,5984.297736010252,3691.3877260430017,2849.0464189092977,0.2744434166396336,0.13770969246610007,0.2311269752253439,0.7182173963652945,1824.5863591057953,0.6886228444720844,-4081181.767773043,0.41163390020281126,23.808832800000005,140.0999992,9.339999946666667,259.15999999999997,17.27733333333333,52.110843200000005,83.56380107777777,963.8397370555557
2023-03-07,2023-03-21,4,14,4,285,294,"0,643",285.7142857142857,"6, 12, 18",7428.571428571428,1348,13,5,1060,8,4,187,2,1,101,3,2,0,0,0,0,0,0,101,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2784.383881532109,2716.673358963406,2926.125872134415,2715.0155204328635,3423.687882671223,4481.987184963691,4743.856044425459,4539.601879538659,4849.471308557597,5984.297736010252,3691.3877260430017,2849.0464189092977,0.2744434166396336,0.13770969246610007,0.2311269752253439,0.7182173963652945,1824.5863591057953,0.6886228444720844,-4081181.767773043,0.41163390020281126,23.808832800000005,140.0999992,9.339999946666667,259.15999999999997,17.27733333333333,52.110843200000005,83.56380107777777,963.8397370555557
2023-03-07,2023-03-21,4,14,5,250,260,"0,714",285.7142857142857,"6, 12, 18",7428.571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2784.383881532109,2716.673358963406,2926.125872134415,2715.0155204328635,3423.687882671223,4481.987184963691,4743.856044425459,4539.601879538659,4849.471308557597,5984.297736010252,3691.3877260430017,2849.0464189092977,0.2744434166396336,0.13770969246610007,0.2311269752253439,0.7182173963652945,1824.5863591057953,0.6886228444720844,-4081181.767773043,0.41163390020281126,23.808832800000005,140.0999992,9.339999946666667,259.15999999999997,17.27733333333333,52.110843200000005,83.56380107777777,963.8397370555557
2023-03-07,2023-03-21,4,14,6,292,306,"1,000",285.7142857142857,"6, 12, 18",7428.571428571428,938,5,3,7,1,1,305,2,1,626,2,2,0,0,0,0,0,0,626,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2784.383881532109,2716.673358963406,2926.125872134415,2715.0155204328635,3423.687882671223,4481.987184963691,4743.856044425459,4539.601879538659,4849.471308557597,5984.297736010252,3691.3877260430017,2849.0464189092977,0.2744434166396336,0.13770969246610007,0.2311269752253439,0.7182173963652945,1824.5863591057953,0.6886228444720844,-4081181.767773043,0.41163390020281126,23.808832800000005,140.0999992,9.339999946666667,259.15999999999997,17.27733333333333,52.110843200000005,83.56380107777777,963.8397370555557
2023-03-07,2023-03-21,4,14,7,258,277,"1,357",285.7142857142857,"6, 12, 18",7428.571428571428,684,13,3,26,2,2,587,7,2,71,4,2,0,0,0,0,0,0,71,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2784.383881532109,2716.673358963406,2926.125872134415,2715.0155204328635,3423.687882671223,4481.987184963691,4743.856044425459,4539.601879538659,4849.471308557597,5984.297736010252,3691.3877260430017,2849.0464189092977,0.2744434166396336,0.13770969246610007,0.2311269752253439,0.7182173963652945,1824.5863591057953,0.6886228444720844,-4081181.767773043,0.41163390020281126,23.808832800000005,140.0999992,9.339999946666667,259.15999999999997,17.27733333333333,52.110843200000005,83.56380107777777,963.8397370555557
2023-03-07,2023-03-21,4,14,8,252,272,"1,429",285.7142857142857,"6, 12, 18",7428.571428571428,1029,15,3,26,2,2,0,0,0,1003,13,2,0,0,0,0,0,0,1003,13,2,0,0,0,0,0,0,0,0,0,0,0,0,2784.383881532109,2716.673358963406,2926.125872134415,2715.0155204328635,3423.687882671223,4481.987184963691,4743.856044425459,4539.601879538659,4849.471308557597,5984.297736010252,3691.3877260430017,2849.0464189092977,0.2744434166396336,0.13770969246610007,0.2311269752253439,0.7182173963652945,1824.5863591057953,0.6886228444720844,-4081181.767773043,0.41163390020281126,23.808832800000005,140.0999992,9.339999946666667,259.15999999999997,17.27733333333333,52.110843200000005,83.56380107777777,963.8397370555557
2023-03-07,2023-03-21,4,14,9,302,321,"1,357",285.7142857142857,"6, 12, 18",7428.571428571428,1936,15,5,1458,9,4,451,3,1,27,3,2,0,0,0,0,0,0,27,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2784.383881532109,2716.673358963406,2926.125872134415,2715.0155204328635,3423.687882671223,4481.987184963691,4743.856044425459,4539.601879538659,4849.471308557597,5984.297736010252,3691.3877260430017,2849.0464189092977,0.2744434166396336,0.13770969246610007,0.2311269752253439,0.7182173963652945,1824.5863591057953,0.6886228444720844,-4081181.767773043,0.41163390020281126,23.808832800000005,140.0999992,9.339999946666667,259.15999999999997,17.27733333333333,52.110843200000005,83.56380107777777,963.8397370555557
2023-03-07,2023-03-21,4,14,11,323,336,"0,929",285.7142857142857,"6, 12, 18",7428.571428571428,1546,13,3,516,2,2,594,4,2,436,7,2,0,0,0,0,0,0,436,7,2,0,0,0,0,0,0,0,0,0,0,0,0,2784.383881532109,2716.673358963406,2926.125872134415,2715.0155204328635,3423.687882671223,4481.987184963691,4743.856044425459,4539.601879538659,4849.471308557597,5984.297736010252,3691.3877260430017,2849.0464189092977,0.2744434166396336,0.13770969246610007,0.2311269752253439,0.7182173963652945,1824.5863591057953,0.6886228444720844,-4081181.767773043,0.41163390020281126,23.808832800000005,140.0999992,9.339999946666667,259.15999999999997,17.27733333333333,52.110843200000005,83.56380107777777,963.8397370555557
2023-03-07,2023-03-21,4,14,12,285,293,"0,571",285.7142857142857,"6, 12, 18",7428.571428571428,2242,31,4,564,17,3,996,6,2,682,8,2,0,0,0,0,0,0,682,8,2,0,0,0,0,0,0,0,0,0,0,0,0,2784.383881532109,2716.673358963406,2926.125872134415,2715.0155204328635,3423.687882671223,4481.987184963691,4743.856044425459,4539.601879538659,4849.471308557597,5984.297736010252,3691.3877260430017,2849.0464189092977,0.2744434166396336,0.13770969246610007,0.2311269752253439,0.7182173963652945,1824.5863591057953,0.6886228444720844,-4081181.767773043,0.41163390020281126,23.808832800000005,140.0999992,9.339999946666667,259.15999999999997,17.27733333333333,52.110843200000005,83.56380107777777,963.8397370555557
2023-03-07,2023-03-21,4,14,13,291,297,"0,429",285.7142857142857,"6, 12, 18",7428.571428571428,4106,34,4,2808,19,3,192,7,2,1106,8,2,0,0,0,0,0,0,1106,8,2,0,0,0,0,0,0,0,0,0,0,0,0,2784.383881532109,2716.673358963406,2926.125872134415,2715.0155204328635,3423.687882671223,4481.987184963691,4743.856044425459,4539.601879538659,4849.471308557597,5984.297736010252,3691.3877260430017,2849.0464189092977,0.2744434166396336,0.13770969246610007,0.2311269752253439,0.7182173963652945,1824.5863591057953,0.6886228444720844,-4081181.767773043,0.41163390020281126,23.808832800000005,140.0999992,9.339999946666667,259.15999999999997,17.27733333333333,52.110843200000005,83.56380107777777,963.8397370555557
2023-03-07,2023-03-21,4,14,14,252,261,"0,643",285.7142857142857,"6, 12, 18",7428.571428571428,2388,18,5,1546,10,4,604,4,1,238,4,2,0,0,0,0,0,0,238,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2784.383881532109,2716.673358963406,2926.125872134415,2715.0155204328635,3423.687882671223,4481.987184963691,4743.856044425459,4539.601879538659,4849.471308557597,5984.297736010252,3691.3877260430017,2849.0464189092977,0.2744434166396336,0.13770969246610007,0.2311269752253439,0.7182173963652945,1824.5863591057953,0.6886228444720844,-4081181.767773043,0.41163390020281126,23.808832800000005,140.0999992,9.339999946666667,259.15999999999997,17.27733333333333,52.110843200000005,83.56380107777777,963.8397370555557
2023-03-07,2023-03-21,4,14,15,199,211,"0,857",285.7142857142857,"6, 12, 18",7428.571428571428,4706,24,4,3304,19,3,535,1,1,867,4,2,0,0,0,0,0,0,867,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2784.383881532109,2716.673358963406,2926.125872134415,2715.0155204328635,3423.687882671223,4481.987184963691,4743.856044425459,4539.601879538659,4849.471308557597,5984.297736010252,3691.3877260430017,2849.0464189092977,0.2744434166396336,0.13770969246610007,0.2311269752253439,0.7182173963652945,1824.5863591057953,0.6886228444720844,-4081181.767773043,0.41163390020281126,23.808832800000005,140.0999992,9.339999946666667,259.15999999999997,17.27733333333333,52.110843200000005,83.56380107777777,963.8397370555557
2023-03-07,2023-03-21,4,14,16,283,301,"1,286",285.7142857142857,"6, 12, 18",7428.571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2784.383881532109,2716.673358963406,2926.125872134415,2715.0155204328635,3423.687882671223,4481.987184963691,4743.856044425459,4539.601879538659,4849.471308557597,5984.297736010252,3691.3877260430017,2849.0464189092977,0.2744434166396336,0.13770969246610007,0.2311269752253439,0.7182173963652945,1824.5863591057953,0.6886228444720844,-4081181.767773043,0.41163390020281126,23.808832800000005,140.0999992,9.339999946666667,259.15999999999997,17.27733333333333,52.110843200000005,83.56380107777777,963.8397370555557
2023-03-07,2023-03-21,4,14,17,245,257,"0,857",285.7142857142857,"6, 12, 18",7428.571428571428,3323,34,5,1275,16,4,979,6,3,1069,12,2,0,0,0,0,0,0,1069,12,2,0,0,0,0,0,0,0,0,0,0,0,0,2784.383881532109,2716.673358963406,2926.125872134415,2715.0155204328635,3423.687882671223,4481.987184963691,4743.856044425459,4539.601879538659,4849.471308557597,5984.297736010252,3691.3877260430017,2849.0464189092977,0.2744434166396336,0.13770969246610007,0.2311269752253439,0.7182173963652945,1824.5863591057953,0.6886228444720844,-4081181.767773043,0.41163390020281126,23.808832800000005,140.0999992,9.339999946666667,259.15999999999997,17.27733333333333,52.110843200000005,83.56380107777777,963.8397370555557
2023-03-07,2023-03-21,4,14,18,283,294,"0,786",285.7142857142857,"6, 12, 18",7428.571428571428,1683,19,3,1327,8,2,166,4,1,190,7,2,0,0,0,0,0,0,190,7,2,0,0,0,0,0,0,0,0,0,0,0,0,2784.383881532109,2716.673358963406,2926.125872134415,2715.0155204328635,3423.687882671223,4481.987184963691,4743.856044425459,4539.601879538659,4849.471308557597,5984.297736010252,3691.3877260430017,2849.0464189092977,0.2744434166396336,0.13770969246610007,0.2311269752253439,0.7182173963652945,1824.5863591057953,0.6886228444720844,-4081181.767773043,0.41163390020281126,23.808832800000005,140.0999992,9.339999946666667,259.15999999999997,17.27733333333333,52.110843200000005,83.56380107777777,963.8397370555557
2023-03-07,2023-03-21,4,14,19,255,266,"0,786",285.7142857142857,"6, 12, 18",7428.571428571428,3716,14,5,2000,9,4,1295,2,2,421,3,1,0,0,0,0,0,0,421,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2784.383881532109,2716.673358963406,2926.125872134415,2715.0155204328635,3423.687882671223,4481.987184963691,4743.856044425459,4539.601879538659,4849.471308557597,5984.297736010252,3691.3877260430017,2849.0464189092977,0.2744434166396336,0.13770969246610007,0.2311269752253439,0.7182173963652945,1824.5863591057953,0.6886228444720844,-4081181.767773043,0.41163390020281126,23.808832800000005,140.0999992,9.339999946666667,259.15999999999997,17.27733333333333,52.110843200000005,83.56380107777777,963.8397370555557
2023-03-07,2023-03-21,4,14,20,255,271,"1,143",285.7142857142857,"6, 12, 18",7428.571428571428,4524,27,3,2839,18,2,933,5,2,752,4,2,0,0,0,0,0,0,752,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2784.383881532109,2716.673358963406,2926.125872134415,2715.0155204328635,3423.687882671223,4481.987184963691,4743.856044425459,4539.601879538659,4849.471308557597,5984.297736010252,3691.3877260430017,2849.0464189092977,0.2744434166396336,0.13770969246610007,0.2311269752253439,0.7182173963652945,1824.5863591057953,0.6886228444720844,-4081181.767773043,0.41163390020281126,23.808832800000005,140.0999992,9.339999946666667,259.15999999999997,17.27733333333333,52.110843200000005,83.56380107777777,963.8397370555557
2023-03-07,2023-03-21,4,14,21,249,263,"1,000",285.7142857142857,"6, 12, 18",7428.571428571428,4648,20,4,3907,16,4,422,2,1,319,2,1,0,0,0,0,0,0,319,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2784.383881532109,2716.673358963406,2926.125872134415,2715.0155204328635,3423.687882671223,4481.987184963691,4743.856044425459,4539.601879538659,4849.471308557597,5984.297736010252,3691.3877260430017,2849.0464189092977,0.2744434166396336,0.13770969246610007,0.2311269752253439,0.7182173963652945,1824.5863591057953,0.6886228444720844,-4081181.767773043,0.41163390020281126,23.808832800000005,140.0999992,9.339999946666667,259.15999999999997,17.27733333333333,52.110843200000005,83.56380107777777,963.8397370555557
2023-03-07,2023-03-21,4,14,22,318,329,"0,786",285.7142857142857,"6, 12, 18",7428.571428571428,1005,12,4,688,5,3,137,3,1,180,4,2,0,0,0,0,0,0,180,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2784.383881532109,2716.673358963406,2926.125872134415,2715.0155204328635,3423.687882671223,4481.987184963691,4743.856044425459,4539.601879538659,4849.471308557597,5984.297736010252,3691.3877260430017,2849.0464189092977,0.2744434166396336,0.13770969246610007,0.2311269752253439,0.7182173963652945,1824.5863591057953,0.6886228444720844,-4081181.767773043,0.41163390020281126,23.808832800000005,140.0999992,9.339999946666667,259.15999999999997,17.27733333333333,52.110843200000005,83.56380107777777,963.8397370555557
2023-03-07,2023-03-21,4,14,23,298,304,"0,429",285.7142857142857,"6, 12, 18",7428.571428571428,2439,12,5,1100,5,3,148,2,1,1191,5,2,0,0,0,0,0,0,1191,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2784.383881532109,2716.673358963406,2926.125872134415,2715.0155204328635,3423.687882671223,4481.987184963691,4743.856044425459,4539.601879538659,4849.471308557597,5984.297736010252,3691.3877260430017,2849.0464189092977,0.2744434166396336,0.13770969246610007,0.2311269752253439,0.7182173963652945,1824.5863591057953,0.6886228444720844,-4081181.767773043,0.41163390020281126,23.808832800000005,140.0999992,9.339999946666667,259.15999999999997,17.27733333333333,52.110843200000005,83.56380107777777,963.8397370555557
2023-03-07,2023-03-21,4,14,24,250,254,"0,286",285.7142857142857,"6, 12, 18",7428.571428571428,4767,27,3,3236,12,2,947,8,3,584,7,2,0,0,0,0,0,0,584,7,2,0,0,0,0,0,0,0,0,0,0,0,0,2784.383881532109,2716.673358963406,2926.125872134415,2715.0155204328635,3423.687882671223,4481.987184963691,4743.856044425459,4539.601879538659,4849.471308557597,5984.297736010252,3691.3877260430017,2849.0464189092977,0.2744434166396336,0.13770969246610007,0.2311269752253439,0.7182173963652945,1824.5863591057953,0.6886228444720844,-4081181.767773043,0.41163390020281126,23.808832800000005,140.0999992,9.339999946666667,259.15999999999997,17.27733333333333,52.110843200000005,83.56380107777777,963.8397370555557
2023-03-07,2023-03-21,4,14,25,265,278,"0,929",285.7142857142857,"6, 12, 18",7428.571428571428,4412,26,4,985,10,3,1484,7,3,1943,9,2,0,0,0,0,0,0,1943,9,2,0,0,0,0,0,0,0,0,0,0,0,0,2784.383881532109,2716.673358963406,2926.125872134415,2715.0155204328635,3423.687882671223,4481.987184963691,4743.856044425459,4539.601879538659,4849.471308557597,5984.297736010252,3691.3877260430017,2849.0464189092977,0.2744434166396336,0.13770969246610007,0.2311269752253439,0.7182173963652945,1824.5863591057953,0.6886228444720844,-4081181.767773043,0.41163390020281126,23.808832800000005,140.0999992,9.339999946666667,259.15999999999997,17.27733333333333,52.110843200000005,83.56380107777777,963.8397370555557
2023-03-07,2023-03-21,4,14,26,271,285,"1,000",285.7142857142857,"6, 12, 18",7428.571428571428,4285,22,5,2754,12,4,817,3,3,714,7,2,0,0,0,0,0,0,714,7,2,0,0,0,0,0,0,0,0,0,0,0,0,2784.383881532109,2716.673358963406,2926.125872134415,2715.0155204328635,3423.687882671223,4481.987184963691,4743.856044425459,4539.601879538659,4849.471308557597,5984.297736010252,3691.3877260430017,2849.0464189092977,0.2744434166396336,0.13770969246610007,0.2311269752253439,0.7182173963652945,1824.5863591057953,0.6886228444720844,-4081181.767773043,0.41163390020281126,23.808832800000005,140.0999992,9.339999946666667,259.15999999999997,17.27733333333333,52.110843200000005,83.56380107777777,963.8397370555557
2023-03-07,2023-03-21,4,14,27,288,304,"1,143",285.7142857142857,"6, 12, 18",7428.571428571428,3614,22,4,1417,10,3,1729,5,2,468,7,2,0,0,0,0,0,0,468,7,2,0,0,0,0,0,0,0,0,0,0,0,0,2784.383881532109,2716.673358963406,2926.125872134415,2715.0155204328635,3423.687882671223,4481.987184963691,4743.856044425459,4539.601879538659,4849.471308557597,5984.297736010252,3691.3877260430017,2849.0464189092977,0.2744434166396336,0.13770969246610007,0.2311269752253439,0.7182173963652945,1824.5863591057953,0.6886228444720844,-4081181.767773043,0.41163390020281126,23.808832800000005,140.0999992,9.339999946666667,259.15999999999997,17.27733333333333,52.110843200000005,83.56380107777777,963.8397370555557
2023-03-21,2023-04-12,5,22,1,368,380,"0,571",372.72727272727275,"6, 12, 18",9690.909090909092,8635,105,16,4536,61,16,780,11,5,2243,26,7,186,2,1,0,0,0,1673,15,6,0,0,0,0,0,0,8635,105,16,0,0,0,3547.066381888081,3384.3982913284926,3501.881930798804,3313.422298163178,4024.9191798376764,4918.595044852627,5127.0312686885945,4991.769500213583,5183.387099530115,8386.067321657412,3837.67458351132,2929.677659120034,0.2812203401972019,0.15225868644473092,0.22147920591819328,0.6833117670120231,1678.3472020504062,0.7762290277280469,-3419483.048647518,0.42179309407608584,25.033290608695655,52.8999999,2.2999999956521737,469.50000000000006,20.41304347826087,99.3135041,74.53180818840579,965.0651082608695
2023-03-21,2023-04-12,5,22,2,250,262,"0,571",372.72727272727275,"6, 12, 18",9690.909090909092,6357,97,17,4316,60,16,622,10,7,1154,22,7,198,2,1,0,0,0,750,14,6,0,0,0,0,0,0,6330,96,16,0,0,0,3547.066381888081,3384.3982913284926,3501.881930798804,3313.422298163178,4024.9191798376764,4918.595044852627,5127.0312686885945,4991.769500213583,5183.387099530115,8386.067321657412,3837.67458351132,2929.677659120034,0.2812203401972019,0.15225868644473092,0.22147920591819328,0.6833117670120231,1678.3472020504062,0.7762290277280469,-3419483.048647518,0.42179309407608584,25.033290608695655,52.8999999,2.2999999956521737,469.50000000000006,20.41304347826087,99.3135041,74.53180818840579,965.0651082608695
