target,model,y_true,y_pred
CP,XNet_full_KFold,5.162731647491455,4.251264572143555
CP,XNet_full_KFold,2.2303738594055176,2.4493350982666016
CP,XNet_full_KFold,4.91640043258667,5.138912677764893
CP,XNet_full_KFold,5.088650703430176,5.370495796203613
CP,XNet_full_KFold,5.0829010009765625,4.410482406616211
CP,XNet_full_KFold,4.518474102020264,4.4881272315979
CP,XNet_full_KFold,5.156308650970459,5.352548122406006
CP,XNet_full_KFold,2.349407911300659,2.4041922092437744
CP,XNet_full_KFold,7.432642936706543,6.538845539093018
CP,XNet_full_KFold,7.209802627563477,6.728708744049072
CP,XNet_full_KFold,3.102118492126465,4.157377243041992
CP,XNet_full_KFold,3.1875693798065186,4.203165531158447
CP,XNet_full_KFold,3.184182643890381,4.415046215057373
CP,XNet_full_KFold,6.245302677154541,7.76001501083374
CP,XNet_full_KFold,6.7873311042785645,7.833550930023193
CP,XNet_full_KFold,6.7873311042785645,7.762157917022705
CP,XNet_full_KFold,7.012551784515381,7.630691051483154
CP,XNet_full_KFold,7.691689968109131,8.419317245483398
CP,XNet_full_KFold,3.764080762863159,4.112791538238525
CP,XNet_full_KFold,6.260787010192871,5.66949987411499
CP,XNet_full_KFold,7.343752861022949,6.301723003387451
CP,XNet_full_KFold,7.358432769775391,6.384552478790283
CP,XNet_full_KFold,3.8185043334960938,3.975956439971924
CP,XNet_full_KFold,8.878789901733398,6.636276721954346
CP,XNet_full_KFold,7.206412315368652,7.464601039886475
CP,XNet_full_KFold,8.86746883392334,7.092342853546143
CP,XNet_full_KFold,8.845606803894043,7.645010948181152
CP,XNet_full_KFold,8.174209594726562,7.030004024505615
CP,XNet_full_KFold,6.59811544418335,7.2548723220825195
CP,XNet_full_KFold,2.798811912536621,3.0719852447509766
CP,XNet_full_KFold,11.242603302001953,7.401724338531494
CP,XNet_full_KFold,11.467455863952637,6.841726779937744
CP,XNet_full_KFold,4.490763187408447,4.491761207580566
CP,XNet_full_KFold,13.64173412322998,8.96608829498291
CP,XNet_full_KFold,11.175149917602539,8.951638221740723
CP,XNet_full_KFold,11.228464126586914,8.940764427185059
CP,XNet_full_KFold,5.148421764373779,7.786324977874756
CP,XNet_full_KFold,7.922138214111328,7.707963943481445
CP,XNet_full_KFold,4.6323628425598145,5.61907958984375
CP,XNet_full_KFold,5.006476402282715,4.582220077514648
CP,XNet_full_KFold,4.811648368835449,4.3591814041137695
CP,XNet_full_KFold,5.4959821701049805,5.072674751281738
CP,XNet_full_KFold,2.5186028480529785,2.814976215362549
CP,XNet_full_KFold,4.074594020843506,4.672147274017334
CP,XNet_full_KFold,2.5744168758392334,2.5430972576141357
CP,XNet_full_KFold,6.2657999992370605,6.4026384353637695
CP,XNet_full_KFold,5.806473255157471,6.052548408508301
CP,XNet_full_KFold,7.385197639465332,6.761568069458008
CP,XNet_full_KFold,5.899621486663818,6.563735008239746
CP,XNet_full_KFold,3.040877103805542,3.036482095718384
CP,XNet_full_KFold,2.708648681640625,2.686429262161255
CP,XNet_full_KFold,2.183589458465576,2.825782060623169
CP,XNet_full_KFold,4.871027946472168,5.936604022979736
CP,XNet_full_KFold,5.561901092529297,5.406543254852295
CP,XNet_full_KFold,4.623732089996338,4.620261192321777
CP,XNet_full_KFold,3.6582486629486084,3.5232887268066406
CP,XNet_full_KFold,9.586971282958984,8.410926818847656
CP,XNet_full_KFold,6.117697238922119,8.894295692443848
CP,XNet_full_KFold,7.804520606994629,8.175882339477539
CP,XNet_full_KFold,4.201980113983154,5.079423904418945
CP,XNet_full_KFold,4.278554916381836,5.014346599578857
CP,XNet_full_KFold,4.6632080078125,4.5731329917907715
CP,XNet_full_KFold,1.6904869079589844,1.657682180404663
CP,XNet_full_KFold,5.003295421600342,5.064517974853516
CP,XNet_full_KFold,6.002912521362305,5.707851886749268
CP,XNet_full_KFold,5.517078399658203,5.503828048706055
CP,XNet_full_KFold,4.7263712882995605,4.504115104675293
CP,XNet_full_KFold,4.857595443725586,5.897170066833496
CP,XNet_full_KFold,2.2635550498962402,2.2703356742858887
CP,XNet_full_KFold,7.275292873382568,6.99968957901001
CP,XNet_full_KFold,7.0614471435546875,8.201745986938477
CP,XNet_full_KFold,3.748615264892578,4.118512153625488
CP,XNet_full_KFold,4.685130596160889,4.648181915283203
CP,XNet_full_KFold,7.774421691894531,8.567051887512207
CP,XNet_full_KFold,3.313307762145996,3.4838390350341797
CP,XNet_full_KFold,6.779123783111572,8.79619026184082
CP,XNet_full_KFold,7.4253621101379395,7.59943962097168
CP,XNet_full_KFold,3.9014573097229004,3.1860709190368652
CP,XNet_full_KFold,8.8544340133667,8.30935287475586
CP,XNet_full_KFold,6.632659435272217,7.116264343261719
CP,XNet_full_KFold,6.422165393829346,7.064455986022949
CP,XNet_full_KFold,5.5360426902771,7.147984027862549
CP,XNet_full_KFold,6.765042781829834,8.022146224975586
CP,XNet_full_KFold,2.7072982788085938,2.9018394947052
CP,XNet_full_KFold,12.847453117370605,13.568052291870117
CP,XNet_full_KFold,11.501503944396973,11.6383056640625
CP,XNet_full_KFold,9.346861839294434,9.751348495483398
CP,XNet_full_KFold,9.562553405761719,14.091012001037598
CP,XNet_full_KFold,16.578187942504883,13.13974380493164
CP,XNet_full_KFold,9.902765274047852,5.106869697570801
CP,XNet_full_KFold,10.097536087036133,8.165700912475586
CP,XNet_full_KFold,8.133569717407227,3.990170478820801
CP,XNet_full_KFold,4.71060037612915,3.9970543384552
CP,XNet_full_KFold,4.660370349884033,8.273842811584473
CP,XNet_full_KFold,10.852890968322754,10.764575958251953
CP,XNet_full_KFold,10.530471801757812,8.608428001403809
CP,XNet_full_KFold,9.042283058166504,10.347320556640625
CP,XNet_full_KFold,9.2609281539917,10.86251163482666
CP,XNet_full_KFold,7.938423156738281,8.171457290649414
CP,XNet_full_KFold,7.958123683929443,7.811370849609375
CP,XNet_full_KFold,4.811975955963135,4.998344898223877
CP,XNet_full_KFold,2.0979220867156982,2.6581573486328125
CP,XNet_full_KFold,5.190822124481201,4.74489688873291
CP,XNet_full_KFold,5.117069244384766,5.191391468048096
CP,XNet_full_KFold,6.080742835998535,6.782433986663818
CP,XNet_full_KFold,6.353050708770752,6.240828037261963
CP,XNet_full_KFold,2.705597162246704,2.9325613975524902
CP,XNet_full_KFold,4.971290111541748,5.3282318115234375
CP,XNet_full_KFold,5.153428554534912,5.658278942108154
CP,XNet_full_KFold,4.722079753875732,5.004125118255615
CP,XNet_full_KFold,5.325788974761963,5.914148330688477
CP,XNet_full_KFold,5.3098673820495605,5.610454082489014
CP,XNet_full_KFold,5.425175189971924,5.704841136932373
CP,XNet_full_KFold,5.766645431518555,6.022280216217041
CP,XNet_full_KFold,5.542502403259277,5.68617582321167
CP,XNet_full_KFold,4.715676307678223,4.356726169586182
CP,XNet_full_KFold,2.6245973110198975,2.8346004486083984
CP,XNet_full_KFold,5.7860002517700195,6.858142375946045
CP,XNet_full_KFold,7.223354816436768,6.529825687408447
CP,XNet_full_KFold,7.538986682891846,7.3441691398620605
CP,XNet_full_KFold,3.8362739086151123,4.303658962249756
CP,XNet_full_KFold,6.639711380004883,8.5094633102417
CP,XNet_full_KFold,8.135262489318848,7.303843021392822
CP,XNet_full_KFold,8.608928680419922,7.598116397857666
CP,XNet_full_KFold,4.368763446807861,4.319156646728516
CP,XNet_full_KFold,4.255927562713623,4.838500499725342
CP,XNet_full_KFold,1.7830135822296143,2.0324032306671143
CP,XNet_full_KFold,2.3202154636383057,3.2913010120391846
CP,XNet_full_KFold,5.437476634979248,5.467286586761475
CP,XNet_full_KFold,2.724853038787842,2.4353227615356445
CP,XNet_full_KFold,2.7221336364746094,2.38706111907959
CP,XNet_full_KFold,6.34296989440918,7.015638828277588
CP,XNet_full_KFold,5.952682018280029,5.637495517730713
CP,XNet_full_KFold,6.573655128479004,5.751992702484131
CP,XNet_full_KFold,6.1573405265808105,5.7708611488342285
CP,XNet_full_KFold,5.846966743469238,6.31253719329834
CP,XNet_full_KFold,5.758376598358154,6.14087438583374
CP,XNet_full_KFold,8.834383010864258,8.990727424621582
CP,XNet_full_KFold,8.90938949584961,8.663891792297363
CP,XNet_full_KFold,4.773529052734375,4.993500709533691
CP,XNet_full_KFold,6.689376354217529,6.163815021514893
CP,XNet_full_KFold,6.782504558563232,8.125195503234863
CP,XNet_full_KFold,7.432772636413574,7.487814426422119
CP,XNet_full_KFold,8.81635856628418,7.934258937835693
CP,XNet_full_KFold,8.238356590270996,6.944686412811279
CP,XNet_full_KFold,3.0992631912231445,3.3986306190490723
CP,XNet_full_KFold,3.096384048461914,4.068666458129883
CP,XNet_full_KFold,3.8720898628234863,3.4415946006774902
CP,XNet_full_KFold,12.940777778625488,11.7623872756958
CP,XNet_full_KFold,15.28227424621582,12.13863754272461
CP,XNet_full_KFold,11.441265106201172,9.059088706970215
CP,XNet_full_KFold,11.298501968383789,12.099918365478516
CP,XNet_full_KFold,5.359466552734375,5.98180627822876
CP,XNet_full_KFold,3.6570799350738525,8.28596019744873
CP,XNet_full_KFold,16.77561378479004,12.576441764831543
CP,XNet_full_KFold,13.265846252441406,11.453089714050293
CP,XNet_full_KFold,4.433035373687744,7.732524871826172
CP,XNet_full_KFold,7.651711940765381,7.619898796081543
CP,XNet_full_KFold,4.43855094909668,7.346615314483643
CP,XNet_full_KFold,7.692826271057129,8.343388557434082
CP,XNet_full_KFold,2.9416019916534424,6.041100978851318
CP,XNet_full_KFold,3.167879104614258,6.5610504150390625
