Date,target,pred
2022-11-03,3.74861537,30.83969648151586
2022-11-03,4.685130458,30.087813796341862
2022-11-03,4.773529145,30.189935334608805
2022-11-16,7.012551963,-17.84309755996172
2022-11-16,6.936485826,-17.76046004514204
2022-11-16,6.692712603,-17.75930766702116
2022-11-16,6.689376256,-17.66152670232178
2022-11-16,7.691690092,-17.32307465163295
2022-11-16,7.77442166,-17.22734732164652
2022-11-16,10.3764658,-17.259284641057505
2022-11-16,10.2700468,-17.340553846251467
2022-11-16,3.764080749,-21.36788991808497
2022-11-16,3.765958096,-21.838602253804638
2022-11-16,3.313307795,-22.45377027307306
2022-11-16,3.225365994,-22.16939183523435
2022-11-29,6.782504718,14.34070069368692
2022-11-29,6.779123609,14.238308899402021
2022-11-29,7.425362234,13.842538972370349
2022-11-29,7.432772775,13.931440591350835
2022-11-29,6.26078705,18.893431764793988
2022-11-29,6.43966668,18.621582331713896
2022-11-29,7.34375275,14.973924864094514
2022-11-29,7.358432916,15.056951545341846
2022-11-29,3.901457377,10.617756140702838
2022-11-29,3.818504215,10.745940085809522
2022-11-29,3.54200336,9.933331025703907
2022-11-29,3.366581448,9.877793131578116
2022-12-14,5.53921984,-13.503306490361933
2022-12-14,5.533699939,-13.48585220962202
2022-12-14,6.422165559,-10.67544759108723
2022-12-14,6.5981153,-10.646097281691777
2022-12-14,5.448168805,-11.84537937260809
2022-12-14,5.536042496,-11.843020061786842
2022-12-14,6.765042953,-10.340331369501268
2022-12-14,6.765042953,-10.190754073476977
2022-12-14,3.872089847,-14.21973573491648
2022-12-14,3.862433763,-13.976698755868437
2022-12-14,2.70729826,-15.457386012809462
2022-12-14,2.798811954,-15.547289252552087
2023-01-13,12.84745318,-12.604703944647504
2023-01-13,12.94077772,-12.77172926043037
2023-01-13,14.97255333,-12.44514415271906
2023-01-13,15.28227408,-13.30998291240406
2023-01-13,11.62889458,-16.155921507890476
2023-01-13,11.85469836,-15.91815782008863
2023-01-13,11.21134007,-17.616274103875128
2023-01-13,11.44126471,-17.80736375010617
2023-01-13,11.29850205,-13.715354847011959
2023-01-13,11.50150353,-13.408180415934133
2023-01-13,9.346861909,-13.310863766015878
2023-01-13,9.562553545,-13.032478675926264
2023-01-13,11.24260347,-19.87335859542373
2023-01-13,11.46745554,-20.15909120116526
2023-01-13,5.35946659,-21.57480316806349
2023-01-13,5.585560738,-21.653092085085795
2023-03-01,5.148421938,21.01167011229483
2023-03-01,5.37226637,21.041213012903988
2023-03-01,9.042283413,20.850170942991205
2023-03-01,9.260928448,20.84317362794092
2023-03-01,7.726366136,19.86131030193939
2023-03-01,7.938423038,19.873996902839842
2023-03-01,7.692826263,20.389990289402355
2023-03-01,7.922138114,20.42812859763182
2023-03-01,7.958123502,17.09134318782582
2023-03-01,8.190470116,17.102378107538804
2023-03-01,2.941602021,17.03202837052651
2023-03-01,3.167879099,17.062423278128897
