Sample,Sub_Sample,Date_std,Lat,Lon,granule_id,granule_time,cloud_cover,has_result,download_url
142,1,2023-01-26,-20.44700333,-54.839109,G2599518289-LPCLOUD,2023-01-28T13:58:06.176000,68,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023028T134659.v2.0/HLS.S30.T21KYT.2023028T134659.v2.0.VZA.tif
142,2,2023-01-26,-20.44700333,-54.839109,G2599518289-LPCLOUD,2023-01-28T13:58:06.176000,68,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023028T134659.v2.0/HLS.S30.T21KYT.2023028T134659.v2.0.VZA.tif
143,1,2023-02-09,-20.44632067,-54.83937133,G2611126445-LPCLOUD,2023-02-12T13:58:06.555000,96,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023043T134701.v2.0/HLS.S30.T21KYT.2023043T134701.v2.0.SAA.tif
143,2,2023-02-09,-20.44632067,-54.83937133,G2611126445-LPCLOUD,2023-02-12T13:58:06.555000,96,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023043T134701.v2.0/HLS.S30.T21KYT.2023043T134701.v2.0.SAA.tif
144,1,2023-02-09,-20.44605,-54.838811,G2611126445-LPCLOUD,2023-02-12T13:58:06.555000,96,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023043T134701.v2.0/HLS.S30.T21KYT.2023043T134701.v2.0.SAA.tif
144,2,2023-02-09,-20.44605,-54.838811,G2611126445-LPCLOUD,2023-02-12T13:58:06.555000,96,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023043T134701.v2.0/HLS.S30.T21KYT.2023043T134701.v2.0.SAA.tif
145,1,2023-02-09,-20.44667067,-54.83939967,G2611126445-LPCLOUD,2023-02-12T13:58:06.555000,96,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023043T134701.v2.0/HLS.S30.T21KYT.2023043T134701.v2.0.SAA.tif
145,2,2023-02-09,-20.44667067,-54.83939967,G2611126445-LPCLOUD,2023-02-12T13:58:06.555000,96,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023043T134701.v2.0/HLS.S30.T21KYT.2023043T134701.v2.0.SAA.tif
146,1,2023-02-09,-20.447191,-54.838672,G2611126445-LPCLOUD,2023-02-12T13:58:06.555000,96,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023043T134701.v2.0/HLS.S30.T21KYT.2023043T134701.v2.0.SAA.tif
146,2,2023-02-09,-20.447191,-54.838672,G2611126445-LPCLOUD,2023-02-12T13:58:06.555000,96,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023043T134701.v2.0/HLS.S30.T21KYT.2023043T134701.v2.0.SAA.tif
147,1,2023-02-09,-20.446287,-54.83936433,G2611126445-LPCLOUD,2023-02-12T13:58:06.555000,96,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023043T134701.v2.0/HLS.S30.T21KYT.2023043T134701.v2.0.SAA.tif
147,2,2023-02-09,-20.446287,-54.83936433,G2611126445-LPCLOUD,2023-02-12T13:58:06.555000,96,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023043T134701.v2.0/HLS.S30.T21KYT.2023043T134701.v2.0.SAA.tif
148,1,2023-02-09,-20.446057,-54.838828,G2611126445-LPCLOUD,2023-02-12T13:58:06.555000,96,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023043T134701.v2.0/HLS.S30.T21KYT.2023043T134701.v2.0.SAA.tif
148,2,2023-02-09,-20.446057,-54.838828,G2611126445-LPCLOUD,2023-02-12T13:58:06.555000,96,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023043T134701.v2.0/HLS.S30.T21KYT.2023043T134701.v2.0.SAA.tif
149,1,2023-02-09,-20.447006,-54.839176,G2611126445-LPCLOUD,2023-02-12T13:58:06.555000,96,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023043T134701.v2.0/HLS.S30.T21KYT.2023043T134701.v2.0.SAA.tif
149,2,2023-02-09,-20.447006,-54.839176,G2611126445-LPCLOUD,2023-02-12T13:58:06.555000,96,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023043T134701.v2.0/HLS.S30.T21KYT.2023043T134701.v2.0.SAA.tif
150,1,2023-02-09,-20.446971,-54.83910367,G2611126445-LPCLOUD,2023-02-12T13:58:06.555000,96,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023043T134701.v2.0/HLS.S30.T21KYT.2023043T134701.v2.0.SAA.tif
150,2,2023-02-09,-20.446971,-54.83910367,G2611126445-LPCLOUD,2023-02-12T13:58:06.555000,96,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023043T134701.v2.0/HLS.S30.T21KYT.2023043T134701.v2.0.SAA.tif
151,1,2023-03-01,-20.44679533,-54.838468,G2623429779-LPCLOUD,2023-02-27T13:58:09.239000,14,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023058T134709.v2.0/HLS.S30.T21KYT.2023058T134709.v2.0.B02.tif
151,2,2023-03-01,-20.44679533,-54.838468,G2623429779-LPCLOUD,2023-02-27T13:58:09.239000,14,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023058T134709.v2.0/HLS.S30.T21KYT.2023058T134709.v2.0.B02.tif
152,1,2023-03-01,-20.447019,-54.838597,G2623429779-LPCLOUD,2023-02-27T13:58:09.239000,14,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023058T134709.v2.0/HLS.S30.T21KYT.2023058T134709.v2.0.B02.tif
152,2,2023-03-01,-20.447019,-54.838597,G2623429779-LPCLOUD,2023-02-27T13:58:09.239000,14,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023058T134709.v2.0/HLS.S30.T21KYT.2023058T134709.v2.0.B02.tif
153,1,2023-03-01,-20.44614833,-54.83859867,G2623429779-LPCLOUD,2023-02-27T13:58:09.239000,14,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023058T134709.v2.0/HLS.S30.T21KYT.2023058T134709.v2.0.B02.tif
153,2,2023-03-01,-20.44614833,-54.83859867,G2623429779-LPCLOUD,2023-02-27T13:58:09.239000,14,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023058T134709.v2.0/HLS.S30.T21KYT.2023058T134709.v2.0.B02.tif
154,1,2023-03-01,-20.44636533,-54.838516,G2623429779-LPCLOUD,2023-02-27T13:58:09.239000,14,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023058T134709.v2.0/HLS.S30.T21KYT.2023058T134709.v2.0.B02.tif
154,2,2023-03-01,-20.44636533,-54.838516,G2623429779-LPCLOUD,2023-02-27T13:58:09.239000,14,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023058T134709.v2.0/HLS.S30.T21KYT.2023058T134709.v2.0.B02.tif
155,1,2023-03-01,-20.44693667,-54.83931067,G2623429779-LPCLOUD,2023-02-27T13:58:09.239000,14,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023058T134709.v2.0/HLS.S30.T21KYT.2023058T134709.v2.0.B02.tif
155,2,2023-03-01,-20.44693667,-54.83931067,G2623429779-LPCLOUD,2023-02-27T13:58:09.239000,14,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023058T134709.v2.0/HLS.S30.T21KYT.2023058T134709.v2.0.B02.tif
156,1,2023-03-01,-20.446972,-54.83916767,G2623429779-LPCLOUD,2023-02-27T13:58:09.239000,14,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023058T134709.v2.0/HLS.S30.T21KYT.2023058T134709.v2.0.B02.tif
156,2,2023-03-01,-20.446972,-54.83916767,G2623429779-LPCLOUD,2023-02-27T13:58:09.239000,14,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023058T134709.v2.0/HLS.S30.T21KYT.2023058T134709.v2.0.B02.tif
