Date,DOY,Sample,Sub-Sample,Lat,Long_,Sample_type,Animals,DM,MM,Biomass,NDF,ADF,CP,TDN_based_ADF,TDN_based_NDF,Satellite_Images_Dates,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,NDWI,EVI,LAI,DVI,GCI,GEMI,SAVI,TEMP_MAX,TEMP_MIN,RAD_SOL,RAIN,WIND_SPD,EVAPOT,PRES_ATM,HUM_REL,TP_SFC_AVG,Wind_Dir,Dew_Point,Radiative_Dif_AVG,Radiative_Direct_AVG,PPFD,Longwave_Rad_AVG
2022-07-06,187,6,2,-20.44631867,-54.83876433,Q3,1,55.89626885,7.918540767,2878.666667,71.04589458,48.45941248,5.495982242,51.15011768,54.15675737,2022-07-02,1314.0,1451.0,1672.0,1983.0,2391.0,2897.0,3041.0,3083.0,3147.0,3184.0,3344.0,2833.0,0.21713383339913148,-0.030349714989986135,0.15412897512638576,0.4396386320072637,1100.0,0.8438995215311005,-1208778.7864584832,0.3256686075199842,30.7,19.2,16.17,0.0,21.8,4.96,1014.941667,47.45833333,23.18782604166667,119.91717071527772,8.58402777777778,160.6174160877295,7.444172718405275,358.8375035782738,344.2124872222221
2022-07-06,187,7,1,-20.446936,-54.83930267,S1,0,56.28942269,5.652151576,8023.333333,84.49138947,63.13250333,2.184244027,39.71977991,48.54864145,2022-07-02,1355.0,1500.0,1809.0,2026.0,2431.0,3068.0,3307.0,3374.0,3570.0,3322.0,3452.0,2703.0,0.24962962962962962,0.016804329250925662,0.1847952446754842,0.5505891952359018,1348.0,0.865118850193477,-1815585.9563192322,0.3744097768725118,30.7,19.2,16.17,0.0,21.8,4.95,1014.941667,47.45833333,23.18782604166667,119.91717071527772,8.58402777777778,160.6174160877295,7.444172718405275,358.8375035782738,344.2124872222221
2022-07-06,187,7,2,-20.446936,-54.83930267,S1,0,56.20954972,5.528057618,8023.333333,83.34108473,62.84703114,2.097922179,39.94216274,49.02843356,2022-07-02,1355.0,1500.0,1809.0,2026.0,2431.0,3068.0,3307.0,3374.0,3570.0,3322.0,3452.0,2703.0,0.24962962962962962,0.016804329250925662,0.1847952446754842,0.5505891952359018,1348.0,0.865118850193477,-1815585.9563192322,0.3744097768725118,30.7,19.2,16.17,0.0,21.8,4.95,1014.941667,47.45833333,23.18782604166667,119.91717071527772,8.58402777777778,160.6174160877295,7.444172718405275,358.8375035782738,344.2124872222221
2022-07-06,187,8,1,-20.447077,-54.83926867,S2,0,48.88833851,6.720742792,12785.66667,83.16586848,56.36705207,2.51860294,44.99006643,49.10151626,2022-07-02,1367.0,1529.0,1829.0,2068.0,2449.0,3054.0,3331.0,3366.0,3564.0,3348.0,3499.0,2710.0,0.2388663967611336,0.009202888291094436,0.17703991445344042,0.5225304104925474,1298.0,0.8403499179879717,-1683349.1834539694,0.358266629864753,30.7,19.2,16.17,0.0,21.8,4.95,1014.941667,47.45833333,23.18782604166667,119.91717071527772,8.58402777777778,160.6174160877295,7.444172718405275,358.8375035782738,344.2124872222221
2022-07-06,187,8,2,-20.447077,-54.83926867,S2,0,48.73622966,7.07906599,12785.66667,79.37613687,55.53414403,2.517344268,45.6389018,50.68221331,2022-07-02,1367.0,1529.0,1829.0,2068.0,2449.0,3054.0,3331.0,3366.0,3564.0,3348.0,3499.0,2710.0,0.2388663967611336,0.009202888291094436,0.17703991445344042,0.5225304104925474,1298.0,0.8403499179879717,-1683349.1834539694,0.358266629864753,30.7,19.2,16.17,0.0,21.8,4.95,1014.941667,47.45833333,23.18782604166667,119.91717071527772,8.58402777777778,160.6174160877295,7.444172718405275,358.8375035782738,344.2124872222221
2022-07-21,202,9,1,-20.44655467,-54.83886967,Q3,1,53.49516525,6.749150453,2889.666667,73.99008362,49.82707801,4.0750374,50.08470623,52.92873612,2022-07-07,1319.0,1353.0,1639.0,2048.0,2432.0,2903.0,3072.0,3049.0,3165.0,3270.0,3269.0,2764.0,0.19639003335295271,-0.01616412806963009,0.13930483962547732,0.3860049097649769,1001.0,0.8602806589383771,-1000899.9193734288,0.29455615497793036,29.8,18.2,16.33,0.0,19.6,4.84,1015.320833,41.75,25.075837569444456,85.6667616097222,8.846527777777773,196.51151854977056,11.336125133079872,398.8596708411623,356.25371319444463
2022-07-21,202,9,2,-20.44655467,-54.83886967,Q3,1,53.96302512,6.759126118,2889.666667,73.15397033,47.40110581,3.905531235,51.97453858,53.27747898,2022-07-07,1319.0,1353.0,1639.0,2048.0,2432.0,2903.0,3072.0,3049.0,3165.0,3270.0,3269.0,2764.0,0.19639003335295271,-0.01616412806963009,0.13930483962547732,0.3860049097649769,1001.0,0.8602806589383771,-1000899.9193734288,0.29455615497793036,29.8,18.2,16.33,0.0,19.6,4.84,1015.320833,41.75,25.075837569444456,85.6667616097222,8.846527777777773,196.51151854977056,11.336125133079872,398.8596708411623,356.25371319444463
2022-07-21,202,10,1,-20.44708367,-54.83894367,Q1,1,56.72280841,6.919964488,1721.666667,75.49874531,49.37734223,4.748523275,50.4350504,52.29947333,2022-07-07,1360.0,1431.0,1731.0,2081.0,2600.0,3140.0,3274.0,3368.0,3507.0,3370.0,3480.0,2849.0,0.23619012662873923,0.0038643194504079004,0.17522219317736243,0.5159538949156972,1287.0,0.9456961294049682,-1654928.2196731581,0.3542526837324525,29.8,18.2,16.33,0.0,19.6,4.84,1015.320833,41.75,25.075837569444456,85.6667616097222,8.846527777777773,196.51151854977056,11.336125133079872,398.8596708411623,356.25371319444463
2022-07-21,202,10,2,-20.44708367,-54.83894367,Q1,1,56.65529322,6.740352058,1721.666667,77.67396025,49.55528108,4.49175319,50.29643604,51.39219118,2022-07-07,1360.0,1431.0,1731.0,2081.0,2600.0,3140.0,3274.0,3368.0,3507.0,3370.0,3480.0,2849.0,0.23619012662873923,0.0038643194504079004,0.17522219317736243,0.5159538949156972,1287.0,0.9456961294049682,-1654928.2196731581,0.3542526837324525,29.8,18.2,16.33,0.0,19.6,4.84,1015.320833,41.75,25.075837569444456,85.6667616097222,8.846527777777773,196.51151854977056,11.336125133079872,398.8596708411623,356.25371319444463
2022-07-21,202,11,1,-20.447259,-54.83877367,Q2,1,52.85276934,6.044359258,2818.666667,77.47962285,49.94794796,5.190822256,49.99054854,51.47324931,2022-07-07,1350.0,1398.0,1691.0,2057.0,2461.0,3079.0,3293.0,3447.0,3333.0,3348.0,3406.0,2838.0,0.25254360465116277,-0.010832467725181778,0.18902511994255813,0.5658928839521753,1390.0,1.0384387936132464,-1930532.6886187089,0.3787809973657916,29.8,18.2,16.33,0.0,19.6,4.84,1015.320833,41.75,25.075837569444456,85.6667616097222,8.846527777777773,196.51151854977056,11.336125133079872,398.8596708411623,356.25371319444463
2022-07-21,202,11,2,-20.447259,-54.83904833,Q2,1,52.63304112,5.92934517,2818.666667,80.59877031,52.13135118,5.117069323,48.28967743,50.1722529,2022-07-07,1365.0,2120.0,2394.0,2381.0,2508.0,2931.0,3037.0,3109.0,3197.0,3396.0,3281.0,2812.0,0.13260473588342442,-0.012966965112689102,0.09668816473113252,0.23181777999723746,728.0,0.2986633249791144,-529205.9539032849,0.19888899007376376,29.8,18.2,16.33,0.0,19.6,4.84,1015.320833,41.75,25.075837569444456,85.6667616097222,8.846527777777773,196.51151854977056,11.336125133079872,398.8596708411623,356.25371319444463
2022-07-21,202,12,1,-20.44615,-54.83900633,Q4,1,59.77766619,7.775754157,4066.0,69.81946382,48.24685287,3.812609284,51.31570161,54.66830164,2022-07-07,1303.0,1376.0,1648.0,2022.0,2404.0,2958.0,3114.0,3140.0,3216.0,3249.0,3316.0,2756.0,0.21658271987601704,-0.015309246785058175,0.1553399137432751,0.4440198079231693,1118.0,0.9053398058252426,-1248683.1403969412,0.32484261501210654,29.8,18.2,16.33,0.0,19.6,4.84,1015.320833,41.75,25.075837569444456,85.6667616097222,8.846527777777773,196.51151854977056,11.336125133079872,398.8596708411623,356.25371319444463
2022-07-21,202,12,2,-20.44615,-54.83900633,Q4,1,60.00764057,8.128851126,4066.0,72.59336132,50.039276,4.074594162,49.91940399,53.51130899,2022-07-07,1303.0,1376.0,1648.0,2022.0,2404.0,2958.0,3114.0,3140.0,3216.0,3249.0,3316.0,2756.0,0.21658271987601704,-0.015309246785058175,0.1553399137432751,0.4440198079231693,1118.0,0.9053398058252426,-1248683.1403969412,0.32484261501210654,29.8,18.2,16.33,0.0,19.6,4.84,1015.320833,41.75,25.075837569444456,85.6667616097222,8.846527777777773,196.51151854977056,11.336125133079872,398.8596708411623,356.25371319444463
2022-07-21,202,13,1,-20.446899,-54.83944133,S1,0,58.27393521,6.414654048,6032.0,80.71713068,51.50126436,2.247466863,48.78051506,50.12288479,2022-07-07,1330.0,1382.0,1680.0,1965.0,2437.0,3069.0,3290.0,3291.0,3525.0,3354.0,3447.0,2716.0,0.2522831050228311,0.011187607573149742,0.1840950741378353,0.5480559782306881,1326.0,0.9589285714285714,-1756780.9427319784,0.3783886616569961,29.8,18.2,16.33,0.0,19.6,4.83,1015.320833,41.75,25.075837569444456,85.6667616097222,8.846527777777773,196.51151854977056,11.336125133079872,398.8596708411623,356.25371319444463
2022-07-21,202,13,2,-20.446899,-54.83944133,S1,0,58.06282497,6.674819054,6032.0,80.86697914,51.13830261,2.420348929,49.06326227,50.060383,2022-07-07,1330.0,1382.0,1680.0,1965.0,2437.0,3069.0,3290.0,3291.0,3525.0,3354.0,3447.0,2716.0,0.2522831050228311,0.011187607573149742,0.1840950741378353,0.5480559782306881,1326.0,0.9589285714285714,-1756780.9427319784,0.3783886616569961,29.8,18.2,16.33,0.0,19.6,4.83,1015.320833,41.75,25.075837569444456,85.6667616097222,8.846527777777773,196.51151854977056,11.336125133079872,398.8596708411623,356.25371319444463
2022-07-21,202,14,1,-20.44713633,-54.83906267,S2,0,48.80615434,6.823481851,11869.66667,82.47983073,60.55116009,2.919129951,41.73064629,49.3876626,2022-07-07,1366.0,1698.0,2006.0,2180.0,2590.0,3123.0,3277.0,3635.0,3443.0,3396.0,3437.0,2821.0,0.25021496130696474,0.0008720930232558139,0.19279694705040548,0.579539354428367,1455.0,0.8120638085742771,-2115386.175276928,0.3752901728140315,29.8,18.2,16.33,0.0,19.6,4.84,1015.320833,41.75,25.075837569444456,85.6667616097222,8.846527777777773,196.51151854977056,11.336125133079872,398.8596708411623,356.25371319444463
2022-07-21,202,14,2,-20.44713633,-54.83906267,S2,0,48.73572336,7.520405418,11869.66667,81.46453024,61.2841071,2.574416975,41.15968057,49.81114444,2022-07-07,1366.0,1698.0,2006.0,2180.0,2590.0,3123.0,3277.0,3635.0,3443.0,3396.0,3437.0,2821.0,0.25021496130696474,0.0008720930232558139,0.19279694705040548,0.579539354428367,1455.0,0.8120638085742771,-2115386.175276928,0.3752901728140315,29.8,18.2,16.33,0.0,19.6,4.84,1015.320833,41.75,25.075837569444456,85.6667616097222,8.846527777777773,196.51151854977056,11.336125133079872,398.8596708411623,356.25371319444463
2022-05-05,125,15,1,-20.44708767,-54.83857533,Q1,1,26.6373639,7.736334329,4217.0,70.39344939,38.165887,7.383236857,59.16877402,54.42889226,2022-04-28,1312.0,1339.0,1762.0,1507.0,2315.0,4066.0,4362.0,4333.0,4461.0,4245.0,2945.0,2044.0,0.4839041095890411,0.20469889278963002,0.3935977002529276,1.3060364795150923,2826.0,1.4591373439273552,-7982764.445168112,0.7257940244842052,31.8,22.7,17.25,0.0,14.5,4.48,1014.441667,55.70833333,17.39509201388888,184.64011540277772,13.40694444444444,83.35255690060406,172.29668451737672,334.03221646603583,340.90736451388904
2022-05-05,125,15,2,-20.44708767,-54.83857533,Q1,1,26.72103114,7.756336106,4217.0,70.88670362,44.41782413,7.474862505,54.298515,54.22315592,2022-04-28,1312.0,1339.0,1762.0,1507.0,2315.0,4066.0,4362.0,4333.0,4461.0,4245.0,2945.0,2044.0,0.4839041095890411,0.20469889278963002,0.3935977002529276,1.3060364795150923,2826.0,1.4591373439273552,-7982764.445168112,0.7257940244842052,31.8,22.7,17.25,0.0,14.5,4.48,1014.441667,55.70833333,17.39509201388888,184.64011540277772,13.40694444444444,83.35255690060406,172.29668451737672,334.03221646603583,340.90736451388904
2022-05-05,125,16,1,-20.44655833,-54.83967167,G4,1,29.87059401,6.031314774,5070.666667,70.5545163,38.4266359,6.853040883,58.96565064,54.36171125,2022-04-28,1285.0,1332.0,1739.0,1545.0,2345.0,3987.0,4313.0,4327.0,4346.0,4190.0,3031.0,2125.0,0.47377384196185285,0.17825674393384844,0.3856390352093152,1.2772420293873021,2782.0,1.4882116158711902,-7736081.181775502,0.7106002554278417,31.8,22.7,17.25,0.0,14.5,4.48,1014.441667,55.70833333,17.39509201388888,184.64011540277772,13.40694444444444,83.35255690060406,172.29668451737672,334.03221646603583,340.90736451388904
2022-05-05,125,16,2,-20.44655833,-54.83967167,G4,1,29.85261164,5.702388525,5070.666667,71.3857268,37.93291285,6.511340686,59.35026089,54.01501335,2022-04-28,1285.0,1332.0,1739.0,1545.0,2345.0,3987.0,4313.0,4327.0,4346.0,4190.0,3031.0,2125.0,0.47377384196185285,0.17825674393384844,0.3856390352093152,1.2772420293873021,2782.0,1.4882116158711902,-7736081.181775502,0.7106002554278417,31.8,22.7,17.25,0.0,14.5,4.48,1014.441667,55.70833333,17.39509201388888,184.64011540277772,13.40694444444444,83.35255690060406,172.29668451737672,334.03221646603583,340.90736451388904
2022-05-05,125,17,1,-20.44616533,-54.83883633,G2,1,31.96522784,7.372129712,4203.333333,70.0703132,37.76929768,6.265799839,59.47771711,54.56367236,2022-04-28,1275.0,1350.0,1718.0,1603.0,2354.0,3732.0,3988.0,3881.0,4070.0,4216.0,2962.0,2134.0,0.4153902261123268,0.15756541524459614,0.32123960695389264,1.0442448979591834,2278.0,1.259022118742724,-5186531.070118906,0.6230285349621661,31.8,22.7,17.25,0.0,14.5,4.48,1014.441667,55.70833333,17.39509201388888,184.64011540277772,13.40694444444444,83.35255690060406,172.29668451737672,334.03221646603583,340.90736451388904
2022-05-05,125,17,2,-20.44616533,-54.83883633,G2,1,31.99208145,7.155814432,4203.333333,69.10915067,44.20017765,6.268929609,54.46806161,54.96457326,2022-04-28,1275.0,1350.0,1718.0,1603.0,2354.0,3732.0,3988.0,3881.0,4070.0,4216.0,2962.0,2134.0,0.4153902261123268,0.15756541524459614,0.32123960695389264,1.0442448979591834,2278.0,1.259022118742724,-5186531.070118906,0.6230285349621661,31.8,22.7,17.25,0.0,14.5,4.48,1014.441667,55.70833333,17.39509201388888,184.64011540277772,13.40694444444444,83.35255690060406,172.29668451737672,334.03221646603583,340.90736451388904
2022-05-05,125,18,1,-20.44645667,-54.839142,Q3,1,33.7331247,6.54754699,2400.333333,72.5443618,43.60694009,6.080742916,54.93019367,53.53174669,2022-04-28,1288.0,1342.0,1702.0,1642.0,2369.0,3667.0,3883.0,3720.0,3970.0,4074.0,2985.0,2169.0,0.3875419619544946,0.14162473040977713,0.2941542851965936,0.9462502038412756,2078.0,1.1856639247943597,-4315601.543476256,0.5812587412587412,31.8,22.7,17.25,0.0,14.5,4.48,1014.441667,55.70833333,17.39509201388888,184.64011540277772,13.40694444444444,83.35255690060406,172.29668451737672,334.03221646603583,340.90736451388904
2022-05-05,125,18,2,-20.44645667,-54.839142,Q3,1,33.74194815,6.198761719,2400.333333,71.31102641,44.64598483,6.074668248,54.12077782,54.04617088,2022-04-28,1288.0,1342.0,1702.0,1642.0,2369.0,3667.0,3883.0,3720.0,3970.0,4074.0,2985.0,2169.0,0.3875419619544946,0.14162473040977713,0.2941542851965936,0.9462502038412756,2078.0,1.1856639247943597,-4315601.543476256,0.5812587412587412,31.8,22.7,17.25,0.0,14.5,4.48,1014.441667,55.70833333,17.39509201388888,184.64011540277772,13.40694444444444,83.35255690060406,172.29668451737672,334.03221646603583,340.90736451388904
2022-05-05,125,19,1,-20.44632333,-54.839544,Q4,1,32.18623157,9.839585034,2806.666667,67.38565337,44.74052166,5.806473042,54.04713363,55.68344398,2022-04-28,1275.0,1368.0,1733.0,1621.0,2342.0,3784.0,4058.0,3914.0,4143.0,4001.0,2985.0,2117.0,0.41427280939476063,0.16245791245791247,0.3219709734672328,1.0468909820044483,2293.0,1.2585112521638777,-5255079.235805627,0.6213530846355343,31.8,22.7,17.25,0.0,14.5,4.48,1014.441667,55.70833333,17.39509201388888,184.64011540277772,13.40694444444444,83.35255690060406,172.29668451737672,334.03221646603583,340.90736451388904
2022-05-05,125,19,2,-20.44632333,-54.839544,Q4,1,32.26449864,9.583411507,2806.666667,71.01546289,48.11202444,5.715641212,51.42073296,54.16945043,2022-04-28,1275.0,1368.0,1733.0,1621.0,2342.0,3784.0,4058.0,3914.0,4143.0,4001.0,2985.0,2117.0,0.41427280939476063,0.16245791245791247,0.3219709734672328,1.0468909820044483,2293.0,1.2585112521638777,-5255079.235805627,0.6213530846355343,31.8,22.7,17.25,0.0,14.5,4.48,1014.441667,55.70833333,17.39509201388888,184.64011540277772,13.40694444444444,83.35255690060406,172.29668451737672,334.03221646603583,340.90736451388904
2022-05-05,125,20,1,-20.44663067,-54.83930467,G3,1,32.01277885,6.144177069,3594.666667,67.39216578,41.60531701,7.385197402,56.48945805,55.68072765,2022-04-28,1296.0,1357.0,1744.0,1572.0,2355.0,3808.0,4079.0,4098.0,4167.0,4110.0,2973.0,2147.0,0.4455026455026455,0.1672268907563025,0.3533697428206907,1.1604917295252588,2526.0,1.3497706422018347,-6377585.530305956,0.6681950445287012,31.8,22.7,17.25,0.0,14.5,4.48,1014.441667,55.70833333,17.39509201388888,184.64011540277772,13.40694444444444,83.35255690060406,172.29668451737672,334.03221646603583,340.90736451388904
2022-05-05,125,20,2,-20.44663067,-54.83930467,G3,1,31.95128607,6.134830273,3594.666667,69.94697723,45.86305732,7.385197402,53.17267835,54.6151158,2022-04-28,1296.0,1357.0,1744.0,1572.0,2355.0,3808.0,4079.0,4098.0,4167.0,4110.0,2973.0,2147.0,0.4455026455026455,0.1672268907563025,0.3533697428206907,1.1604917295252588,2526.0,1.3497706422018347,-6377585.530305956,0.6681950445287012,31.8,22.7,17.25,0.0,14.5,4.48,1014.441667,55.70833333,17.39509201388888,184.64011540277772,13.40694444444444,83.35255690060406,172.29668451737672,334.03221646603583,340.90736451388904
2022-05-05,125,21,1,-20.44637233,-54.83855567,Q2,1,30.84579988,6.581710821,4370.333333,66.66176487,38.72731102,5.899621568,58.73142471,55.98537787,2022-04-28,1277.0,1364.0,1744.0,1600.0,2374.0,3942.0,4224.0,4001.0,4374.0,4499.0,2937.0,2065.0,0.428673451169434,0.19655313910545752,0.3364441455075388,1.0992549184462752,2401.0,1.294151376146789,-5761883.577289193,0.6429527805052219,31.8,22.7,17.25,0.0,14.5,4.48,1014.441667,55.70833333,17.39509201388888,184.64011540277772,13.40694444444444,83.35255690060406,172.29668451737672,334.03221646603583,340.90736451388904
2022-05-05,125,21,2,-20.44637233,-54.83855567,Q2,1,30.81806672,6.148977239,4370.333333,66.89455199,36.71687684,5.887857617,60.29755294,55.88828237,2022-04-28,1277.0,1364.0,1744.0,1600.0,2374.0,3942.0,4224.0,4001.0,4374.0,4499.0,2937.0,2065.0,0.428673451169434,0.19655313910545752,0.3364441455075388,1.0992549184462752,2401.0,1.294151376146789,-5761883.577289193,0.6429527805052219,31.8,22.7,17.25,0.0,14.5,4.48,1014.441667,55.70833333,17.39509201388888,184.64011540277772,13.40694444444444,83.35255690060406,172.29668451737672,334.03221646603583,340.90736451388904
2022-05-05,125,22,1,-20.44706367,-54.838707,G1,1,30.44564741,3.391927289,3583.333333,72.19112643,38.94466164,6.353050887,58.56210858,53.67908117,2022-04-28,1316.0,1347.0,1765.0,1521.0,2330.0,4085.0,4433.0,4269.0,4490.0,4218.0,2964.0,2059.0,0.47461139896373056,0.204722296753421,0.3833833722111231,1.2690810406598434,2748.0,1.4186968838526912,-7548102.085158183,0.7118556255936448,31.8,22.7,17.25,0.0,14.5,4.48,1014.441667,55.70833333,17.39509201388888,184.64011540277772,13.40694444444444,83.35255690060406,172.29668451737672,334.03221646603583,340.90736451388904
2022-05-05,125,22,2,-20.44706367,-54.838707,G1,1,30.52230804,3.332658019,3583.333333,69.5439803,43.25782425,6.353050887,55.20215491,54.78320581,2022-04-28,1316.0,1347.0,1765.0,1521.0,2330.0,4085.0,4433.0,4269.0,4490.0,4218.0,2964.0,2059.0,0.47461139896373056,0.204722296753421,0.3833833722111231,1.2690810406598434,2748.0,1.4186968838526912,-7548102.085158183,0.7118556255936448,31.8,22.7,17.25,0.0,14.5,4.48,1014.441667,55.70833333,17.39509201388888,184.64011540277772,13.40694444444444,83.35255690060406,172.29668451737672,334.03221646603583,340.90736451388904
2022-05-05,125,23,1,-20.44710133,-54.83922433,S1,0,35.87892958,6.656656591,13516.66667,79.16000075,47.01497535,3.040877175,52.27533421,50.77236369,2022-04-28,1339.0,1355.0,1682.0,1647.0,2120.0,3524.0,3934.0,3940.0,4030.0,4020.0,3007.0,2177.0,0.4104170395561124,0.14537444933920704,0.32038026468747205,1.0411357976392739,2293.0,1.3424494649227112,-5255083.656423923,0.6155704697986577,31.8,22.7,17.25,0.0,14.5,4.48,1014.441667,55.70833333,17.39509201388888,184.64011540277772,13.40694444444444,83.35255690060406,172.29668451737672,334.03221646603583,340.90736451388904
2022-05-05,125,23,2,-20.44710133,-54.83922433,S1,0,35.9883822,6.596763291,13516.66667,78.8677048,49.89717738,3.04694679,50.03009882,50.89428033,2022-04-28,1339.0,1355.0,1682.0,1647.0,2120.0,3524.0,3934.0,3940.0,4030.0,4020.0,3007.0,2177.0,0.4104170395561124,0.14537444933920704,0.32038026468747205,1.0411357976392739,2293.0,1.3424494649227112,-5255083.656423923,0.6155704697986577,31.8,22.7,17.25,0.0,14.5,4.48,1014.441667,55.70833333,17.39509201388888,184.64011540277772,13.40694444444444,83.35255690060406,172.29668451737672,334.03221646603583,340.90736451388904
2022-05-05,125,24,1,-20.446902,-54.83930767,S2,0,38.79572779,6.107941385,13419.33333,78.41779853,52.56531584,2.534837219,47.95161896,51.08193623,2022-04-28,1316.0,1294.0,1666.0,1485.0,2266.0,3746.0,4076.0,3929.0,4283.0,4087.0,2866.0,2012.0,0.4514222386405615,0.19820953979577563,0.3492825701709255,1.1457043388784083,2444.0,1.3583433373349338,-5970138.562321046,0.6770708283313326,31.8,22.7,17.25,0.0,14.5,4.48,1014.441667,55.70833333,17.39509201388888,184.64011540277772,13.40694444444444,83.35255690060406,172.29668451737672,334.03221646603583,340.90736451388904
2022-05-05,125,24,2,-20.446902,-54.83930767,S2,0,38.87940359,6.149545419,13419.33333,76.90132296,52.44989249,2.705597211,48.04153375,51.71445819,2022-04-28,1316.0,1294.0,1666.0,1485.0,2266.0,3746.0,4076.0,3929.0,4283.0,4087.0,2866.0,2012.0,0.4514222386405615,0.19820953979577563,0.3492825701709255,1.1457043388784083,2444.0,1.3583433373349338,-5970138.562321046,0.6770708283313326,31.8,22.7,17.25,0.0,14.5,4.48,1014.441667,55.70833333,17.39509201388888,184.64011540277772,13.40694444444444,83.35255690060406,172.29668451737672,334.03221646603583,340.90736451388904
2022-06-02,153,25,1,-20.44697833,-54.83885933,Q1,1,36.2722873,9.516495151,3292.333333,72.97845899,47.16080611,4.971290278,52.16173204,53.35068476,2022-05-28,1357.0,1361.0,1776.0,1780.0,2531.0,3589.0,3850.0,3812.0,4057.0,3786.0,3178.0,2315.0,0.36337625178826893,0.12149274360746372,0.28091130280911303,0.8983370935633709,2032.0,1.1463963963963963,-4126621.009712011,0.5450156459544032,30.6,20.1,14.5,0.0,18.4,4.38,1012.7375,48.95833333,21.05472263888889,237.36861227083344,19.593750000000004,99.04042020517376,10.858879727653326,216.2647172102618,388.3275890277778
2022-06-02,153,25,2,-20.44697833,-54.83885933,Q1,1,36.15765351,9.40086748,3292.333333,70.65279877,47.47247138,5.153428538,51.91894479,54.32071763,2022-05-28,1357.0,1361.0,1776.0,1780.0,2531.0,3589.0,3850.0,3812.0,4057.0,3786.0,3178.0,2315.0,0.36337625178826893,0.12149274360746372,0.28091130280911303,0.8983370935633709,2032.0,1.1463963963963963,-4126621.009712011,0.5450156459544032,30.6,20.1,14.5,0.0,18.4,4.38,1012.7375,48.95833333,21.05472263888889,237.36861227083344,19.593750000000004,99.04042020517376,10.858879727653326,216.2647172102618,388.3275890277778
2022-06-02,153,26,1,-20.446366,-54.838545,G2,1,30.63586339,5.153363314,4499.666667,77.38569488,46.98341943,4.722079746,52.29991626,51.51242667,2022-05-28,1285.0,1360.0,1758.0,1732.0,2473.0,3751.0,4025.0,3794.0,4169.0,4132.0,2995.0,2182.0,0.3731451321027868,0.1638749302065885,0.2871738306927825,0.9209949194464871,2062.0,1.1581342434584756,-4249395.487146078,0.5596670587170904,30.6,20.1,14.5,0.0,18.4,4.38,1012.7375,48.95833333,21.05472263888889,237.36861227083344,19.593750000000004,99.04042020517376,10.858879727653326,216.2647172102618,388.3275890277778
2022-06-02,153,26,2,-20.446366,-54.838545,G2,1,30.5693601,5.312684877,4499.666667,75.03811786,47.47008635,4.994371414,51.92080274,52.49160104,2022-05-28,1285.0,1360.0,1758.0,1732.0,2473.0,3751.0,4025.0,3794.0,4169.0,4132.0,2995.0,2182.0,0.3731451321027868,0.1638749302065885,0.2871738306927825,0.9209949194464871,2062.0,1.1581342434584756,-4249395.487146078,0.5596670587170904,30.6,20.1,14.5,0.0,18.4,4.38,1012.7375,48.95833333,21.05472263888889,237.36861227083344,19.593750000000004,99.04042020517376,10.858879727653326,216.2647172102618,388.3275890277778
2022-06-02,153,27,1,-20.44669467,-54.83948333,Q4,1,36.63441063,9.929971431,4442.333333,71.24934728,41.0908934,5.325789098,56.89019404,54.07189725,2022-05-28,1320.0,1430.0,1814.0,1860.0,2567.0,3512.0,3733.0,3721.0,3842.0,3738.0,3307.0,2489.0,0.33345278623902525,0.07483564134844034,0.25584272752268356,0.807638988177069,1861.0,1.0512679162072769,-3461147.9231516304,0.500134372480516,30.6,20.1,14.5,0.0,18.4,4.38,1012.7375,48.95833333,21.05472263888889,237.36861227083344,19.593750000000004,99.04042020517376,10.858879727653326,216.2647172102618,388.3275890277778
2022-06-02,153,27,2,-20.44669467,-54.83948333,Q4,1,36.83307396,9.853464606,4442.333333,71.87105628,46.16840805,5.309867456,52.93481013,53.81258243,2022-05-28,1320.0,1430.0,1814.0,1860.0,2567.0,3512.0,3733.0,3721.0,3842.0,3738.0,3307.0,2489.0,0.33345278623902525,0.07483564134844034,0.25584272752268356,0.807638988177069,1861.0,1.0512679162072769,-3461147.9231516304,0.500134372480516,30.6,20.1,14.5,0.0,18.4,4.38,1012.7375,48.95833333,21.05472263888889,237.36861227083344,19.593750000000004,99.04042020517376,10.858879727653326,216.2647172102618,388.3275890277778
2022-06-02,153,28,1,-20.44709433,-54.83860133,G1,1,30.74413405,7.168307682,4569.333333,71.41276192,39.72993185,5.425175171,57.95038309,54.003737,2022-05-28,1351.0,1397.0,1798.0,1784.0,2493.0,3629.0,3803.0,3884.0,3969.0,3734.0,3161.0,2371.0,0.3705010585744531,0.11332398316970548,0.2890077949530982,0.9276302021403092,2100.0,1.1601779755283648,-4407509.173725588,0.5557025668166181,30.6,20.1,14.5,0.0,18.4,4.38,1012.7375,48.95833333,21.05472263888889,237.36861227083344,19.593750000000004,99.04042020517376,10.858879727653326,216.2647172102618,388.3275890277778
